#,Date-Time (HST),Temperature   (°C),Millivolts   (mv),pH   (pH),Water Detect,Button Down,Button Up,Host Connected,End of File
7332,08/03/2024 08:20:00,26.35,-45.74,7.87,,,,,
7333,08/03/2024 08:30:00,26.35,-45.72,7.87,,,,,
7334,08/03/2024 08:40:00,26.38,-45.30,7.86,,,,,
7335,08/03/2024 08:50:00,26.38,-45.39,7.86,,,,,
7336,08/03/2024 09:00:00,26.40,-45.20,7.86,,,,,
7337,08/03/2024 09:10:00,26.45,-44.94,7.85,,,,,
7338,08/03/2024 09:20:00,26.45,-45.19,7.86,,,,,
7339,08/03/2024 09:30:00,26.48,-45.44,7.86,,,,,
7340,08/03/2024 09:40:00,26.52,-45.17,7.86,,,,,
7341,08/03/2024 09:50:00,26.57,-45.80,7.87,,,,,
7342,08/03/2024 10:00:00,26.60,-46.47,7.88,,,,,
7343,08/03/2024 10:10:00,26.65,-46.74,7.89,,,,,
7344,08/03/2024 10:20:00,26.72,-47.58,7.91,,,,,
7345,08/03/2024 10:30:00,26.79,-48.13,7.92,,,,,
7346,08/03/2024 10:40:00,26.84,-49.05,7.93,,,,,
7347,08/03/2024 10:50:00,26.89,-49.86,7.95,,,,,
7348,08/03/2024 11:00:00,26.94,-51.03,7.97,,,,,
7349,08/03/2024 11:10:00,26.96,-51.31,7.98,,,,,
7350,08/03/2024 11:20:00,27.01,-53.35,8.02,,,,,
7351,08/03/2024 11:30:00,27.06,-53.80,8.03,,,,,
7352,08/03/2024 11:40:00,27.09,-54.99,8.05,,,,,
7353,08/03/2024 11:50:00,27.14,-55.35,8.06,,,,,
7354,08/03/2024 12:00:00,27.19,-56.13,8.08,,,,,
7355,08/03/2024 12:10:00,27.21,-57.25,8.10,,,,,
7356,08/03/2024 12:20:00,27.33,-58.70,8.13,,,,,
7357,08/03/2024 12:30:00,27.33,-60.19,8.16,,,,,
7358,08/03/2024 12:40:00,27.41,-61.60,8.19,,,,,
7359,08/03/2024 12:50:00,27.46,-62.03,8.19,,,,,
7360,08/03/2024 13:00:00,27.51,-62.38,8.20,,,,,
7361,08/03/2024 13:10:00,27.55,-63.13,8.22,,,,,
7362,08/03/2024 13:20:00,27.63,-64.19,8.24,,,,,
7363,08/03/2024 13:30:00,27.65,-62.74,8.21,,,,,
7364,08/03/2024 13:40:00,27.65,-61.74,8.19,,,,,
7365,08/03/2024 13:50:00,27.70,-61.77,8.19,,,,,
7366,08/03/2024 14:00:00,27.78,-63.38,8.22,,,,,
7367,08/03/2024 14:10:00,27.80,-65.39,8.26,,,,,
7368,08/03/2024 14:20:00,27.87,-63.60,8.22,,,,,
7369,08/03/2024 14:30:00,27.87,-62.19,8.20,,,,,
7370,08/03/2024 14:40:00,27.90,-63.72,8.23,,,,,
7371,08/03/2024 14:50:00,27.95,-66.36,8.28,,,,,
7372,08/03/2024 15:00:00,27.92,-66.00,8.27,,,,,
7373,08/03/2024 15:10:00,27.95,-64.77,8.25,,,,,
7374,08/03/2024 15:20:00,27.95,-65.27,8.26,,,,,
7375,08/03/2024 15:30:00,28.00,-64.49,8.24,,,,,
7376,08/03/2024 15:40:00,28.02,-64.94,8.25,,,,,
7377,08/03/2024 15:50:00,28.05,-64.39,8.24,,,,,
7378,08/03/2024 16:00:00,28.05,-66.27,8.28,,,,,
7379,08/03/2024 16:10:00,28.05,-64.28,8.24,,,,,
7380,08/03/2024 16:20:00,28.00,-63.67,8.23,,,,,
7381,08/03/2024 16:30:00,28.02,-64.06,8.23,,,,,
7382,08/03/2024 16:40:00,28.02,-63.17,8.22,,,,,
7383,08/03/2024 16:50:00,28.07,-63.08,8.21,,,,,
7384,08/03/2024 17:00:00,28.07,-62.28,8.20,,,,,
7385,08/03/2024 17:10:00,28.05,-61.81,8.19,,,,,
7386,08/03/2024 17:20:00,28.02,-60.97,8.17,,,,,
7387,08/03/2024 17:30:00,28.02,-60.42,8.16,,,,,
7388,08/03/2024 17:40:00,28.00,-59.58,8.14,,,,,
7389,08/03/2024 17:50:00,27.92,-58.88,8.13,,,,,
7390,08/03/2024 18:00:00,27.92,-58.66,8.12,,,,,
7391,08/03/2024 18:10:00,27.95,-58.13,8.11,,,,,
7392,08/03/2024 18:20:00,27.90,-57.55,8.10,,,,,
7393,08/03/2024 18:30:00,27.87,-57.64,8.10,,,,,
7394,08/03/2024 18:40:00,27.85,-56.85,8.09,,,,,
7395,08/03/2024 18:50:00,27.85,-56.17,8.08,,,,,
7396,08/03/2024 19:00:00,27.85,-55.67,8.07,,,,,
7397,08/03/2024 19:10:00,27.83,-54.88,8.05,,,,,
7398,08/03/2024 19:20:00,27.83,-54.67,8.05,,,,,
7399,08/03/2024 19:30:00,27.80,-53.69,8.03,,,,,
7400,08/03/2024 19:40:00,27.78,-52.94,8.01,,,,,
7401,08/03/2024 19:50:00,27.75,-52.83,8.01,,,,,
7402,08/03/2024 20:00:00,27.75,-52.36,8.00,,,,,
7403,08/03/2024 20:10:00,27.73,-51.49,7.98,,,,,
7404,08/03/2024 20:20:00,27.70,-51.10,7.97,,,,,
7405,08/03/2024 20:30:00,27.68,-51.03,7.97,,,,,
7406,08/03/2024 20:40:00,27.65,-51.00,7.97,,,,,
7407,08/03/2024 20:50:00,27.60,-49.91,7.95,,,,,
7408,08/03/2024 21:00:00,27.58,-49.36,7.94,,,,,
7409,08/03/2024 21:10:00,27.55,-49.44,7.94,,,,,
7410,08/03/2024 21:20:00,27.53,-49.36,7.94,,,,,
7411,08/03/2024 21:30:00,27.51,-48.64,7.92,,,,,
7412,08/03/2024 21:40:00,27.48,-48.56,7.92,,,,,
7413,08/03/2024 21:50:00,27.46,-48.50,7.92,,,,,
7414,08/03/2024 22:00:00,27.41,-48.56,7.92,,,,,
7415,08/03/2024 22:10:00,27.38,-48.30,7.92,,,,,
7416,08/03/2024 22:20:00,27.33,-47.89,7.91,,,,,
7417,08/03/2024 22:30:00,27.33,-47.50,7.90,,,,,
7418,08/03/2024 22:40:00,27.28,-47.61,7.90,,,,,
7419,08/03/2024 22:50:00,27.28,-47.16,7.90,,,,,
7420,08/03/2024 23:00:00,27.23,-47.02,7.89,,,,,
7421,08/03/2024 23:10:00,27.21,-46.72,7.89,,,,,
7422,08/03/2024 23:20:00,27.19,-46.64,7.89,,,,,
7423,08/03/2024 23:30:00,27.16,-46.53,7.88,,,,,
7424,08/03/2024 23:40:00,27.14,-46.35,7.88,,,,,
7425,08/03/2024 23:50:00,27.11,-46.42,7.88,,,,,
7426,08/04/2024 00:00:00,27.06,-46.42,7.88,,,,,
7427,08/04/2024 00:10:00,27.04,-46.39,7.88,,,,,
7428,08/04/2024 00:20:00,27.01,-46.20,7.88,,,,,
7429,08/04/2024 00:30:00,26.99,-46.25,7.88,,,,,
7430,08/04/2024 00:40:00,26.99,-46.35,7.88,,,,,
7431,08/04/2024 00:50:00,26.96,-46.36,7.88,,,,,
7432,08/04/2024 01:00:00,26.94,-46.20,7.88,,,,,
7433,08/04/2024 01:10:00,26.92,-46.20,7.88,,,,,
7434,08/04/2024 01:20:00,26.89,-46.22,7.88,,,,,
7435,08/04/2024 01:30:00,26.89,-46.38,7.88,,,,,
7436,08/04/2024 01:40:00,26.87,-46.24,7.88,,,,,
7437,08/04/2024 01:50:00,26.84,-46.17,7.88,,,,,
7438,08/04/2024 02:00:00,26.84,-46.28,7.88,,,,,
7439,08/04/2024 02:10:00,26.82,-46.36,7.88,,,,,
7440,08/04/2024 02:20:00,26.79,-46.39,7.88,,,,,
7441,08/04/2024 02:30:00,26.79,-46.42,7.88,,,,,
7442,08/04/2024 02:40:00,26.74,-46.36,7.88,,,,,
7443,08/04/2024 02:50:00,26.74,-46.35,7.88,,,,,
7444,08/04/2024 03:00:00,26.72,-46.30,7.88,,,,,
7445,08/04/2024 03:10:00,26.70,-46.20,7.88,,,,,
7446,08/04/2024 03:20:00,26.67,-46.24,7.88,,,,,
7447,08/04/2024 03:30:00,26.65,-46.36,7.88,,,,,
7448,08/04/2024 03:40:00,26.62,-46.33,7.88,,,,,
7449,08/04/2024 03:50:00,26.60,-46.28,7.88,,,,,
7450,08/04/2024 04:00:00,26.57,-46.30,7.88,,,,,
7451,08/04/2024 04:10:00,26.55,-46.35,7.88,,,,,
7452,08/04/2024 04:20:00,26.52,-46.30,7.88,,,,,
7453,08/04/2024 04:30:00,26.50,-46.30,7.88,,,,,
7454,08/04/2024 04:40:00,26.48,-46.24,7.88,,,,,
7455,08/04/2024 04:50:00,26.45,-46.27,7.88,,,,,
7456,08/04/2024 05:00:00,26.43,-46.27,7.88,,,,,
7457,08/04/2024 05:10:00,26.35,-46.35,7.88,,,,,
7458,08/04/2024 05:20:00,26.33,-46.25,7.88,,,,,
7459,08/04/2024 05:30:00,26.30,-46.20,7.88,,,,,
7460,08/04/2024 05:40:00,26.26,-46.17,7.88,,,,,
7461,08/04/2024 05:50:00,26.23,-46.24,7.88,,,,,
7462,08/04/2024 06:00:00,26.23,-46.08,7.88,,,,,
7463,08/04/2024 06:10:00,26.16,-46.03,7.88,,,,,
7464,08/04/2024 06:20:00,26.13,-46.03,7.88,,,,,
7465,08/04/2024 06:30:00,26.08,-46.03,7.88,,,,,
7466,08/04/2024 06:40:00,26.06,-46.05,7.88,,,,,
7467,08/04/2024 06:50:00,26.04,-45.97,7.88,,,,,
7468,08/04/2024 07:00:00,26.01,-45.86,7.87,,,,,
7469,08/04/2024 07:10:00,25.99,-45.69,7.87,,,,,
7470,08/04/2024 07:20:00,25.96,-45.61,7.87,,,,,
7471,08/04/2024 07:30:00,25.94,-45.72,7.87,,,,,
7472,08/04/2024 07:40:00,25.91,-45.52,7.87,,,,,
7473,08/04/2024 07:50:00,25.91,-45.60,7.87,,,,,
7474,08/04/2024 08:00:00,25.91,-45.53,7.87,,,,,
7475,08/04/2024 08:10:00,25.89,-45.36,7.86,,,,,
7476,08/04/2024 08:20:00,25.89,-45.70,7.87,,,,,
7477,08/04/2024 08:30:00,25.91,-45.72,7.87,,,,,
7478,08/04/2024 08:40:00,25.91,-45.25,7.86,,,,,
7479,08/04/2024 08:50:00,25.91,-44.95,7.85,,,,,
7480,08/04/2024 09:00:00,25.91,-45.78,7.87,,,,,
7481,08/04/2024 09:10:00,25.91,-44.58,7.85,,,,,
7482,08/04/2024 09:20:00,25.94,-44.50,7.85,,,,,
7483,08/04/2024 09:30:00,25.96,-44.97,7.86,,,,,
7484,08/04/2024 09:40:00,26.01,-45.38,7.86,,,,,
7485,08/04/2024 09:50:00,26.04,-45.53,7.87,,,,,
7486,08/04/2024 10:00:00,26.06,-45.75,7.87,,,,,
7487,08/04/2024 10:10:00,26.08,-46.02,7.88,,,,,
7488,08/04/2024 10:20:00,26.13,-46.35,7.88,,,,,
7489,08/04/2024 10:30:00,26.18,-45.83,7.87,,,,,
7490,08/04/2024 10:40:00,26.23,-45.94,7.87,,,,,
7491,08/04/2024 10:50:00,26.28,-46.55,7.89,,,,,
7492,08/04/2024 11:00:00,26.35,-48.11,7.92,,,,,
7493,08/04/2024 11:10:00,26.40,-48.10,7.92,,,,,
7494,08/04/2024 11:20:00,26.52,-49.58,7.95,,,,,
7495,08/04/2024 11:30:00,26.60,-50.64,7.97,,,,,
7496,08/04/2024 11:40:00,26.65,-50.77,7.97,,,,,
7497,08/04/2024 11:50:00,26.74,-50.97,7.97,,,,,
7498,08/04/2024 12:00:00,26.84,-52.44,8.00,,,,,
7499,08/04/2024 12:10:00,26.87,-52.35,8.00,,,,,
7500,08/04/2024 12:20:00,26.99,-53.95,8.03,,,,,
7501,08/04/2024 12:30:00,27.06,-54.28,8.04,,,,,
7502,08/04/2024 12:40:00,27.11,-53.45,8.02,,,,,
7503,08/04/2024 12:50:00,27.21,-53.60,8.03,,,,,
7504,08/04/2024 13:00:00,27.28,-56.92,8.09,,,,,
7505,08/04/2024 13:10:00,27.36,-57.05,8.09,,,,,
7506,08/04/2024 13:20:00,27.43,-57.97,8.11,,,,,
7507,08/04/2024 13:30:00,27.41,-57.03,8.09,,,,,
7508,08/04/2024 13:40:00,27.55,-57.31,8.10,,,,,
7509,08/04/2024 13:50:00,27.63,-58.39,8.12,,,,,
7510,08/04/2024 14:00:00,27.65,-58.81,8.13,,,,,
7511,08/04/2024 14:10:00,27.68,-58.52,8.12,,,,,
7512,08/04/2024 14:20:00,27.70,-57.89,8.11,,,,,
7513,08/04/2024 14:30:00,27.65,-57.63,8.11,,,,,
7514,08/04/2024 14:40:00,27.68,-58.36,8.12,,,,,
7515,08/04/2024 14:50:00,27.70,-59.89,8.15,,,,,
7516,08/04/2024 15:00:00,27.73,-59.91,8.15,,,,,
7517,08/04/2024 15:10:00,27.70,-59.64,8.15,,,,,
7518,08/04/2024 15:20:00,27.78,-60.97,8.17,,,,,
7519,08/04/2024 15:30:00,27.83,-60.52,8.16,,,,,
7520,08/04/2024 15:40:00,27.78,-62.36,8.20,,,,,
7521,08/04/2024 15:50:00,27.83,-62.44,8.20,,,,,
7522,08/04/2024 16:00:00,27.83,-60.86,8.17,,,,,
7523,08/04/2024 16:10:00,27.83,-59.74,8.15,,,,,
7524,08/04/2024 16:20:00,27.85,-59.58,8.14,,,,,
7525,08/04/2024 16:30:00,27.80,-59.45,8.14,,,,,
7526,08/04/2024 16:40:00,27.83,-60.41,8.16,,,,,
7527,08/04/2024 16:50:00,27.83,-59.53,8.14,,,,,
7528,08/04/2024 17:00:00,27.80,-59.11,8.13,,,,,
7529,08/04/2024 17:10:00,27.90,-58.55,8.12,,,,,
7530,08/04/2024 17:20:00,27.90,-59.19,8.14,,,,,
7531,08/04/2024 17:30:00,27.90,-59.05,8.13,,,,,
7532,08/04/2024 17:40:00,27.90,-58.45,8.12,,,,,
7533,08/04/2024 17:50:00,27.97,-58.19,8.12,,,,,
7534,08/04/2024 18:00:00,27.92,-58.00,8.11,,,,,
7535,08/04/2024 18:10:00,27.95,-58.61,8.12,,,,,
7536,08/04/2024 18:20:00,27.90,-57.81,8.11,,,,,
7537,08/04/2024 18:30:00,27.90,-57.24,8.10,,,,,
7538,08/04/2024 18:40:00,27.87,-56.69,8.09,,,,,
7539,08/04/2024 18:50:00,27.87,-56.44,8.08,,,,,
7540,08/04/2024 19:00:00,27.87,-55.86,8.07,,,,,
7541,08/04/2024 19:10:00,27.87,-55.63,8.06,,,,,
7542,08/04/2024 19:20:00,27.83,-54.99,8.05,,,,,
7543,08/04/2024 19:30:00,27.80,-54.36,8.04,,,,,
7544,08/04/2024 19:40:00,27.80,-54.19,8.04,,,,,
7545,08/04/2024 19:50:00,27.78,-53.50,8.02,,,,,
7546,08/04/2024 20:00:00,27.78,-53.42,8.02,,,,,
7547,08/04/2024 20:10:00,27.73,-52.94,8.01,,,,,
7548,08/04/2024 20:20:00,27.70,-53.16,8.01,,,,,
7549,08/04/2024 20:30:00,27.70,-52.78,8.01,,,,,
7550,08/04/2024 20:40:00,27.68,-52.27,8.00,,,,,
7551,08/04/2024 20:50:00,27.63,-51.44,7.98,,,,,
7552,08/04/2024 21:00:00,27.60,-51.61,7.98,,,,,
7553,08/04/2024 21:10:00,27.58,-51.14,7.97,,,,,
7554,08/04/2024 21:20:00,27.58,-50.22,7.96,,,,,
7555,08/04/2024 21:30:00,27.53,-50.25,7.96,,,,,
7556,08/04/2024 21:40:00,27.51,-50.17,7.96,,,,,
7557,08/04/2024 21:50:00,27.46,-50.20,7.96,,,,,
7558,08/04/2024 22:00:00,27.43,-49.88,7.95,,,,,
7559,08/04/2024 22:10:00,27.41,-49.39,7.94,,,,,
7560,08/04/2024 22:20:00,27.38,-48.99,7.93,,,,,
7561,08/04/2024 22:30:00,27.33,-48.91,7.93,,,,,
7562,08/04/2024 22:40:00,27.31,-48.36,7.92,,,,,
7563,08/04/2024 22:50:00,27.28,-48.24,7.92,,,,,
7564,08/04/2024 23:00:00,27.26,-47.70,7.91,,,,,
7565,08/04/2024 23:10:00,27.23,-47.49,7.90,,,,,
7566,08/04/2024 23:20:00,27.21,-47.33,7.90,,,,,
7567,08/04/2024 23:30:00,27.16,-47.17,7.90,,,,,
7568,08/04/2024 23:40:00,27.14,-47.19,7.90,,,,,
7569,08/04/2024 23:50:00,27.11,-47.06,7.89,,,,,
7570,08/05/2024 00:00:00,27.09,-46.83,7.89,,,,,
7571,08/05/2024 00:10:00,27.06,-46.75,7.89,,,,,
7572,08/05/2024 00:20:00,27.04,-46.67,7.89,,,,,
7573,08/05/2024 00:30:00,27.01,-46.56,7.88,,,,,
7574,08/05/2024 00:40:00,26.99,-46.38,7.88,,,,,
7575,08/05/2024 00:50:00,26.96,-46.47,7.88,,,,,
7576,08/05/2024 01:00:00,26.94,-46.45,7.88,,,,,
7577,08/05/2024 01:10:00,26.92,-46.53,7.88,,,,,
7578,08/05/2024 01:20:00,26.89,-46.52,7.88,,,,,
7579,08/05/2024 01:30:00,26.87,-46.35,7.88,,,,,
7580,08/05/2024 01:40:00,26.84,-46.27,7.88,,,,,
7581,08/05/2024 01:50:00,26.82,-46.35,7.88,,,,,
7582,08/05/2024 02:00:00,26.79,-46.44,7.88,,,,,
7583,08/05/2024 02:10:00,26.77,-46.31,7.88,,,,,
7584,08/05/2024 02:20:00,26.77,-46.33,7.88,,,,,
7585,08/05/2024 02:30:00,26.74,-46.38,7.88,,,,,
7586,08/05/2024 02:40:00,26.72,-46.44,7.88,,,,,
7587,08/05/2024 02:50:00,26.70,-46.36,7.88,,,,,
7588,08/05/2024 03:00:00,26.67,-46.30,7.88,,,,,
7589,08/05/2024 03:10:00,26.65,-46.36,7.88,,,,,
7590,08/05/2024 03:20:00,26.62,-46.33,7.88,,,,,
7591,08/05/2024 03:30:00,26.60,-46.35,7.88,,,,,
7592,08/05/2024 03:40:00,26.57,-46.44,7.88,,,,,
7593,08/05/2024 03:50:00,26.55,-46.42,7.88,,,,,
7594,08/05/2024 04:00:00,26.55,-46.50,7.88,,,,,
7595,08/05/2024 04:10:00,26.52,-46.58,7.89,,,,,
7596,08/05/2024 04:20:00,26.50,-47.31,7.90,,,,,
7597,08/05/2024 04:30:00,26.48,-47.39,7.90,,,,,
7598,08/05/2024 04:40:00,26.45,-47.14,7.90,,,,,
7599,08/05/2024 04:50:00,26.43,-46.86,7.89,,,,,
7600,08/05/2024 05:00:00,26.43,-46.94,7.89,,,,,
7601,08/05/2024 05:10:00,26.40,-46.77,7.89,,,,,
7602,08/05/2024 05:20:00,26.38,-46.80,7.89,,,,,
7603,08/05/2024 05:30:00,26.35,-46.83,7.89,,,,,
7604,08/05/2024 05:40:00,26.33,-46.91,7.89,,,,,
7605,08/05/2024 05:50:00,26.30,-46.72,7.89,,,,,
7606,08/05/2024 06:00:00,26.30,-46.69,7.89,,,,,
7607,08/05/2024 06:10:00,26.28,-46.56,7.89,,,,,
7608,08/05/2024 06:20:00,26.26,-46.53,7.89,,,,,
7609,08/05/2024 06:30:00,26.23,-46.47,7.88,,,,,
7610,08/05/2024 06:40:00,26.21,-46.35,7.88,,,,,
7611,08/05/2024 06:50:00,26.21,-46.36,7.88,,,,,
7612,08/05/2024 07:00:00,26.18,-46.30,7.88,,,,,
7613,08/05/2024 07:10:00,26.16,-46.13,7.88,,,,,
7614,08/05/2024 07:20:00,26.13,-46.03,7.88,,,,,
7615,08/05/2024 07:30:00,26.11,-46.10,7.88,,,,,
7616,08/05/2024 07:40:00,26.11,-46.03,7.88,,,,,
7617,08/05/2024 07:50:00,26.08,-46.10,7.88,,,,,
7618,08/05/2024 08:00:00,26.08,-46.06,7.88,,,,,
7619,08/05/2024 08:10:00,26.08,-46.19,7.88,,,,,
7620,08/05/2024 08:20:00,26.06,-46.02,7.88,,,,,
7621,08/05/2024 08:30:00,26.08,-45.74,7.87,,,,,
7622,08/05/2024 08:40:00,26.08,-45.33,7.86,,,,,
7623,08/05/2024 08:50:00,26.08,-44.94,7.85,,,,,
7624,08/05/2024 09:00:00,26.13,-45.05,7.86,,,,,
7625,08/05/2024 09:10:00,26.13,-44.97,7.85,,,,,
7626,08/05/2024 09:20:00,26.16,-44.72,7.85,,,,,
7627,08/05/2024 09:30:00,26.21,-44.69,7.85,,,,,
7628,08/05/2024 09:40:00,26.26,-44.72,7.85,,,,,
7629,08/05/2024 09:50:00,26.28,-45.05,7.86,,,,,
7630,08/05/2024 10:00:00,26.33,-45.17,7.86,,,,,
7631,08/05/2024 10:10:00,26.38,-45.27,7.86,,,,,
7632,08/05/2024 10:20:00,26.48,-45.88,7.87,,,,,
7633,08/05/2024 10:30:00,26.55,-46.47,7.88,,,,,
7634,08/05/2024 10:40:00,26.60,-46.78,7.89,,,,,
7635,08/05/2024 10:50:00,26.67,-47.14,7.90,,,,,
7636,08/05/2024 11:00:00,26.74,-47.89,7.91,,,,,
7637,08/05/2024 11:10:00,26.82,-48.56,7.93,,,,,
7638,08/05/2024 11:20:00,26.87,-49.36,7.94,,,,,
7639,08/05/2024 11:30:00,26.94,-49.50,7.94,,,,,
7640,08/05/2024 11:40:00,27.01,-50.00,7.95,,,,,
7641,08/05/2024 11:50:00,27.06,-50.97,7.97,,,,,
7642,08/05/2024 12:00:00,27.16,-51.99,7.99,,,,,
7643,08/05/2024 12:10:00,27.26,-52.14,8.00,,,,,
7644,08/05/2024 12:20:00,27.33,-52.60,8.00,,,,,
7645,08/05/2024 12:30:00,27.38,-54.39,8.04,,,,,
7646,08/05/2024 12:40:00,27.48,-56.06,8.07,,,,,
7647,08/05/2024 12:50:00,27.51,-56.97,8.09,,,,,
7648,08/05/2024 13:00:00,27.53,-57.17,8.10,,,,,
7649,08/05/2024 13:10:00,27.63,-57.64,8.11,,,,,
7650,08/05/2024 13:20:00,27.68,-57.56,8.10,,,,,
7651,08/05/2024 13:30:00,27.70,-57.63,8.10,,,,,
7652,08/05/2024 13:40:00,27.75,-58.81,8.13,,,,,
7653,08/05/2024 13:50:00,27.80,-59.11,8.13,,,,,
7654,08/05/2024 14:00:00,27.85,-59.42,8.14,,,,,
7655,08/05/2024 14:10:00,27.90,-59.05,8.13,,,,,
7656,08/05/2024 14:20:00,27.95,-60.14,8.15,,,,,
7657,08/05/2024 14:30:00,28.00,-61.22,8.18,,,,,
7658,08/05/2024 14:40:00,27.97,-60.42,8.16,,,,,
7659,08/05/2024 14:50:00,27.97,-61.46,8.18,,,,,
7660,08/05/2024 15:00:00,28.02,-61.75,8.19,,,,,
7661,08/05/2024 15:10:00,28.02,-62.67,8.21,,,,,
7662,08/05/2024 15:20:00,28.05,-62.30,8.20,,,,,
7663,08/05/2024 15:30:00,28.10,-63.74,8.23,,,,,
7664,08/05/2024 15:40:00,28.12,-63.28,8.22,,,,,
7665,08/05/2024 15:50:00,28.15,-63.16,8.21,,,,,
7666,08/05/2024 16:00:00,28.15,-63.99,8.23,,,,,
7667,08/05/2024 16:10:00,28.17,-64.06,8.23,,,,,
7668,08/05/2024 16:20:00,28.22,-64.11,8.23,,,,,
7669,08/05/2024 16:30:00,28.22,-63.42,8.22,,,,,
7670,08/05/2024 16:40:00,28.22,-63.56,8.22,,,,,
7671,08/05/2024 16:50:00,28.20,-63.33,8.22,,,,,
7672,08/05/2024 17:00:00,28.20,-63.08,8.21,,,,,
7673,08/05/2024 17:10:00,28.17,-62.49,8.20,,,,,
7674,08/05/2024 17:20:00,28.20,-62.30,8.20,,,,,
7675,08/05/2024 17:30:00,28.17,-61.85,8.19,,,,,
7676,08/05/2024 17:40:00,28.15,-61.06,8.17,,,,,
7677,08/05/2024 17:50:00,28.15,-60.38,8.16,,,,,
7678,08/05/2024 18:00:00,28.12,-60.22,8.16,,,,,
7679,08/05/2024 18:10:00,28.10,-59.61,8.14,,,,,
7680,08/05/2024 18:20:00,28.10,-59.69,8.14,,,,,
7681,08/05/2024 18:30:00,28.05,-59.05,8.13,,,,,
7682,08/05/2024 18:40:00,28.00,-58.27,8.12,,,,,
7683,08/05/2024 18:50:00,27.95,-57.47,8.10,,,,,
7684,08/05/2024 19:00:00,27.95,-56.24,8.08,,,,,
7685,08/05/2024 19:10:00,27.92,-56.02,8.07,,,,,
7686,08/05/2024 19:20:00,27.87,-55.17,8.05,,,,,
7687,08/05/2024 19:30:00,27.85,-54.95,8.05,,,,,
7688,08/05/2024 19:40:00,27.83,-53.80,8.03,,,,,
7689,08/05/2024 19:50:00,27.83,-53.19,8.02,,,,,
7690,08/05/2024 20:00:00,27.78,-52.72,8.01,,,,,
7691,08/05/2024 20:10:00,27.73,-52.94,8.01,,,,,
7692,08/05/2024 20:20:00,27.75,-52.25,8.00,,,,,
7693,08/05/2024 20:30:00,27.73,-52.02,7.99,,,,,
7694,08/05/2024 20:40:00,27.70,-51.86,7.99,,,,,
7695,08/05/2024 20:50:00,27.65,-51.64,7.98,,,,,
7696,08/05/2024 21:00:00,27.63,-51.02,7.97,,,,,
7697,08/05/2024 21:10:00,27.60,-50.49,7.96,,,,,
7698,08/05/2024 21:20:00,27.58,-50.64,7.96,,,,,
7699,08/05/2024 21:30:00,27.55,-50.42,7.96,,,,,
7700,08/05/2024 21:40:00,27.53,-50.14,7.95,,,,,
7701,08/05/2024 21:50:00,27.48,-50.20,7.96,,,,,
7702,08/05/2024 22:00:00,27.46,-49.85,7.95,,,,,
7703,08/05/2024 22:10:00,27.43,-49.24,7.94,,,,,
7704,08/05/2024 22:20:00,27.38,-49.39,7.94,,,,,
7705,08/05/2024 22:30:00,27.36,-48.47,7.92,,,,,
7706,08/05/2024 22:40:00,27.33,-48.41,7.92,,,,,
7707,08/05/2024 22:50:00,27.28,-48.41,7.92,,,,,
7708,08/05/2024 23:00:00,27.26,-48.03,7.91,,,,,
7709,08/05/2024 23:10:00,27.23,-48.03,7.91,,,,,
7710,08/05/2024 23:20:00,27.21,-47.58,7.90,,,,,
7711,08/05/2024 23:30:00,27.19,-47.50,7.90,,,,,
7712,08/05/2024 23:40:00,27.16,-47.03,7.89,,,,,
7713,08/05/2024 23:50:00,27.14,-47.03,7.89,,,,,
7714,08/06/2024 00:00:00,27.11,-47.22,7.90,,,,,
7715,08/06/2024 00:10:00,27.09,-47.02,7.89,,,,,
7716,08/06/2024 00:20:00,27.06,-46.99,7.89,,,,,
7717,08/06/2024 00:30:00,27.04,-46.83,7.89,,,,,
7718,08/06/2024 00:40:00,26.99,-46.81,7.89,,,,,
7719,08/06/2024 00:50:00,26.96,-46.66,7.89,,,,,
7720,08/06/2024 01:00:00,26.96,-46.56,7.88,,,,,
7721,08/06/2024 01:10:00,26.94,-46.58,7.88,,,,,
7722,08/06/2024 01:20:00,26.89,-46.56,7.88,,,,,
7723,08/06/2024 01:30:00,26.89,-46.69,7.89,,,,,
7724,08/06/2024 01:40:00,26.84,-46.69,7.89,,,,,
7725,08/06/2024 01:50:00,26.82,-46.64,7.89,,,,,
7726,08/06/2024 02:00:00,26.79,-46.66,7.89,,,,,
7727,08/06/2024 02:10:00,26.77,-46.60,7.89,,,,,
7728,08/06/2024 02:20:00,26.74,-46.61,7.89,,,,,
7729,08/06/2024 02:30:00,26.70,-46.49,7.88,,,,,
7730,08/06/2024 02:40:00,26.70,-46.56,7.89,,,,,
7731,08/06/2024 02:50:00,26.67,-46.50,7.88,,,,,
7732,08/06/2024 03:00:00,26.67,-46.55,7.88,,,,,
7733,08/06/2024 03:10:00,26.65,-46.49,7.88,,,,,
7734,08/06/2024 03:20:00,26.65,-46.50,7.88,,,,,
7735,08/06/2024 03:30:00,26.62,-46.70,7.89,,,,,
7736,08/06/2024 03:40:00,26.60,-46.67,7.89,,,,,
7737,08/06/2024 03:50:00,26.57,-46.75,7.89,,,,,
7738,08/06/2024 04:00:00,26.55,-46.80,7.89,,,,,
7739,08/06/2024 04:10:00,26.52,-46.80,7.89,,,,,
7740,08/06/2024 04:20:00,26.50,-46.74,7.89,,,,,
