#,Date-Time (HST),Temperature   (°C),Millivolts   (mv),pH   (pH),End of File
8624,08/12/2024 08:10:00,23.14,-44.75,7.80,
8625,08/12/2024 08:20:00,23.14,-42.36,7.76,
8626,08/12/2024 08:30:00,23.16,-51.83,7.94,
8627,08/12/2024 08:40:00,23.16,-45.02,7.81,
8628,08/12/2024 08:50:00,23.16,-52.77,7.96,
8629,08/12/2024 09:00:00,23.18,-53.24,7.96,
8630,08/12/2024 09:10:00,23.18,-56.55,8.03,
8631,08/12/2024 09:20:00,23.21,-63.97,8.17,
8632,08/12/2024 09:30:00,23.21,-60.97,8.11,
8633,08/12/2024 09:40:00,23.21,-63.10,8.15,
8634,08/12/2024 09:50:00,23.23,-60.86,8.11,
8635,08/12/2024 10:00:00,23.23,-71.28,8.31,
8636,08/12/2024 10:10:00,23.26,-63.42,8.16,
8637,08/12/2024 10:20:00,23.28,-65.38,8.20,
8638,08/12/2024 10:30:00,23.28,-70.00,8.29,
8639,08/12/2024 10:40:00,23.33,-85.55,8.59,
8640,08/12/2024 10:50:00,23.35,-79.03,8.46,
8641,08/12/2024 11:00:00,23.38,-82.05,8.52,
8642,08/12/2024 11:10:00,23.40,-111.58,9.08,
8643,08/12/2024 11:20:00,23.42,-105.14,8.96,
8644,08/12/2024 11:30:00,23.50,-94.64,8.76,
8645,08/12/2024 11:40:00,23.50,-89.57,8.66,
8646,08/12/2024 11:50:00,23.50,-84.10,8.56,
8647,08/12/2024 12:00:00,23.47,-92.97,8.73,
8648,08/12/2024 12:10:00,23.50,-88.32,8.64,
8649,08/12/2024 12:20:00,23.52,-90.24,8.67,
8650,08/12/2024 12:30:00,23.52,-96.41,8.79,
8651,08/12/2024 12:40:00,23.57,-106.55,8.99,
8652,08/12/2024 12:50:00,23.59,-111.25,9.08,
8653,08/12/2024 13:00:00,23.57,-125.66,9.35,
8654,08/12/2024 13:10:00,23.57,-110.47,9.06,
8655,08/12/2024 13:20:00,23.54,-95.17,8.77,
8656,08/12/2024 13:30:00,23.52,-78.69,8.45,
8657,08/12/2024 13:40:00,23.50,-77.08,8.42,
8658,08/12/2024 13:50:00,23.50,-80.35,8.48,
8659,08/12/2024 14:00:00,23.50,-114.75,9.14,
8660,08/12/2024 14:10:00,23.52,-127.66,9.39,
8661,08/12/2024 14:20:00,23.57,-130.36,9.44,
8662,08/12/2024 14:30:00,23.57,-123.10,9.30,
8663,08/12/2024 14:40:00,23.54,-120.19,9.25,
8664,08/12/2024 14:50:00,23.54,-117.25,9.19,
8665,08/12/2024 15:00:00,23.52,-100.99,8.88,
8666,08/12/2024 15:10:00,23.50,-99.32,8.85,
8667,08/12/2024 15:20:00,23.50,-101.22,8.89,
8668,08/12/2024 15:30:00,23.50,-106.43,8.98,
8669,08/12/2024 15:40:00,23.50,-101.71,8.89,
8670,08/12/2024 15:50:00,23.47,-95.78,8.78,
8671,08/12/2024 16:00:00,23.47,-96.82,8.80,
8672,08/12/2024 16:10:00,23.45,-90.19,8.67,
8673,08/12/2024 16:20:00,23.42,-69.55,8.28,
8674,08/12/2024 16:30:00,23.42,-68.96,8.27,
8675,08/12/2024 16:40:00,23.42,-64.17,8.17,
8676,08/12/2024 16:50:00,23.40,-72.14,8.33,
8677,08/12/2024 17:00:00,23.40,-59.50,8.08,
8678,08/12/2024 17:10:00,23.40,-51.16,7.92,
8679,08/12/2024 17:20:00,23.40,-48.22,7.87,
8680,08/12/2024 17:30:00,23.35,-47.85,7.86,
8681,08/12/2024 17:40:00,23.35,-46.19,7.83,
8682,08/12/2024 17:50:00,23.35,-43.19,7.77,
8683,08/12/2024 18:00:00,23.33,-41.42,7.74,
8684,08/12/2024 18:10:00,23.30,-40.53,7.72,
8685,08/12/2024 18:20:00,23.28,-39.92,7.71,
8686,08/12/2024 18:30:00,23.28,-39.39,7.70,
8687,08/12/2024 18:40:00,23.26,-38.41,7.68,
8688,08/12/2024 18:50:00,23.26,-37.39,7.66,
8689,08/12/2024 19:00:00,23.26,-36.49,7.64,
8690,08/12/2024 19:10:00,23.23,-35.63,7.63,
8691,08/12/2024 19:20:00,23.23,-35.30,7.62,
8692,08/12/2024 19:30:00,23.23,-35.09,7.62,
8693,08/12/2024 19:40:00,23.21,-34.95,7.61,
8694,08/12/2024 19:50:00,23.21,-34.75,7.61,
8695,08/12/2024 20:00:00,23.21,-34.61,7.61,
8696,08/12/2024 20:10:00,23.21,-34.89,7.61,
8697,08/12/2024 20:20:00,23.21,-34.53,7.61,
8698,08/12/2024 20:30:00,23.21,-34.36,7.60,
8699,08/12/2024 20:40:00,23.21,-34.41,7.60,
8700,08/12/2024 20:50:00,23.18,-34.31,7.60,
8701,08/12/2024 21:00:00,23.18,-34.42,7.60,
8702,08/12/2024 21:10:00,23.18,-34.74,7.61,
8703,08/12/2024 21:20:00,23.18,-34.80,7.61,
8704,08/12/2024 21:30:00,23.18,-34.39,7.60,
8705,08/12/2024 21:40:00,23.18,-34.33,7.60,
8706,08/12/2024 21:50:00,23.18,-34.06,7.60,
8707,08/12/2024 22:00:00,23.16,-34.24,7.60,
8708,08/12/2024 22:10:00,23.16,-34.00,7.60,
8709,08/12/2024 22:20:00,23.16,-33.89,7.59,
8710,08/12/2024 22:30:00,23.16,-33.89,7.59,
8711,08/12/2024 22:40:00,23.16,-34.36,7.60,
8712,08/12/2024 22:50:00,23.16,-34.49,7.60,
8713,08/12/2024 23:00:00,23.16,-34.72,7.61,
8714,08/12/2024 23:10:00,23.14,-34.69,7.61,
8715,08/12/2024 23:20:00,23.14,-34.47,7.60,
8716,08/12/2024 23:30:00,23.14,-34.20,7.60,
8717,08/12/2024 23:40:00,23.14,-34.44,7.60,
8718,08/12/2024 23:50:00,23.14,-34.17,7.60,
8719,08/13/2024 00:00:00,23.14,-34.70,7.61,
8720,08/13/2024 00:10:00,23.14,-34.24,7.60,
8721,08/13/2024 00:20:00,23.14,-34.28,7.60,
8722,08/13/2024 00:30:00,23.14,-34.08,7.60,
8723,08/13/2024 00:40:00,23.14,-34.02,7.60,
8724,08/13/2024 00:50:00,23.14,-34.08,7.60,
8725,08/13/2024 01:00:00,23.14,-34.03,7.60,
8726,08/13/2024 01:10:00,23.14,-34.00,7.60,
8727,08/13/2024 01:20:00,23.14,-33.67,7.59,
8728,08/13/2024 01:30:00,23.14,-33.95,7.59,
8729,08/13/2024 01:40:00,23.14,-33.97,7.59,
8730,08/13/2024 01:50:00,23.14,-33.45,7.58,
8731,08/13/2024 02:00:00,23.14,-33.47,7.59,
8732,08/13/2024 02:10:00,23.11,-33.56,7.59,
8733,08/13/2024 02:20:00,23.11,-33.14,7.58,
8734,08/13/2024 02:30:00,23.11,-33.59,7.59,
8735,08/13/2024 02:40:00,23.11,-33.27,7.58,
8736,08/13/2024 02:50:00,23.11,-33.09,7.58,
8737,08/13/2024 03:00:00,23.11,-33.91,7.59,
8738,08/13/2024 03:10:00,23.11,-33.77,7.59,
8739,08/13/2024 03:20:00,23.11,-33.63,7.59,
8740,08/13/2024 03:30:00,23.11,-33.47,7.59,
8741,08/13/2024 03:40:00,23.11,-33.06,7.58,
8742,08/13/2024 03:50:00,23.11,-33.39,7.58,
8743,08/13/2024 04:00:00,23.11,-33.30,7.58,
8744,08/13/2024 04:10:00,23.11,-33.24,7.58,
8745,08/13/2024 04:20:00,23.11,-32.95,7.58,
8746,08/13/2024 04:30:00,23.11,-33.16,7.58,
8747,08/13/2024 04:40:00,23.11,-33.11,7.58,
8748,08/13/2024 04:50:00,23.09,-33.24,7.58,
8749,08/13/2024 05:00:00,23.09,-32.84,7.57,
8750,08/13/2024 05:10:00,23.09,-32.86,7.57,
8751,08/13/2024 05:20:00,23.09,-33.17,7.58,
8752,08/13/2024 05:30:00,23.09,-32.74,7.57,
8753,08/13/2024 05:40:00,23.09,-33.41,7.58,
8754,08/13/2024 05:50:00,23.09,-33.20,7.58,
8755,08/13/2024 06:00:00,23.09,-32.94,7.58,
8756,08/13/2024 06:10:00,23.09,-32.50,7.57,
8757,08/13/2024 06:20:00,23.09,-32.50,7.57,
8758,08/13/2024 06:30:00,23.09,-32.67,7.57,
8759,08/13/2024 06:40:00,23.09,-33.49,7.59,
8760,08/13/2024 06:50:00,23.11,-33.97,7.59,
8761,08/13/2024 07:00:00,23.11,-36.33,7.64,
8762,08/13/2024 07:10:00,23.11,-38.28,7.68,
8763,08/13/2024 07:20:00,23.11,-37.47,7.66,
8764,08/13/2024 07:30:00,23.11,-40.69,7.72,
8765,08/13/2024 07:40:00,23.11,-40.64,7.72,
8766,08/13/2024 07:50:00,23.11,-41.02,7.73,
8767,08/13/2024 08:00:00,23.11,-41.24,7.73,
8768,08/13/2024 08:10:00,23.11,-44.28,7.79,
8769,08/13/2024 08:20:00,23.11,-45.60,7.82,
8770,08/13/2024 08:30:00,23.11,-47.45,7.85,
8771,08/13/2024 08:40:00,23.11,-49.80,7.90,
8772,08/13/2024 08:50:00,23.14,-52.06,7.94,
8773,08/13/2024 09:00:00,23.14,-53.31,7.97,
8774,08/13/2024 09:10:00,23.14,-58.77,8.07,
8775,08/13/2024 09:20:00,23.18,-58.77,8.07,
8776,08/13/2024 09:30:00,23.21,-53.45,7.97,
8777,08/13/2024 09:40:00,23.18,-48.92,7.88,
8778,08/13/2024 09:50:00,23.23,-42.42,7.76,
8779,08/13/2024 10:00:00,23.26,-40.58,7.72,
8780,08/13/2024 10:10:00,23.26,-39.08,7.69,
8781,08/13/2024 10:20:00,23.23,-38.64,7.68,
8782,08/13/2024 10:30:00,23.28,-39.30,7.70,
8783,08/13/2024 10:40:00,23.30,-40.11,7.71,
8784,08/13/2024 10:50:00,23.30,-39.74,7.71,
8785,08/13/2024 11:00:00,23.33,-39.11,7.69,
8786,08/13/2024 11:10:00,23.38,-40.81,7.73,
8787,08/13/2024 11:20:00,23.38,-39.78,7.71,
8788,08/13/2024 11:30:00,23.40,-38.56,7.68,
8789,08/13/2024 11:40:00,23.45,-38.09,7.67,
8790,08/13/2024 11:50:00,23.47,-38.06,7.67,
8791,08/13/2024 12:00:00,23.45,-38.05,7.67,
8792,08/13/2024 12:10:00,23.47,-38.09,7.67,
8793,08/13/2024 12:20:00,23.50,-38.03,7.67,
8794,08/13/2024 12:30:00,23.52,-39.75,7.71,
8795,08/13/2024 12:40:00,23.52,-41.95,7.75,
8796,08/13/2024 12:50:00,23.57,-42.39,7.76,
8797,08/13/2024 13:00:00,23.62,-46.05,7.83,
8798,08/13/2024 13:10:00,23.64,-53.72,7.97,
8799,08/13/2024 13:20:00,23.64,-56.30,8.02,
8800,08/13/2024 13:30:00,23.62,-62.75,8.15,
8801,08/13/2024 13:40:00,23.59,-65.77,8.20,
8802,08/13/2024 13:50:00,23.62,-67.30,8.23,
8803,08/13/2024 14:00:00,23.54,-60.99,8.11,
8804,08/13/2024 14:10:00,23.52,-58.61,8.07,
8805,08/13/2024 14:20:00,23.52,-67.53,8.24,
8806,08/13/2024 14:30:00,23.52,-68.94,8.27,
8807,08/13/2024 14:40:00,23.50,-59.78,8.09,
8808,08/13/2024 14:50:00,23.50,-68.08,8.25,
8809,08/13/2024 15:00:00,23.54,-65.36,8.20,
8810,08/13/2024 15:10:00,23.57,-64.74,8.18,
8811,08/13/2024 15:20:00,23.59,-70.47,8.29,
8812,08/13/2024 15:30:00,23.64,-71.49,8.31,
8813,08/13/2024 15:40:00,23.64,-68.94,8.26,
8814,08/13/2024 15:50:00,23.69,-73.28,8.35,
8815,08/13/2024 16:00:00,23.69,-71.77,8.32,
8816,08/13/2024 16:10:00,23.71,-68.14,8.25,
8817,08/13/2024 16:20:00,23.74,-75.61,8.39,
8818,08/13/2024 16:30:00,23.74,-68.46,8.26,
8819,08/13/2024 16:40:00,23.71,-61.96,8.13,
8820,08/13/2024 16:50:00,23.69,-56.60,8.03,
8821,08/13/2024 17:00:00,23.69,-53.52,7.97,
8822,08/13/2024 17:10:00,23.66,-51.05,7.92,
8823,08/13/2024 17:20:00,23.66,-48.44,7.87,
8824,08/13/2024 17:30:00,23.66,-47.64,7.86,
8825,08/13/2024 17:40:00,23.66,-46.13,7.83,
8826,08/13/2024 17:50:00,23.64,-45.60,7.82,
8827,08/13/2024 18:00:00,23.62,-44.95,7.80,
8828,08/13/2024 18:10:00,23.59,-44.55,7.80,
8829,08/13/2024 18:20:00,23.59,-43.50,7.78,
8830,08/13/2024 18:30:00,23.57,-42.17,7.75,
8831,08/13/2024 18:40:00,23.54,-41.20,7.73,
8832,08/13/2024 18:50:00,23.52,-40.49,7.72,
8833,08/13/2024 19:00:00,23.52,-39.83,7.71,
8834,08/13/2024 19:10:00,23.50,-39.45,7.70,
8835,08/13/2024 19:20:00,23.47,-38.86,7.69,
8836,08/13/2024 19:30:00,23.45,-39.09,7.69,
8837,08/13/2024 19:40:00,23.45,-38.24,7.68,
8838,08/13/2024 19:50:00,23.45,-37.38,7.66,
8839,08/13/2024 20:00:00,23.42,-37.83,7.67,
8840,08/13/2024 20:10:00,23.40,-37.97,7.67,
8841,08/13/2024 20:20:00,23.38,-38.00,7.67,
8842,08/13/2024 20:30:00,23.38,-38.00,7.67,
8843,08/13/2024 20:40:00,23.35,-38.00,7.67,
8844,08/13/2024 20:50:00,23.35,-38.09,7.67,
8845,08/13/2024 21:00:00,23.33,-38.06,7.67,
8846,08/13/2024 21:10:00,23.33,-37.83,7.67,
8847,08/13/2024 21:20:00,23.30,-37.67,7.67,
8848,08/13/2024 21:30:00,23.30,-37.88,7.67,
8849,08/13/2024 21:40:00,23.28,-37.63,7.66,
8850,08/13/2024 21:50:00,23.28,-37.64,7.67,
8851,08/13/2024 22:00:00,23.26,-37.45,7.66,
8852,08/13/2024 22:10:00,23.26,-37.69,7.67,
8853,08/13/2024 22:20:00,23.26,-37.63,7.66,
8854,08/13/2024 22:30:00,23.23,-37.41,7.66,
8855,08/13/2024 22:40:00,23.23,-37.24,7.66,
8856,08/13/2024 22:50:00,23.23,-37.45,7.66,
8857,08/13/2024 23:00:00,23.21,-37.52,7.66,
8858,08/13/2024 23:10:00,23.21,-37.49,7.66,
8859,08/13/2024 23:20:00,23.21,-37.11,7.66,
8860,08/13/2024 23:30:00,23.21,-36.91,7.65,
8861,08/13/2024 23:40:00,23.21,-36.81,7.65,
8862,08/13/2024 23:50:00,23.18,-37.17,7.66,
8863,08/14/2024 00:00:00,23.18,-36.78,7.65,
8864,08/14/2024 00:10:00,23.18,-36.91,7.65,
8865,08/14/2024 00:20:00,23.18,-37.08,7.65,
8866,08/14/2024 00:30:00,23.16,-36.72,7.65,
8867,08/14/2024 00:40:00,23.16,-36.63,7.65,
8868,08/14/2024 00:50:00,23.16,-36.97,7.65,
8869,08/14/2024 01:00:00,23.16,-36.75,7.65,
8870,08/14/2024 01:10:00,23.16,-36.86,7.65,
8871,08/14/2024 01:20:00,23.16,-36.59,7.65,
8872,08/14/2024 01:30:00,23.14,-36.47,7.64,
8873,08/14/2024 01:40:00,23.14,-36.16,7.64,
8874,08/14/2024 01:50:00,23.14,-36.47,7.64,
8875,08/14/2024 02:00:00,23.14,-36.53,7.64,
8876,08/14/2024 02:10:00,23.14,-35.99,7.63,
8877,08/14/2024 02:20:00,23.14,-36.33,7.64,
8878,08/14/2024 02:30:00,23.11,-36.61,7.65,
8879,08/14/2024 02:40:00,23.11,-36.52,7.64,
8880,08/14/2024 02:50:00,23.11,-36.25,7.64,
8881,08/14/2024 03:00:00,23.11,-36.25,7.64,
8882,08/14/2024 03:10:00,23.11,-36.24,7.64,
8883,08/14/2024 03:20:00,23.11,-35.94,7.63,
8884,08/14/2024 03:30:00,23.11,-35.66,7.63,
8885,08/14/2024 03:40:00,23.11,-36.41,7.64,
8886,08/14/2024 03:50:00,23.09,-36.61,7.65,
8887,08/14/2024 04:00:00,23.09,-36.75,7.65,
8888,08/14/2024 04:10:00,23.09,-36.80,7.65,
8889,08/14/2024 04:20:00,23.09,-36.69,7.65,
8890,08/14/2024 04:30:00,23.09,-36.58,7.65,
8891,08/14/2024 04:40:00,23.09,-36.39,7.64,
8892,08/14/2024 04:50:00,23.09,-36.22,7.64,
8893,08/14/2024 05:00:00,23.09,-36.61,7.65,
8894,08/14/2024 05:10:00,23.09,-36.58,7.65,
8895,08/14/2024 05:20:00,23.06,-36.67,7.65,
8896,08/14/2024 05:30:00,23.06,-36.63,7.65,
8897,08/14/2024 05:40:00,23.06,-36.55,7.64,
8898,08/14/2024 05:50:00,23.06,-36.52,7.64,
8899,08/14/2024 06:00:00,23.06,-36.38,7.64,
8900,08/14/2024 06:10:00,23.06,-36.31,7.64,
8901,08/14/2024 06:20:00,23.06,-35.63,7.63,
8902,08/14/2024 06:30:00,23.06,-36.19,7.64,
8903,08/14/2024 06:40:00,23.06,-37.28,7.66,
8904,08/14/2024 06:50:00,23.06,-38.63,7.68,
8905,08/14/2024 07:00:00,23.06,-38.88,7.69,
8906,08/14/2024 07:10:00,23.06,-39.78,7.71,
8907,08/14/2024 07:20:00,23.06,-39.55,7.70,
8908,08/14/2024 07:30:00,23.06,-42.94,7.77,
8909,08/14/2024 07:40:00,23.09,-46.94,7.84,
8910,08/14/2024 07:50:00,23.09,-47.17,7.85,
8911,08/14/2024 08:00:00,23.09,-46.74,7.84,
8912,08/14/2024 08:10:00,23.11,-46.35,7.83,
8913,08/14/2024 08:20:00,23.11,-48.64,7.88,
8914,08/14/2024 08:30:00,23.11,-52.24,7.95,
8915,08/14/2024 08:40:00,23.11,-48.42,7.87,
8916,08/14/2024 08:50:00,23.14,-45.19,7.81,
8917,08/14/2024 09:00:00,23.14,-46.64,7.84,
8918,08/14/2024 09:10:00,23.14,-46.75,7.84,
8919,08/14/2024 09:20:00,23.14,-47.88,7.86,
8920,08/14/2024 09:30:00,23.16,-48.97,7.88,
8921,08/14/2024 09:40:00,23.16,-47.58,7.86,
8922,08/14/2024 09:50:00,23.16,-48.39,7.87,
8923,08/14/2024 10:00:00,23.18,-48.74,7.88,
8924,08/14/2024 10:10:00,23.18,-47.88,7.86,
8925,08/14/2024 10:20:00,23.21,-49.11,7.89,
8926,08/14/2024 10:30:00,23.23,-51.41,7.93,
8927,08/14/2024 10:40:00,23.26,-80.69,8.49,
8928,08/14/2024 10:50:00,23.26,-63.78,8.17,
8929,08/14/2024 11:00:00,23.26,-63.92,8.17,
8930,08/14/2024 11:10:00,23.26,-87.63,8.63,
8931,08/14/2024 11:20:00,23.26,-64.66,8.18,
8932,08/14/2024 11:30:00,23.26,-60.63,8.11,
8933,08/14/2024 11:40:00,23.26,-60.35,8.10,
8934,08/14/2024 11:50:00,23.30,-56.36,8.02,
8935,08/14/2024 12:00:00,23.33,-58.11,8.06,
8936,08/14/2024 12:10:00,23.35,-62.10,8.13,
8937,08/14/2024 12:20:00,23.35,-73.25,8.35,
8938,08/14/2024 12:30:00,23.40,-86.91,8.61,
8939,08/14/2024 12:40:00,23.42,-110.03,9.05,
8940,08/14/2024 12:50:00,23.42,-105.82,8.97,
8941,08/14/2024 13:00:00,23.50,-124.96,9.34,
8942,08/14/2024 13:10:00,23.57,-138.11,9.59,
8943,08/14/2024 13:20:00,23.66,-152.29,9.86,
8944,08/14/2024 13:30:00,23.71,-154.49,9.91,
8945,08/14/2024 13:40:00,23.76,-155.16,9.92,
8946,08/14/2024 13:50:00,23.83,-153.85,9.89,
8947,08/14/2024 14:00:00,23.81,-157.16,9.96,
8948,08/14/2024 14:10:00,23.83,-158.18,9.98,
8949,08/14/2024 14:20:00,23.81,-153.58,9.89,
8950,08/14/2024 14:30:00,23.76,-146.77,9.76,
8951,08/14/2024 14:40:00,23.76,-140.50,9.64,
8952,08/14/2024 14:50:00,23.71,-137.05,9.57,
8953,08/14/2024 15:00:00,23.69,-115.55,9.16,
8954,08/14/2024 15:10:00,23.66,-109.30,9.04,
8955,08/14/2024 15:20:00,23.66,-107.60,9.01,
8956,08/14/2024 15:30:00,23.64,-101.80,8.90,
8957,08/14/2024 15:40:00,23.64,-113.72,9.12,
8958,08/14/2024 15:50:00,23.64,-116.10,9.17,
8959,08/14/2024 16:00:00,23.69,-103.22,8.92,
8960,08/14/2024 16:10:00,23.71,-93.66,8.74,
8961,08/14/2024 16:20:00,23.76,-95.91,8.78,
8962,08/14/2024 16:30:00,23.81,-81.17,8.50,
8963,08/14/2024 16:40:00,23.88,-75.72,8.39,
8964,08/14/2024 16:50:00,23.95,-75.39,8.39,
8965,08/14/2024 17:00:00,24.00,-66.92,8.22,
8966,08/14/2024 17:10:00,24.05,-63.21,8.15,
8967,08/14/2024 17:20:00,24.07,-61.41,8.12,
8968,08/14/2024 17:30:00,24.07,-59.80,8.09,
8969,08/14/2024 17:40:00,24.07,-58.41,8.06,
8970,08/14/2024 17:50:00,24.10,-57.31,8.04,
8971,08/14/2024 18:00:00,24.10,-56.17,8.02,
8972,08/14/2024 18:10:00,24.07,-55.06,8.00,
8973,08/14/2024 18:20:00,24.03,-52.69,7.95,
8974,08/14/2024 18:30:00,24.03,-50.94,7.92,
8975,08/14/2024 18:40:00,24.00,-49.10,7.88,
8976,08/14/2024 18:50:00,23.98,-47.11,7.84,
8977,08/14/2024 19:00:00,23.93,-46.31,7.83,
8978,08/14/2024 19:10:00,23.91,-45.13,7.81,
8979,08/14/2024 19:20:00,23.88,-44.60,7.80,
8980,08/14/2024 19:30:00,23.86,-43.49,7.78,
8981,08/14/2024 19:40:00,23.83,-42.22,7.75,
8982,08/14/2024 19:50:00,23.81,-41.81,7.74,
8983,08/14/2024 20:00:00,23.79,-41.22,7.73,
8984,08/14/2024 20:10:00,23.76,-40.94,7.73,
8985,08/14/2024 20:20:00,23.74,-40.92,7.73,
8986,08/14/2024 20:30:00,23.71,-40.61,7.72,
8987,08/14/2024 20:40:00,23.69,-40.24,7.71,
8988,08/14/2024 20:50:00,23.66,-39.58,7.70,
8989,08/14/2024 21:00:00,23.64,-39.55,7.70,
8990,08/14/2024 21:10:00,23.62,-39.09,7.69,
8991,08/14/2024 21:20:00,23.62,-37.91,7.67,
8992,08/14/2024 21:30:00,23.59,-37.86,7.67,
8993,08/14/2024 21:40:00,23.57,-38.14,7.67,
8994,08/14/2024 21:50:00,23.54,-37.95,7.67,
8995,08/14/2024 22:00:00,23.52,-37.92,7.67,
8996,08/14/2024 22:10:00,23.52,-37.24,7.66,
8997,08/14/2024 22:20:00,23.50,-36.91,7.65,
8998,08/14/2024 22:30:00,23.47,-36.86,7.65,
8999,08/14/2024 22:40:00,23.47,-36.84,7.65,
9000,08/14/2024 22:50:00,23.45,-37.16,7.66,
9001,08/14/2024 23:00:00,23.42,-37.09,7.65,
9002,08/14/2024 23:10:00,23.42,-36.84,7.65,
9003,08/14/2024 23:20:00,23.40,-36.53,7.64,
9004,08/14/2024 23:30:00,23.40,-36.81,7.65,
9005,08/14/2024 23:40:00,23.38,-36.38,7.64,
9006,08/14/2024 23:50:00,23.38,-36.55,7.64,
9007,08/15/2024 00:00:00,23.35,-36.80,7.65,
9008,08/15/2024 00:10:00,23.35,-36.47,7.64,
9009,08/15/2024 00:20:00,23.35,-36.39,7.64,
9010,08/15/2024 00:30:00,23.33,-36.55,7.64,
9011,08/15/2024 00:40:00,23.33,-35.91,7.63,
9012,08/15/2024 00:50:00,23.33,-35.58,7.63,
9013,08/15/2024 01:00:00,23.30,-35.80,7.63,
9014,08/15/2024 01:10:00,23.30,-35.67,7.63,
9015,08/15/2024 01:20:00,23.30,-35.83,7.63,
9016,08/15/2024 01:30:00,23.28,-35.34,7.62,
9017,08/15/2024 01:40:00,23.28,-35.52,7.62,
9018,08/15/2024 01:50:00,23.28,-35.47,7.62,
9019,08/15/2024 02:00:00,23.28,-34.94,7.61,
9020,08/15/2024 02:10:00,23.26,-35.25,7.62,
9021,08/15/2024 02:20:00,23.26,-35.08,7.62,
9022,08/15/2024 02:30:00,23.26,-34.91,7.61,
9023,08/15/2024 02:40:00,23.23,-34.84,7.61,
9024,08/15/2024 02:50:00,23.23,-34.74,7.61,
9025,08/15/2024 03:00:00,23.23,-34.31,7.60,
9026,08/15/2024 03:10:00,23.23,-34.11,7.60,
9027,08/15/2024 03:20:00,23.21,-34.50,7.60,
9028,08/15/2024 03:30:00,23.21,-34.27,7.60,
9029,08/15/2024 03:40:00,23.21,-34.69,7.61,
9030,08/15/2024 03:50:00,23.21,-34.55,7.61,
9031,08/15/2024 04:00:00,23.18,-34.31,7.60,
9032,08/15/2024 04:10:00,23.18,-33.83,7.59,
9033,08/15/2024 04:20:00,23.18,-33.20,7.58,
9034,08/15/2024 04:30:00,23.18,-33.61,7.59,
9035,08/15/2024 04:40:00,23.18,-33.63,7.59,
9036,08/15/2024 04:50:00,23.16,-33.38,7.58,
9037,08/15/2024 05:00:00,23.16,-33.30,7.58,
9038,08/15/2024 05:10:00,23.16,-33.81,7.59,
9039,08/15/2024 05:20:00,23.16,-33.47,7.59,
9040,08/15/2024 05:30:00,23.16,-33.25,7.58,
9041,08/15/2024 05:40:00,23.16,-32.92,7.57,
9042,08/15/2024 05:50:00,23.14,-32.28,7.56,
9043,08/15/2024 06:00:00,23.14,-33.03,7.58,
9044,08/15/2024 06:10:00,23.14,-32.88,7.57,
9045,08/15/2024 06:20:00,23.14,-33.45,7.58,
9046,08/15/2024 06:30:00,23.14,-33.67,7.59,
9047,08/15/2024 06:40:00,23.14,-34.16,7.60,
9048,08/15/2024 06:50:00,23.14,-34.75,7.61,
9049,08/15/2024 07:00:00,23.14,-35.36,7.62,
9050,08/15/2024 07:10:00,23.14,-37.95,7.67,
9051,08/15/2024 07:20:00,23.14,-37.81,7.67,
9052,08/15/2024 07:30:00,23.14,-38.80,7.69,
9053,08/15/2024 07:40:00,23.14,-39.67,7.70,
9054,08/15/2024 07:50:00,23.14,-39.28,7.70,
9055,08/15/2024 08:00:00,23.14,-40.27,7.72,
9056,08/15/2024 08:10:00,23.14,-42.36,7.76,
9057,08/15/2024 08:20:00,23.16,-42.41,7.76,
9058,08/15/2024 08:30:00,23.16,-42.45,7.76,
9059,08/15/2024 08:40:00,23.16,-42.72,7.76,
9060,08/15/2024 08:50:00,23.16,-46.41,7.83,
9061,08/15/2024 09:00:00,23.18,-50.49,7.91,
9062,08/15/2024 09:10:00,23.18,-53.20,7.96,
9063,08/15/2024 09:20:00,23.21,-54.97,8.00,
9064,08/15/2024 09:30:00,23.21,-52.63,7.95,
9065,08/15/2024 09:40:00,23.21,-50.95,7.92,
9066,08/15/2024 09:50:00,23.23,-51.33,7.93,
9067,08/15/2024 10:00:00,23.23,-49.38,7.89,
9068,08/15/2024 10:10:00,23.21,-53.39,7.97,
9069,08/15/2024 10:20:00,23.23,-53.52,7.97,
9070,08/15/2024 10:30:00,23.26,-56.38,8.03,
9071,08/15/2024 10:40:00,23.26,-61.28,8.12,
9072,08/15/2024 10:50:00,23.26,-64.16,8.17,
9073,08/15/2024 11:00:00,23.26,-63.52,8.16,
9074,08/15/2024 11:10:00,23.28,-66.38,8.22,
9075,08/15/2024 11:20:00,23.28,-64.94,8.19,
9076,08/15/2024 11:30:00,23.28,-62.89,8.15,
9077,08/15/2024 11:40:00,23.28,-63.88,8.17,
9078,08/15/2024 11:50:00,23.28,-64.52,8.18,
9079,08/15/2024 12:00:00,23.28,-65.08,8.19,
9080,08/15/2024 12:10:00,23.30,-62.83,8.15,
9081,08/15/2024 12:20:00,23.35,-72.00,8.32,
9082,08/15/2024 12:30:00,23.45,-81.99,8.52,
9083,08/15/2024 12:40:00,23.45,-105.19,8.96,
9084,08/15/2024 12:50:00,23.52,-110.99,9.07,
9085,08/15/2024 13:00:00,25.28,-95.58,8.77,
9086,08/15/2024 13:10:00,26.62,-111.58,9.06,
9087,08/15/2024 13:20:00,27.16,-123.71,9.29,
9088,08/15/2024 13:30:00,27.55,-122.41,9.26,
