Date	Time	Temp (°C) c:1	mV (mv) c:2	pH c:4	Water Detect	Button Down	Button Up	Host Connected	End Of File
26-10-22	20:00:00	25.87	-36.95	7.62					
26-10-22	20:10:00	25.84	-36.72	7.62					
26-10-22	20:20:00	25.84	-36.92	7.62					
26-10-22	20:30:00	25.82	-36.67	7.62					
26-10-22	20:40:00	25.82	-35.97	7.61					
26-10-22	20:50:00	25.79	-35.58	7.60					
26-10-22	21:00:00	25.77	-35.02	7.59					
26-10-22	21:10:00	25.74	-35.13	7.59					
26-10-22	21:20:00	25.74	-35.13	7.59					
26-10-22	21:30:00	25.70	-34.97	7.59					
26-10-22	21:40:00	25.67	-34.34	7.58					
26-10-22	21:50:00	25.67	-34.72	7.59					
26-10-22	22:00:00	25.65	-34.08	7.57					
26-10-22	22:10:00	25.65	-34.28	7.58					
26-10-22	22:20:00	25.62	-34.42	7.58					
26-10-22	22:30:00	25.60	-34.27	7.58					
26-10-22	22:40:00	25.60	-33.70	7.57					
26-10-22	22:50:00	25.57	-34.50	7.58					
26-10-22	23:00:00	25.55	-34.02	7.57					
26-10-22	23:10:00	25.55	-33.66	7.57					
26-10-22	23:20:00	25.53	-33.42	7.56					
26-10-22	23:30:00	25.50	-32.95	7.56					
26-10-22	23:40:00	25.48	-33.39	7.56					
26-10-22	23:50:00	25.48	-32.81	7.55					
27-10-22	00:00:00	25.48	-34.42	7.58					
27-10-22	00:10:00	25.45	-32.69	7.55					
27-10-22	00:20:00	25.45	-32.74	7.55					
27-10-22	00:30:00	25.43	-32.55	7.55					
27-10-22	00:40:00	25.43	-32.58	7.55					
27-10-22	00:50:00	25.40	-32.72	7.55					
27-10-22	01:00:00	25.38	-32.27	7.54					
27-10-22	01:10:00	25.38	-32.08	7.54					
27-10-22	01:20:00	25.36	-35.88	7.61					
27-10-22	01:30:00	25.33	-34.14	7.58					
27-10-22	01:40:00	25.31	-33.31	7.56					
27-10-22	01:50:00	25.31	-32.86	7.55					
27-10-22	02:00:00	25.28	-32.14	7.54					
27-10-22	02:10:00	25.28	-31.63	7.53					
27-10-22	02:20:00	25.26	-31.28	7.53					
27-10-22	02:30:00	25.23	-31.24	7.53					
27-10-22	02:40:00	25.23	-30.84	7.52					
27-10-22	02:50:00	25.21	-30.99	7.52					
27-10-22	03:00:00	25.21	-30.69	7.52					
27-10-22	03:10:00	25.21	-30.50	7.52					
27-10-22	03:20:00	25.19	-30.47	7.51					
27-10-22	03:30:00	25.19	-30.36	7.51					
27-10-22	03:40:00	25.16	-30.22	7.51					
27-10-22	03:50:00	25.16	-30.34	7.51					
27-10-22	04:00:00	25.14	-30.11	7.51					
27-10-22	04:10:00	25.14	-29.64	7.50					
27-10-22	04:20:00	25.14	-29.74	7.50					
27-10-22	04:30:00	25.11	-29.47	7.50					
27-10-22	04:40:00	25.11	-29.41	7.50					
27-10-22	04:50:00	25.11	-29.44	7.50					
27-10-22	05:00:00	25.11	-29.25	7.49					
27-10-22	05:10:00	25.09	-29.25	7.49					
27-10-22	05:20:00	25.09	-29.53	7.50					
27-10-22	05:30:00	25.06	-29.31	7.50					
27-10-22	05:40:00	25.06	-29.03	7.49					
27-10-22	05:50:00	25.04	-28.89	7.49					
27-10-22	06:00:00	25.04	-28.67	7.48					
27-10-22	06:10:00	25.04	-28.69	7.48					
27-10-22	06:20:00	25.04	-28.88	7.49					
27-10-22	06:30:00	25.02	-28.84	7.49					
27-10-22	06:40:00	24.99	-28.55	7.48					
27-10-22	06:50:00	24.99	-28.45	7.48					
27-10-22	07:00:00	24.97	-28.19	7.48					
27-10-22	07:10:00	24.97	-27.99	7.47					
27-10-22	07:20:00	24.97	-28.02	7.47					
27-10-22	07:30:00	24.97	-28.05	7.47					
27-10-22	07:40:00	24.97	-27.86	7.47					
27-10-22	07:50:00	24.97	-28.02	7.47					
27-10-22	08:00:00	24.97	-28.14	7.48					
27-10-22	08:10:00	24.97	-28.13	7.48					
27-10-22	08:20:00	24.97	-28.38	7.48					
27-10-22	08:30:00	24.99	-28.16	7.48					
27-10-22	08:40:00	24.99	-27.97	7.47					
27-10-22	08:50:00	24.99	-28.06	7.47					
27-10-22	09:00:00	25.02	-28.13	7.48					
27-10-22	09:10:00	25.04	-28.27	7.48					
27-10-22	09:20:00	25.11	-29.61	7.50					
27-10-22	09:30:00	25.14	-29.88	7.50					
27-10-22	09:40:00	25.19	-30.16	7.51					
27-10-22	09:50:00	25.21	-29.64	7.50					
27-10-22	10:00:00	25.28	-30.70	7.52					
27-10-22	10:10:00	25.28	-30.08	7.51					
27-10-22	10:20:00	25.33	-30.97	7.52					
27-10-22	10:30:00	25.36	-31.06	7.52					
27-10-22	10:40:00	25.38	-30.75	7.52					
27-10-22	10:50:00	25.43	-31.58	7.53					
27-10-22	11:00:00	25.50	-31.53	7.53					
27-10-22	11:10:00	25.53	-31.47	7.53					
27-10-22	11:20:00	25.57	-32.05	7.54					
27-10-22	11:30:00	25.57	-32.16	7.54					
27-10-22	11:40:00	25.62	-32.16	7.54					
27-10-22	11:50:00	25.62	-32.49	7.55					
27-10-22	12:00:00	25.62	-31.75	7.54					
27-10-22	12:10:00	25.62	-32.00	7.54					
27-10-22	12:20:00	25.65	-32.70	7.55					
27-10-22	12:30:00	25.65	-32.14	7.54					
27-10-22	12:40:00	25.70	-33.16	7.56					
27-10-22	12:50:00	25.67	-33.70	7.57					
27-10-22	13:00:00	25.72	-34.99	7.59					
27-10-22	13:10:00	25.77	-36.03	7.61					
27-10-22	13:20:00	25.74	-35.24	7.59					
27-10-22	13:30:00	25.89	-34.61	7.58					
27-10-22	13:40:00	25.89	-34.63	7.58					
27-10-22	13:50:00	25.89	-36.52	7.62					
27-10-22	14:00:00	25.82	-35.61	7.60					
27-10-22	14:10:00	25.82	-35.72	7.60					
27-10-22	14:20:00	25.82	-35.88	7.60					
27-10-22	14:30:00	25.82	-36.31	7.61					
27-10-22	14:40:00	25.82	-36.53	7.62					
27-10-22	14:50:00	25.82	-36.61	7.62					
27-10-22	15:00:00	25.84	-37.47	7.63					
27-10-22	15:10:00	25.84	-37.91	7.64					
27-10-22	15:20:00	25.84	-38.84	7.65					
27-10-22	15:30:00	25.84	-39.39	7.66					
27-10-22	15:40:00	25.84	-38.61	7.65					
27-10-22	15:50:00	25.84	-38.36	7.65					
27-10-22	16:00:00	25.84	-38.78	7.65					
27-10-22	16:10:00	25.84	-38.69	7.65					
27-10-22	16:20:00	25.82	-38.66	7.65					
27-10-22	16:30:00	25.82	-38.50	7.65					
27-10-22	16:40:00	25.82	-38.75	7.65					
27-10-22	16:50:00	25.79	-38.67	7.65					
27-10-22	17:00:00	25.79	-38.30	7.65					
27-10-22	17:10:00	25.79	-38.30	7.65					
27-10-22	17:20:00	25.79	-38.63	7.65					
27-10-22	17:30:00	25.77	-38.81	7.65					
27-10-22	17:40:00	25.77	-39.30	7.66					
27-10-22	17:50:00	25.74	-38.83	7.65					
27-10-22	18:00:00	25.72	-38.74	7.65					
27-10-22	18:10:00	25.72	-38.52	7.65					
27-10-22	18:20:00	25.72	-37.99	7.64					
27-10-22	18:30:00	25.70	-37.64	7.63					
27-10-22	18:40:00	25.67	-37.56	7.63					
27-10-22	18:50:00	25.67	-37.24	7.63					
27-10-22	19:00:00	25.65	-37.20	7.63					
27-10-22	19:10:00	25.62	-36.89	7.62					
27-10-22	19:20:00	25.62	-36.92	7.62					
27-10-22	19:30:00	25.62	-36.11	7.61					
27-10-22	19:40:00	25.60	-36.27	7.61					
27-10-22	19:50:00	25.57	-36.06	7.61					
27-10-22	20:00:00	25.57	-35.83	7.60					
27-10-22	20:10:00	25.55	-35.75	7.60					
27-10-22	20:20:00	25.53	-36.17	7.61					
27-10-22	20:30:00	25.53	-35.72	7.60					
27-10-22	20:40:00	25.50	-35.47	7.60					
27-10-22	20:50:00	25.50	-35.36	7.60					
27-10-22	21:00:00	25.48	-35.31	7.60					
27-10-22	21:10:00	25.48	-35.24	7.59					
27-10-22	21:20:00	25.48	-35.28	7.60					
27-10-22	21:30:00	25.45	-35.00	7.59					
27-10-22	21:40:00	25.45	-34.91	7.59					
27-10-22	21:50:00	25.40	-34.72	7.59					
27-10-22	22:00:00	25.40	-35.19	7.59					
27-10-22	22:10:00	25.38	-34.80	7.59					
27-10-22	22:20:00	25.38	-34.52	7.58					
27-10-22	22:30:00	25.38	-33.91	7.57					
27-10-22	22:40:00	25.36	-34.49	7.58					
27-10-22	22:50:00	25.36	-34.66	7.59					
27-10-22	23:00:00	25.33	-33.92	7.57					
27-10-22	23:10:00	25.33	-34.03	7.57					
27-10-22	23:20:00	25.31	-34.27	7.58					
27-10-22	23:30:00	25.28	-33.41	7.56					
27-10-22	23:40:00	25.28	-33.03	7.56					
27-10-22	23:50:00	25.28	-33.45	7.56					
28-10-22	00:00:00	25.28	-32.84	7.55					
28-10-22	00:10:00	25.26	-33.05	7.56					
28-10-22	00:20:00	25.26	-32.72	7.55					
28-10-22	00:30:00	25.23	-33.05	7.56					
28-10-22	00:40:00	25.21	-32.52	7.55					
28-10-22	00:50:00	25.21	-32.27	7.54					
28-10-22	01:00:00	25.21	-31.91	7.54					
28-10-22	01:10:00	25.21	-32.14	7.54					
28-10-22	01:20:00	25.21	-32.31	7.55					
28-10-22	01:30:00	25.19	-31.50	7.53					
28-10-22	01:40:00	25.19	-31.91	7.54					
28-10-22	01:50:00	25.19	-31.69	7.54					
28-10-22	02:00:00	25.16	-31.27	7.53					
28-10-22	02:10:00	25.16	-30.88	7.52					
28-10-22	02:20:00	25.16	-31.25	7.53					
28-10-22	02:30:00	25.14	-31.09	7.53					
28-10-22	02:40:00	25.14	-30.64	7.52					
28-10-22	02:50:00	25.11	-30.72	7.52					
28-10-22	03:00:00	25.11	-30.42	7.51					
28-10-22	03:10:00	25.11	-30.13	7.51					
28-10-22	03:20:00	25.09	-29.72	7.50					
28-10-22	03:30:00	25.09	-29.84	7.50					
28-10-22	03:40:00	25.06	-29.39	7.50					
28-10-22	03:50:00	25.06	-29.56	7.50					
28-10-22	04:00:00	25.04	-29.50	7.50					
28-10-22	04:10:00	25.04	-29.47	7.50					
28-10-22	04:20:00	25.02	-29.55	7.50					
28-10-22	04:30:00	25.02	-29.31	7.50					
28-10-22	04:40:00	25.02	-29.09	7.49					
28-10-22	04:50:00	25.02	-29.22	7.49					
28-10-22	05:00:00	24.99	-29.00	7.49					
28-10-22	05:10:00	24.99	-28.75	7.49					
28-10-22	05:20:00	24.99	-28.72	7.49					
28-10-22	05:30:00	24.99	-29.05	7.49					
28-10-22	05:40:00	24.97	-28.80	7.49					
28-10-22	05:50:00	24.94	-28.89	7.49					
28-10-22	06:00:00	24.94	-28.83	7.49					
28-10-22	06:10:00	24.92	-28.92	7.49					
28-10-22	06:20:00	24.92	-28.81	7.49					
28-10-22	06:30:00	24.90	-28.20	7.48					
28-10-22	06:40:00	24.87	-27.80	7.47					
28-10-22	06:50:00	24.87	-28.24	7.48					
28-10-22	07:00:00	24.87	-27.89	7.47					
28-10-22	07:10:00	24.85	-27.94	7.47					
28-10-22	07:20:00	24.85	-27.88	7.47					
28-10-22	07:30:00	24.85	-27.61	7.47					
28-10-22	07:40:00	24.85	-27.72	7.47					
28-10-22	07:50:00	24.85	-27.67	7.47					
28-10-22	08:00:00	24.85	-27.67	7.47					
28-10-22	08:10:00	24.85	-27.53	7.47					
28-10-22	08:20:00	24.85	-27.70	7.47					
28-10-22	08:30:00	24.85	-27.74	7.47					
28-10-22	08:40:00	24.87	-27.64	7.47					
28-10-22	08:50:00	24.90	-27.88	7.47					
28-10-22	09:00:00	24.97	-28.14	7.48					
28-10-22	09:10:00	24.99	-28.49	7.48					
28-10-22	09:20:00	25.02	-28.97	7.49					
28-10-22	09:30:00	25.06	-29.25	7.49					
28-10-22	09:40:00	25.11	-29.39	7.50					
28-10-22	09:50:00	25.16	-29.67	7.50					
28-10-22	10:00:00	25.23	-30.34	7.51					
28-10-22	10:10:00	25.26	-30.20	7.51					
28-10-22	10:20:00	25.31	-30.27	7.51					
28-10-22	10:30:00	25.31	-30.30	7.51					
28-10-22	10:40:00	25.33	-29.84	7.50					
28-10-22	10:50:00	25.38	-30.00	7.51					
28-10-22	11:00:00	25.40	-29.34	7.50					
28-10-22	11:10:00	25.45	-30.02	7.51					
28-10-22	11:20:00	25.48	-30.34	7.51					
28-10-22	11:30:00	25.48	-30.08	7.51					
28-10-22	11:40:00	25.50	-29.64	7.50					
28-10-22	11:50:00	25.50	-29.67	7.50					
28-10-22	12:00:00	25.53	-29.63	7.50					
28-10-22	12:10:00	25.53	-30.58	7.52					
28-10-22	12:20:00	25.55	-30.92	7.52					
28-10-22	12:30:00	25.57	-31.25	7.53					
28-10-22	12:40:00	25.60	-32.59	7.55					
28-10-22	12:50:00	25.65	-33.31	7.56					
28-10-22	13:00:00	25.67	-33.47	7.56					
28-10-22	13:10:00	25.74	-34.33	7.58					
28-10-22	13:20:00	25.72	-33.31	7.56					
28-10-22	13:30:00	25.77	-33.97	7.57					
28-10-22	13:40:00	25.82	-34.47	7.58					
28-10-22	13:50:00	25.82	-34.84	7.59					
28-10-22	14:00:00	25.84	-35.91	7.61					
28-10-22	14:10:00	25.82	-35.44	7.60					
28-10-22	14:20:00	25.82	-36.58	7.62					
28-10-22	14:30:00	25.82	-36.20	7.61					
28-10-22	14:40:00	25.82	-36.74	7.62					
28-10-22	14:50:00	25.84	-37.53	7.63					
28-10-22	15:00:00	25.84	-37.69	7.64					
28-10-22	15:10:00	25.84	-37.75	7.64					
28-10-22	15:20:00	25.84	-37.70	7.64					
28-10-22	15:30:00	25.84	-37.45	7.63					
28-10-22	15:40:00	25.84	-37.30	7.63					
28-10-22	15:50:00	25.84	-37.47	7.63					
28-10-22	16:00:00	25.84	-36.78	7.62					
28-10-22	16:10:00	25.84	-38.20	7.64					
28-10-22	16:20:00	25.84	-38.06	7.64					
28-10-22	16:30:00	25.84	-38.63	7.65					
28-10-22	16:40:00	25.82	-38.84	7.65					
28-10-22	16:50:00	25.84	-39.34	7.66					
28-10-22	17:00:00	25.82	-39.50	7.67					
28-10-22	17:10:00	25.82	-39.47	7.67					
28-10-22	17:20:00	25.79	-39.58	7.67					
28-10-22	17:30:00	25.79	-39.55	7.67					
28-10-22	17:40:00	25.79	-39.83	7.67					
28-10-22	17:50:00	25.79	-39.95	7.67					
28-10-22	18:00:00	25.77	-39.13	7.66					
28-10-22	18:10:00	25.77	-39.19	7.66					
28-10-22	18:20:00	25.74	-38.66	7.65					
28-10-22	18:30:00	25.72	-38.19	7.64					
28-10-22	18:40:00	25.70	-37.88	7.64					
28-10-22	18:50:00	25.70	-37.11	7.63					
28-10-22	19:00:00	25.70	-37.27	7.63					
28-10-22	19:10:00	25.67	-37.14	7.63					
28-10-22	19:20:00	25.67	-36.41	7.61					
28-10-22	19:30:00	25.65	-36.28	7.61					
28-10-22	19:40:00	25.62	-36.25	7.61					
28-10-22	19:50:00	25.62	-36.28	7.61					
28-10-22	20:00:00	25.60	-36.47	7.62					
28-10-22	20:10:00	25.60	-36.08	7.61					
28-10-22	20:20:00	25.57	-35.99	7.61					
28-10-22	20:30:00	25.57	-35.53	7.60					
28-10-22	20:40:00	25.55	-35.49	7.60					
28-10-22	20:50:00	25.53	-35.41	7.60					
28-10-22	21:00:00	25.53	-35.09	7.59					
28-10-22	21:10:00	25.53	-35.27	7.59					
28-10-22	21:20:00	25.50	-35.17	7.59					
28-10-22	21:30:00	25.50	-35.17	7.59					
28-10-22	21:40:00	25.48	-34.89	7.59					
28-10-22	21:50:00	25.48	-35.03	7.59					
28-10-22	22:00:00	25.45	-34.16	7.58					
28-10-22	22:10:00	25.43	-34.34	7.58					
28-10-22	22:20:00	25.43	-34.34	7.58					
28-10-22	22:30:00	25.43	-34.52	7.58					
28-10-22	22:40:00	25.40	-34.38	7.58					
28-10-22	22:50:00	25.40	-33.81	7.57					
28-10-22	23:00:00	25.40	-33.24	7.56					
28-10-22	23:10:00	25.38	-33.38	7.56					
28-10-22	23:20:00	25.36	-32.97	7.56					
28-10-22	23:30:00	25.36	-32.94	7.56					
28-10-22	23:40:00	25.36	-32.36	7.55					
28-10-22	23:50:00	25.33	-32.34	7.55					
29-10-22	00:00:00	25.31	-32.64	7.55					
29-10-22	00:10:00	25.31	-32.44	7.55					
29-10-22	00:20:00	25.31	-32.31	7.55					
29-10-22	00:30:00	25.28	-32.06	7.54					
29-10-22	00:40:00	25.28	-32.20	7.54					
29-10-22	00:50:00	25.28	-31.84	7.54					
29-10-22	01:00:00	25.26	-31.53	7.53					
29-10-22	01:10:00	25.26	-31.39	7.53					
29-10-22	01:20:00	25.23	-31.28	7.53					
29-10-22	01:30:00	25.23	-31.11	7.53					
29-10-22	01:40:00	25.21	-30.75	7.52					
29-10-22	01:50:00	25.21	-30.64	7.52					
29-10-22	02:00:00	25.19	-30.64	7.52					
29-10-22	02:10:00	25.19	-30.17	7.51					
29-10-22	02:20:00	25.19	-30.44	7.51					
29-10-22	02:30:00	25.16	-30.17	7.51					
29-10-22	02:40:00	25.16	-30.05	7.51					
29-10-22	02:50:00	25.14	-29.92	7.51					
29-10-22	03:00:00	25.14	-29.34	7.50					
29-10-22	03:10:00	25.14	-29.30	7.49					
29-10-22	03:20:00	25.11	-29.47	7.50					
29-10-22	03:30:00	25.11	-29.13	7.49					
29-10-22	03:40:00	25.11	-28.81	7.49					
29-10-22	03:50:00	25.09	-28.49	7.48					
29-10-22	04:00:00	25.09	-28.47	7.48					
29-10-22	04:10:00	25.09	-28.25	7.48					
29-10-22	04:20:00	25.06	-28.08	7.47					
29-10-22	04:30:00	25.06	-28.45	7.48					
29-10-22	04:40:00	25.04	-28.31	7.48					
29-10-22	04:50:00	25.04	-28.38	7.48					
29-10-22	05:00:00	25.02	-28.05	7.47					
29-10-22	05:10:00	25.02	-28.49	7.48					
29-10-22	05:20:00	24.99	-28.41	7.48					
29-10-22	05:30:00	24.99	-28.14	7.48					
29-10-22	05:40:00	24.99	-28.28	7.48					
29-10-22	05:50:00	24.97	-28.38	7.48					
29-10-22	06:00:00	24.97	-28.17	7.48					
29-10-22	06:10:00	24.97	-28.20	7.48					
29-10-22	06:20:00	24.94	-28.45	7.48					
29-10-22	06:30:00	24.94	-28.50	7.48					
29-10-22	06:40:00	24.94	-28.53	7.48					
29-10-22	06:50:00	24.92	-28.20	7.48					
29-10-22	07:00:00	24.92	-28.20	7.48					
29-10-22	07:10:00	24.92	-27.99	7.47					
29-10-22	07:20:00	24.92	-28.31	7.48					
29-10-22	07:30:00	24.92	-28.05	7.47					
29-10-22	07:40:00	24.92	-28.11	7.48					
29-10-22	07:50:00	24.92	-28.34	7.48					
29-10-22	08:00:00	24.92	-28.25	7.48					
29-10-22	08:10:00	24.92	-28.05	7.47					
29-10-22	08:20:00	24.92	-27.86	7.47					
29-10-22	08:30:00	24.94	-27.31	7.46					
29-10-22	08:40:00	24.97	-28.49	7.48					
29-10-22	08:50:00	25.02	-27.34	7.46					
29-10-22	09:00:00	25.04	-27.30	7.46					
29-10-22	09:10:00	25.09	-28.84	7.49					
29-10-22	09:20:00	25.14	-30.52	7.52					
29-10-22	09:30:00	25.19	-30.22	7.51					
29-10-22	09:40:00	25.23	-30.66	7.52					
29-10-22	09:50:00	25.26	-30.58	7.52					
29-10-22	10:00:00	25.33	-30.42	7.51					
29-10-22	10:10:00	25.33	-28.81	7.49					
29-10-22	10:20:00	25.36	-28.86	7.49					
29-10-22	10:30:00	25.40	-29.28	7.49					
29-10-22	10:40:00	25.45	-29.16	7.49					
29-10-22	10:50:00	25.50	-30.25	7.51					
29-10-22	11:00:00	25.62	-32.94	7.56					
29-10-22	11:10:00	25.65	-31.22	7.53					
29-10-22	11:20:00	25.65	-29.94	7.50					
29-10-22	11:30:00	25.65	-30.41	7.51					
29-10-22	11:40:00	25.65	-29.63	7.50					
29-10-22	11:50:00	25.65	-29.41	7.50					
29-10-22	12:00:00	25.65	-30.56	7.52					
29-10-22	12:10:00	25.70	-32.67	7.55					
29-10-22	12:20:00	25.72	-33.61	7.57					
29-10-22	12:30:00	25.72	-32.77	7.55					
29-10-22	12:40:00	25.74	-32.41	7.55					
29-10-22	12:50:00	25.77	-33.38	7.56					
29-10-22	13:00:00	25.82	-34.24	7.58					
29-10-22	13:10:00	25.89	-34.06	7.57					
29-10-22	13:20:00	25.89	-34.52	7.58					
29-10-22	13:30:00	25.91	-35.25	7.59					
29-10-22	13:40:00	25.94	-35.20	7.59					
29-10-22	13:50:00	25.96	-35.78	7.60					
29-10-22	14:00:00	25.94	-36.20	7.61					
29-10-22	14:10:00	25.96	-36.34	7.61					
29-10-22	14:20:00	25.94	-36.70	7.62					
29-10-22	14:30:00	25.94	-38.11	7.64					
29-10-22	14:40:00	25.94	-37.28	7.63					
29-10-22	14:50:00	25.94	-37.74	7.64					
29-10-22	15:00:00	25.94	-37.28	7.63					
29-10-22	15:10:00	25.91	-37.61	7.63					
29-10-22	15:20:00	25.91	-39.09	7.66					
29-10-22	15:30:00	25.91	-39.41	7.66					
29-10-22	15:40:00	25.91	-39.22	7.66					
29-10-22	15:50:00	25.91	-40.14	7.68					
29-10-22	16:00:00	25.89	-39.67	7.67					
29-10-22	16:10:00	25.89	-39.80	7.67					
29-10-22	16:20:00	25.89	-39.34	7.66					
29-10-22	16:30:00	25.87	-39.28	7.66					
29-10-22	16:40:00	25.87	-39.22	7.66					
29-10-22	16:50:00	25.87	-38.49	7.65					
29-10-22	17:00:00	25.84	-38.59	7.65					
29-10-22	17:10:00	25.84	-38.91	7.66					
29-10-22	17:20:00	25.82	-38.34	7.65					
29-10-22	17:30:00	25.82	-38.42	7.65					
29-10-22	17:40:00	25.82	-38.03	7.64					
29-10-22	17:50:00	25.79	-38.05	7.64					
29-10-22	18:00:00	25.79	-37.83	7.64					
29-10-22	18:10:00	25.77	-38.33	7.65					
29-10-22	18:20:00	25.77	-37.55	7.63					
29-10-22	18:30:00	25.74	-37.77	7.64					
29-10-22	18:40:00	25.72	-37.30	7.63					
29-10-22	18:50:00	25.70	-37.45	7.63					
29-10-22	19:00:00	25.70	-37.22	7.63					
29-10-22	19:10:00	25.67	-37.28	7.63					
29-10-22	19:20:00	25.65	-36.86	7.62					
29-10-22	19:30:00	25.65	-36.55	7.62					
29-10-22	19:40:00	25.65	-36.39	7.61					
29-10-22	19:50:00	25.62	-36.30	7.61					
29-10-22	20:00:00	25.62	-36.03	7.61					
29-10-22	20:10:00	25.60	-36.16	7.61					
29-10-22	20:20:00	25.60	-35.67	7.60					
29-10-22	20:30:00	25.57	-35.13	7.59					
29-10-22	20:40:00	25.55	-35.42	7.60					
29-10-22	20:50:00	25.53	-35.70	7.60					
29-10-22	21:00:00	25.53	-35.63	7.60					
29-10-22	21:10:00	25.50	-35.44	7.60					
29-10-22	21:20:00	25.50	-35.41	7.60					
29-10-22	21:30:00	25.48	-35.30	7.60					
29-10-22	21:40:00	25.48	-34.91	7.59					
29-10-22	21:50:00	25.45	-35.17	7.59					
29-10-22	22:00:00	25.43	-35.78	7.60					
29-10-22	22:10:00	25.43	-34.52	7.58					
29-10-22	22:20:00	25.40	-34.56	7.58					
29-10-22	22:30:00	25.40	-34.36	7.58					
29-10-22	22:40:00	25.38	-34.06	7.57					
29-10-22	22:50:00	25.36	-34.74	7.59					
29-10-22	23:00:00	25.36	-34.28	7.58					
29-10-22	23:10:00	25.33	-33.95	7.57					
29-10-22	23:20:00	25.31	-33.84	7.57					
29-10-22	23:30:00	25.31	-33.61	7.57					
29-10-22	23:40:00	25.31	-33.19	7.56					
29-10-22	23:50:00	25.28	-33.66	7.57					
30-10-22	00:00:00	25.28	-33.58	7.57					
30-10-22	00:10:00	25.26	-32.88	7.56					
30-10-22	00:20:00	25.23	-33.06	7.56					
30-10-22	00:30:00	25.23	-32.88	7.56					
30-10-22	00:40:00	25.23	-32.74	7.55					
30-10-22	00:50:00	25.23	-32.91	7.56					
30-10-22	01:00:00	25.21	-32.34	7.55					
30-10-22	01:10:00	25.21	-32.61	7.55					
30-10-22	01:20:00	25.21	-32.11	7.54					
30-10-22	01:30:00	25.21	-32.41	7.55					
30-10-22	01:40:00	25.19	-32.03	7.54					
30-10-22	01:50:00	25.19	-31.58	7.53					
30-10-22	02:00:00	25.16	-31.50	7.53					
30-10-22	02:10:00	25.16	-31.19	7.53					
30-10-22	02:20:00	25.14	-30.53	7.52					
30-10-22	02:30:00	25.14	-29.88	7.50					
30-10-22	02:40:00	25.14	-29.78	7.50					
30-10-22	02:50:00	25.14	-30.05	7.51					
30-10-22	03:00:00	25.11	-30.00	7.51					
30-10-22	03:10:00	25.11	-29.74	7.50					
30-10-22	03:20:00	25.11	-30.06	7.51					
30-10-22	03:30:00	25.09	-29.86	7.50					
30-10-22	03:40:00	25.09	-29.81	7.50					
30-10-22	03:50:00	25.09	-29.69	7.50					
30-10-22	04:00:00	25.06	-29.24	7.49					
30-10-22	04:10:00	25.06	-28.89	7.49					
30-10-22	04:20:00	25.06	-28.81	7.49					
30-10-22	04:30:00	25.04	-28.20	7.48					
30-10-22	04:40:00	25.04	-28.50	7.48					
30-10-22	04:50:00	25.02	-28.05	7.47					
30-10-22	05:00:00	25.02	-28.89	7.49					
30-10-22	05:10:00	25.02	-28.47	7.48					
30-10-22	05:20:00	25.02	-29.00	7.49					
30-10-22	05:30:00	24.99	-28.97	7.49					
30-10-22	05:40:00	24.99	-28.92	7.49					
30-10-22	05:50:00	24.97	-28.69	7.48					
30-10-22	06:00:00	24.97	-28.00	7.47					
30-10-22	06:10:00	24.97	-28.84	7.49					
30-10-22	06:20:00	24.94	-29.06	7.49					
30-10-22	06:30:00	24.94	-28.84	7.49					
30-10-22	06:40:00	24.94	-29.14	7.49					
30-10-22	06:50:00	24.92	-29.14	7.49					
30-10-22	07:00:00	24.92	-28.99	7.49					
30-10-22	07:10:00	24.92	-28.84	7.49					
30-10-22	07:20:00	24.92	-29.06	7.49					
30-10-22	07:30:00	24.92	-28.74	7.49					
30-10-22	07:40:00	24.92	-28.97	7.49					
30-10-22	07:50:00	24.92	-29.08	7.49					
30-10-22	08:00:00	24.92	-28.69	7.48					
30-10-22	08:10:00	24.92	-28.44	7.48					
30-10-22	08:20:00	24.94	-28.78	7.49					
30-10-22	08:30:00	24.92	-28.39	7.48					
30-10-22	08:40:00	24.94	-28.80	7.49					
30-10-22	08:50:00	24.97	-28.95	7.49					
30-10-22	09:00:00	25.02	-29.80	7.50					
30-10-22	09:10:00	25.06	-29.86	7.50					
30-10-22	09:20:00	25.09	-29.83	7.50					
30-10-22	09:30:00	25.16	-31.58	7.53					
30-10-22	09:40:00	25.19	-32.09	7.54					
30-10-22	09:50:00	25.21	-32.30	7.55					
30-10-22	10:00:00	25.23	-31.77	7.54					
30-10-22	10:10:00	25.31	-32.99	7.56					
30-10-22	10:20:00	25.33	-33.75	7.57					
30-10-22	10:30:00	25.38	-33.19	7.56					
30-10-22	10:40:00	25.38	-32.64	7.55					
30-10-22	10:50:00	25.43	-33.06	7.56					
30-10-22	11:00:00	25.45	-32.33	7.55					
30-10-22	11:10:00	25.50	-33.14	7.56					
30-10-22	11:20:00	25.53	-33.34	7.56					
30-10-22	11:30:00	25.53	-33.49	7.56					
30-10-22	11:40:00	25.55	-33.89	7.57					
30-10-22	11:50:00	25.55	-33.41	7.56					
30-10-22	12:00:00	25.57	-33.50	7.57					
30-10-22	12:10:00	25.57	-33.19	7.56					
30-10-22	12:20:00	25.57	-33.47	7.56					
30-10-22	12:30:00	25.60	-34.22	7.58					
30-10-22	12:40:00	25.62	-34.38	7.58					
30-10-22	12:50:00	25.62	-35.41	7.60					
30-10-22	13:00:00	25.65	-34.64	7.58					
30-10-22	13:10:00	25.72	-36.20	7.61					
