#,Date-Time (HST),Ch:1 - Temperature   (°C),Ch:2 - Millivolts   (mv),Ch:3 - pH   (pH),Button Down,Button Up,Host Connected,Stopped,End of File
4232,03/01/2024 10:10:00,22.37,-31.42,7.65,,,,,
4233,03/01/2024 10:20:00,22.49,-32.52,7.67,,,,,
4234,03/01/2024 10:30:00,22.42,-31.92,7.66,,,,,
4235,03/01/2024 10:40:00,22.63,-34.42,7.71,,,,,
4236,03/01/2024 10:50:00,22.75,-36.81,7.75,,,,,
4237,03/01/2024 11:00:00,22.87,-38.13,7.78,,,,,
4238,03/01/2024 11:10:00,23.06,-40.53,7.82,,,,,
4239,03/01/2024 11:20:00,23.02,-39.38,7.80,,,,,
4240,03/01/2024 11:30:00,23.14,-41.66,7.84,,,,,
4241,03/01/2024 11:40:00,23.18,-41.38,7.84,,,,,
4242,03/01/2024 11:50:00,23.16,-40.47,7.82,,,,,
4243,03/01/2024 12:00:00,23.26,-41.50,7.84,,,,,
4244,03/01/2024 12:10:00,23.28,-41.42,7.84,,,,,
4245,03/01/2024 12:20:00,23.26,-40.13,7.81,,,,,
4246,03/01/2024 12:30:00,23.35,-41.10,7.83,,,,,
4247,03/01/2024 12:40:00,23.33,-39.69,7.80,,,,,
4248,03/01/2024 12:50:00,23.33,-38.47,7.78,,,,,
4249,03/01/2024 13:00:00,23.45,-39.30,7.80,,,,,
4250,03/01/2024 13:10:00,23.52,-41.19,7.83,,,,,
4251,03/01/2024 13:20:00,23.62,-42.53,7.86,,,,,
4252,03/01/2024 13:30:00,23.69,-44.11,7.88,,,,,
4253,03/01/2024 13:40:00,23.71,-43.64,7.88,,,,,
4254,03/01/2024 13:50:00,23.74,-44.39,7.89,,,,,
4255,03/01/2024 14:00:00,23.76,-45.60,7.91,,,,,
4256,03/01/2024 14:10:00,23.83,-46.17,7.92,,,,,
4257,03/01/2024 14:20:00,23.83,-46.31,7.93,,,,,
4258,03/01/2024 14:30:00,23.79,-45.39,7.91,,,,,
4259,03/01/2024 14:40:00,23.81,-45.30,7.91,,,,,
4260,03/01/2024 14:50:00,23.76,-44.94,7.90,,,,,
4261,03/01/2024 15:00:00,23.71,-44.13,7.89,,,,,
4262,03/01/2024 15:10:00,23.74,-44.63,7.89,,,,,
4263,03/01/2024 15:20:00,23.71,-43.97,7.88,,,,,
4264,03/01/2024 15:30:00,23.74,-43.92,7.88,,,,,
4265,03/01/2024 15:40:00,23.71,-44.06,7.88,,,,,
4266,03/01/2024 15:50:00,23.74,-43.88,7.88,,,,,
4267,03/01/2024 16:00:00,23.71,-43.06,7.87,,,,,
4268,03/01/2024 16:10:00,23.74,-43.39,7.87,,,,,
4269,03/01/2024 16:20:00,23.71,-43.13,7.87,,,,,
4270,03/01/2024 16:30:00,23.71,-42.64,7.86,,,,,
4271,03/01/2024 16:40:00,23.74,-42.19,7.85,,,,,
4272,03/01/2024 16:50:00,23.74,-43.17,7.87,,,,,
4273,03/01/2024 17:00:00,23.71,-42.91,7.86,,,,,
4274,03/01/2024 17:10:00,23.71,-42.80,7.86,,,,,
4275,03/01/2024 17:20:00,23.71,-42.75,7.86,,,,,
4276,03/01/2024 17:30:00,23.71,-42.58,7.86,,,,,
4277,03/01/2024 17:40:00,23.69,-42.64,7.86,,,,,
4278,03/01/2024 17:50:00,23.69,-42.00,7.85,,,,,
4279,03/01/2024 18:00:00,23.66,-42.22,7.85,,,,,
4280,03/01/2024 18:10:00,23.64,-41.97,7.85,,,,,
4281,03/01/2024 18:20:00,23.64,-41.11,7.83,,,,,
4282,03/01/2024 18:30:00,23.62,-40.38,7.82,,,,,
4283,03/01/2024 18:40:00,23.59,-40.31,7.81,,,,,
4284,03/01/2024 18:50:00,23.57,-40.24,7.81,,,,,
4285,03/01/2024 19:00:00,23.54,-39.24,7.80,,,,,
4286,03/01/2024 19:10:00,23.52,-38.38,7.78,,,,,
4287,03/01/2024 19:20:00,23.50,-38.58,7.78,,,,,
4288,03/01/2024 19:30:00,23.47,-38.13,7.77,,,,,
4289,03/01/2024 19:40:00,23.45,-37.67,7.77,,,,,
4290,03/01/2024 19:50:00,23.42,-38.00,7.77,,,,,
4291,03/01/2024 20:00:00,23.40,-37.38,7.76,,,,,
4292,03/01/2024 20:10:00,23.38,-37.49,7.76,,,,,
4293,03/01/2024 20:20:00,23.35,-37.42,7.76,,,,,
4294,03/01/2024 20:30:00,23.33,-37.33,7.76,,,,,
4295,03/01/2024 20:40:00,23.30,-36.74,7.75,,,,,
4296,03/01/2024 20:50:00,23.28,-36.44,7.74,,,,,
4297,03/01/2024 21:00:00,23.23,-36.24,7.74,,,,,
4298,03/01/2024 21:10:00,23.18,-35.88,7.73,,,,,
4299,03/01/2024 21:20:00,23.16,-35.67,7.73,,,,,
4300,03/01/2024 21:30:00,23.14,-35.28,7.72,,,,,
4301,03/01/2024 21:40:00,23.11,-35.09,7.72,,,,,
4302,03/01/2024 21:50:00,23.09,-34.81,7.71,,,,,
4303,03/01/2024 22:00:00,23.06,-34.50,7.71,,,,,
4304,03/01/2024 22:10:00,23.04,-34.58,7.71,,,,,
4305,03/01/2024 22:20:00,23.02,-33.92,7.70,,,,,
4306,03/01/2024 22:30:00,22.99,-34.06,7.70,,,,,
4307,03/01/2024 22:40:00,22.97,-33.72,7.69,,,,,
4308,03/01/2024 22:50:00,22.94,-33.63,7.69,,,,,
4309,03/01/2024 23:00:00,22.90,-33.19,7.68,,,,,
4310,03/01/2024 23:10:00,22.87,-33.08,7.68,,,,,
4311,03/01/2024 23:20:00,22.85,-32.78,7.68,,,,,
4312,03/01/2024 23:30:00,22.82,-32.67,7.68,,,,,
4313,03/01/2024 23:40:00,22.80,-32.30,7.67,,,,,
4314,03/01/2024 23:50:00,22.75,-32.03,7.66,,,,,
4315,03/02/2024 00:00:00,22.73,-32.02,7.66,,,,,
4316,03/02/2024 00:10:00,22.70,-31.81,7.66,,,,,
4317,03/02/2024 00:20:00,22.68,-31.53,7.65,,,,,
4318,03/02/2024 00:30:00,22.66,-31.30,7.65,,,,,
4319,03/02/2024 00:40:00,22.63,-31.22,7.65,,,,,
4320,03/02/2024 00:50:00,22.61,-30.88,7.64,,,,,
4321,03/02/2024 01:00:00,22.58,-30.72,7.64,,,,,
4322,03/02/2024 01:10:00,22.56,-30.49,7.63,,,,,
4323,03/02/2024 01:20:00,22.54,-30.39,7.63,,,,,
4324,03/02/2024 01:30:00,22.51,-30.06,7.63,,,,,
4325,03/02/2024 01:40:00,22.51,-29.58,7.62,,,,,
4326,03/02/2024 01:50:00,22.51,-29.24,7.61,,,,,
4327,03/02/2024 02:00:00,22.49,-29.25,7.61,,,,,
4328,03/02/2024 02:10:00,22.47,-28.92,7.61,,,,,
4329,03/02/2024 02:20:00,22.44,-28.99,7.61,,,,,
4330,03/02/2024 02:30:00,22.42,-28.91,7.61,,,,,
4331,03/02/2024 02:40:00,22.39,-28.69,7.60,,,,,
4332,03/02/2024 02:50:00,22.39,-28.11,7.59,,,,,
4333,03/02/2024 03:00:00,22.37,-28.02,7.59,,,,,
4334,03/02/2024 03:10:00,22.35,-27.88,7.59,,,,,
4335,03/02/2024 03:20:00,22.30,-27.84,7.59,,,,,
4336,03/02/2024 03:30:00,22.30,-27.53,7.58,,,,,
4337,03/02/2024 03:40:00,22.27,-27.52,7.58,,,,,
4338,03/02/2024 03:50:00,22.25,-27.50,7.58,,,,,
4339,03/02/2024 04:00:00,22.23,-27.16,7.57,,,,,
4340,03/02/2024 04:10:00,22.20,-27.11,7.57,,,,,
4341,03/02/2024 04:20:00,22.20,-26.75,7.57,,,,,
4342,03/02/2024 04:30:00,22.18,-26.38,7.56,,,,,
4343,03/02/2024 04:40:00,22.18,-26.27,7.56,,,,,
4344,03/02/2024 04:50:00,22.15,-26.33,7.56,,,,,
4345,03/02/2024 05:00:00,22.11,-26.30,7.56,,,,,
4346,03/02/2024 05:10:00,22.08,-26.13,7.55,,,,,
4347,03/02/2024 05:20:00,22.08,-26.36,7.56,,,,,
4348,03/02/2024 05:30:00,22.06,-26.17,7.56,,,,,
4349,03/02/2024 05:40:00,22.03,-26.22,7.56,,,,,
4350,03/02/2024 05:50:00,22.01,-26.44,7.56,,,,,
4351,03/02/2024 06:00:00,22.01,-26.13,7.55,,,,,
4352,03/02/2024 06:10:00,21.99,-25.92,7.55,,,,,
4353,03/02/2024 06:20:00,21.96,-25.99,7.55,,,,,
4354,03/02/2024 06:30:00,21.94,-26.11,7.55,,,,,
4355,03/02/2024 06:40:00,21.91,-26.03,7.55,,,,,
4356,03/02/2024 06:50:00,21.91,-26.08,7.55,,,,,
4357,03/02/2024 07:00:00,21.89,-25.94,7.55,,,,,
4358,03/02/2024 07:10:00,21.89,-25.94,7.55,,,,,
4359,03/02/2024 07:20:00,21.87,-25.94,7.55,,,,,
4360,03/02/2024 07:30:00,21.87,-25.92,7.55,,,,,
4361,03/02/2024 07:40:00,21.87,-26.00,7.55,,,,,
4362,03/02/2024 07:50:00,21.87,-26.00,7.55,,,,,
4363,03/02/2024 08:00:00,21.87,-25.94,7.55,,,,,
4364,03/02/2024 08:10:00,21.87,-26.02,7.55,,,,,
4365,03/02/2024 08:20:00,21.87,-25.83,7.55,,,,,
4366,03/02/2024 08:30:00,21.87,-26.00,7.55,,,,,
4367,03/02/2024 08:40:00,21.91,-26.50,7.56,,,,,
4368,03/02/2024 08:50:00,21.91,-26.30,7.56,,,,,
4369,03/02/2024 09:00:00,21.94,-26.94,7.57,,,,,
4370,03/02/2024 09:10:00,22.06,-27.80,7.59,,,,,
4371,03/02/2024 09:20:00,22.13,-28.31,7.60,,,,,
4372,03/02/2024 09:30:00,22.27,-29.17,7.61,,,,,
4373,03/02/2024 09:40:00,22.23,-28.61,7.60,,,,,
4374,03/02/2024 09:50:00,22.35,-29.72,7.62,,,,,
4375,03/02/2024 10:00:00,22.37,-29.97,7.63,,,,,
4376,03/02/2024 10:10:00,22.44,-30.66,7.64,,,,,
4377,03/02/2024 10:20:00,22.54,-31.94,7.66,,,,,
4378,03/02/2024 10:30:00,22.54,-32.92,7.68,,,,,
4379,03/02/2024 10:40:00,22.73,-34.89,7.72,,,,,
4380,03/02/2024 10:50:00,22.68,-34.36,7.71,,,,,
4381,03/02/2024 11:00:00,22.82,-35.99,7.74,,,,,
4382,03/02/2024 11:10:00,22.78,-35.38,7.73,,,,,
4383,03/02/2024 11:20:00,22.90,-36.30,7.74,,,,,
4384,03/02/2024 11:30:00,23.11,-39.91,7.81,,,,,
4385,03/02/2024 11:40:00,23.23,-41.22,7.83,,,,,
4386,03/02/2024 11:50:00,23.23,-40.88,7.83,,,,,
4387,03/02/2024 12:00:00,23.28,-41.10,7.83,,,,,
4388,03/02/2024 12:10:00,23.33,-41.75,7.84,,,,,
4389,03/02/2024 12:20:00,23.26,-40.09,7.81,,,,,
4390,03/02/2024 12:30:00,23.26,-39.17,7.79,,,,,
4391,03/02/2024 12:40:00,23.28,-39.25,7.80,,,,,
4392,03/02/2024 12:50:00,23.30,-39.27,7.80,,,,,
4393,03/02/2024 13:00:00,23.35,-40.33,7.82,,,,,
4394,03/02/2024 13:10:00,23.52,-44.60,7.89,,,,,
4395,03/02/2024 13:20:00,23.62,-47.94,7.96,,,,,
4396,03/02/2024 13:30:00,23.66,-49.28,7.98,,,,,
4397,03/02/2024 13:40:00,23.71,-49.75,7.99,,,,,
4398,03/02/2024 13:50:00,23.74,-51.28,8.02,,,,,
4399,03/02/2024 14:00:00,23.83,-54.64,8.08,,,,,
4400,03/02/2024 14:10:00,23.93,-55.95,8.10,,,,,
4401,03/02/2024 14:20:00,23.95,-55.89,8.10,,,,,
4402,03/02/2024 14:30:00,23.93,-53.69,8.06,,,,,
4403,03/02/2024 14:40:00,23.93,-53.56,8.06,,,,,
4404,03/02/2024 14:50:00,23.81,-49.14,7.98,,,,,
4405,03/02/2024 15:00:00,23.74,-47.78,7.95,,,,,
4406,03/02/2024 15:10:00,23.74,-46.27,7.92,,,,,
4407,03/02/2024 15:20:00,23.69,-45.44,7.91,,,,,
4408,03/02/2024 15:30:00,23.76,-46.41,7.93,,,,,
4409,03/02/2024 15:40:00,23.83,-47.30,7.94,,,,,
4410,03/02/2024 15:50:00,23.81,-46.44,7.93,,,,,
4411,03/02/2024 16:00:00,23.86,-46.58,7.93,,,,,
4412,03/02/2024 16:10:00,23.86,-45.67,7.91,,,,,
4413,03/02/2024 16:20:00,23.88,-45.74,7.91,,,,,
4414,03/02/2024 16:30:00,23.86,-46.33,7.93,,,,,
4415,03/02/2024 16:40:00,23.88,-46.85,7.94,,,,,
4416,03/02/2024 16:50:00,23.88,-46.50,7.93,,,,,
4417,03/02/2024 17:00:00,23.91,-46.66,7.93,,,,,
4418,03/02/2024 17:10:00,23.88,-46.41,7.93,,,,,
4419,03/02/2024 17:20:00,23.86,-46.06,7.92,,,,,
4420,03/02/2024 17:30:00,23.83,-45.85,7.92,,,,,
4421,03/02/2024 17:40:00,23.79,-45.74,7.91,,,,,
4422,03/02/2024 17:50:00,23.79,-45.00,7.90,,,,,
4423,03/02/2024 18:00:00,23.79,-44.75,7.90,,,,,
4424,03/02/2024 18:10:00,23.74,-44.35,7.89,,,,,
4425,03/02/2024 18:20:00,23.74,-44.22,7.89,,,,,
4426,03/02/2024 18:30:00,23.74,-44.16,7.89,,,,,
4427,03/02/2024 18:40:00,23.69,-43.41,7.87,,,,,
4428,03/02/2024 18:50:00,23.66,-42.75,7.86,,,,,
4429,03/02/2024 19:00:00,23.64,-41.56,7.84,,,,,
4430,03/02/2024 19:10:00,23.59,-40.97,7.83,,,,,
4431,03/02/2024 19:20:00,23.57,-40.49,7.82,,,,,
4432,03/02/2024 19:30:00,23.54,-40.52,7.82,,,,,
4433,03/02/2024 19:40:00,23.52,-39.94,7.81,,,,,
4434,03/02/2024 19:50:00,23.50,-39.31,7.80,,,,,
4435,03/02/2024 20:00:00,23.45,-39.20,7.79,,,,,
4436,03/02/2024 20:10:00,23.45,-39.52,7.80,,,,,
4437,03/02/2024 20:20:00,23.40,-38.64,7.78,,,,,
4438,03/02/2024 20:30:00,23.38,-38.36,7.78,,,,,
4439,03/02/2024 20:40:00,23.35,-38.03,7.77,,,,,
4440,03/02/2024 20:50:00,23.33,-37.81,7.77,,,,,
4441,03/02/2024 21:00:00,23.30,-37.44,7.76,,,,,
4442,03/02/2024 21:10:00,23.26,-37.17,7.76,,,,,
4443,03/02/2024 21:20:00,23.23,-36.70,7.75,,,,,
4444,03/02/2024 21:30:00,23.21,-36.28,7.74,,,,,
4445,03/02/2024 21:40:00,23.18,-36.19,7.74,,,,,
4446,03/02/2024 21:50:00,23.14,-36.41,7.74,,,,,
4447,03/02/2024 22:00:00,23.11,-36.19,7.74,,,,,
4448,03/02/2024 22:10:00,23.06,-35.56,7.73,,,,,
4449,03/02/2024 22:20:00,23.06,-35.39,7.72,,,,,
4450,03/02/2024 22:30:00,23.02,-35.13,7.72,,,,,
4451,03/02/2024 22:40:00,22.99,-35.63,7.73,,,,,
4452,03/02/2024 22:50:00,22.97,-35.33,7.72,,,,,
4453,03/02/2024 23:00:00,22.94,-35.06,7.72,,,,,
4454,03/02/2024 23:10:00,22.94,-34.67,7.71,,,,,
4455,03/02/2024 23:20:00,22.90,-34.78,7.71,,,,,
4456,03/02/2024 23:30:00,22.87,-34.44,7.71,,,,,
4457,03/02/2024 23:40:00,22.87,-33.95,7.70,,,,,
4458,03/02/2024 23:50:00,22.85,-33.42,7.69,,,,,
4459,03/03/2024 00:00:00,22.80,-32.99,7.68,,,,,
4460,03/03/2024 00:10:00,22.78,-33.30,7.69,,,,,
4461,03/03/2024 00:20:00,22.75,-33.42,7.69,,,,,
4462,03/03/2024 00:30:00,22.73,-33.33,7.69,,,,,
4463,03/03/2024 00:40:00,22.70,-32.97,7.68,,,,,
4464,03/03/2024 00:50:00,22.68,-32.09,7.66,,,,,
4465,03/03/2024 01:00:00,22.66,-32.36,7.67,,,,,
4466,03/03/2024 01:10:00,22.63,-31.67,7.66,,,,,
4467,03/03/2024 01:20:00,22.58,-31.52,7.65,,,,,
4468,03/03/2024 01:30:00,22.56,-31.22,7.65,,,,,
4469,03/03/2024 01:40:00,22.54,-31.02,7.64,,,,,
4470,03/03/2024 01:50:00,22.51,-30.56,7.64,,,,,
4471,03/03/2024 02:00:00,22.49,-30.20,7.63,,,,,
4472,03/03/2024 02:10:00,22.49,-30.09,7.63,,,,,
4473,03/03/2024 02:20:00,22.47,-29.88,7.62,,,,,
4474,03/03/2024 02:30:00,22.47,-29.78,7.62,,,,,
4475,03/03/2024 02:40:00,22.44,-29.44,7.62,,,,,
4476,03/03/2024 02:50:00,22.42,-29.08,7.61,,,,,
4477,03/03/2024 03:00:00,22.42,-29.02,7.61,,,,,
4478,03/03/2024 03:10:00,22.39,-28.66,7.60,,,,,
4479,03/03/2024 03:20:00,22.37,-28.39,7.60,,,,,
4480,03/03/2024 03:30:00,22.37,-28.11,7.59,,,,,
4481,03/03/2024 03:40:00,22.37,-27.80,7.59,,,,,
4482,03/03/2024 03:50:00,22.35,-27.30,7.58,,,,,
4483,03/03/2024 04:00:00,22.32,-27.14,7.57,,,,,
4484,03/03/2024 04:10:00,22.32,-26.99,7.57,,,,,
4485,03/03/2024 04:20:00,22.30,-26.94,7.57,,,,,
4486,03/03/2024 04:30:00,22.30,-26.58,7.56,,,,,
4487,03/03/2024 04:40:00,22.27,-26.45,7.56,,,,,
4488,03/03/2024 04:50:00,22.27,-26.56,7.56,,,,,
4489,03/03/2024 05:00:00,22.27,-26.16,7.55,,,,,
4490,03/03/2024 05:10:00,22.25,-26.08,7.55,,,,,
4491,03/03/2024 05:20:00,22.25,-26.17,7.56,,,,,
4492,03/03/2024 05:30:00,22.23,-26.09,7.55,,,,,
4493,03/03/2024 05:40:00,22.23,-25.92,7.55,,,,,
4494,03/03/2024 05:50:00,22.20,-25.75,7.55,,,,,
4495,03/03/2024 06:00:00,22.20,-25.56,7.54,,,,,
4496,03/03/2024 06:10:00,22.20,-25.67,7.55,,,,,
4497,03/03/2024 06:20:00,22.20,-25.61,7.54,,,,,
4498,03/03/2024 06:30:00,22.15,-25.81,7.55,,,,,
4499,03/03/2024 06:40:00,22.15,-25.70,7.55,,,,,
4500,03/03/2024 06:50:00,22.13,-25.67,7.55,,,,,
4501,03/03/2024 07:00:00,22.13,-25.64,7.55,,,,,
4502,03/03/2024 07:10:00,22.13,-25.56,7.54,,,,,
4503,03/03/2024 07:20:00,22.13,-25.61,7.55,,,,,
4504,03/03/2024 07:30:00,22.11,-25.69,7.55,,,,,
4505,03/03/2024 07:40:00,22.11,-25.72,7.55,,,,,
4506,03/03/2024 07:50:00,22.11,-25.67,7.55,,,,,
4507,03/03/2024 08:00:00,22.11,-25.74,7.55,,,,,
4508,03/03/2024 08:10:00,22.13,-26.06,7.55,,,,,
4509,03/03/2024 08:20:00,22.15,-26.08,7.55,,,,,
4510,03/03/2024 08:30:00,22.18,-26.14,7.55,,,,,
4511,03/03/2024 08:40:00,22.23,-26.14,7.55,,,,,
4512,03/03/2024 08:50:00,22.27,-26.64,7.56,,,,,
4513,03/03/2024 09:00:00,22.30,-26.84,7.57,,,,,
4514,03/03/2024 09:10:00,22.37,-27.09,7.57,,,,,
4515,03/03/2024 09:20:00,22.44,-27.61,7.58,,,,,
4516,03/03/2024 09:30:00,22.44,-27.59,7.58,,,,,
4517,03/03/2024 09:40:00,22.51,-27.88,7.59,,,,,
4518,03/03/2024 09:50:00,22.54,-28.31,7.59,,,,,
4519,03/03/2024 10:00:00,22.51,-28.05,7.59,,,,,
4520,03/03/2024 10:10:00,22.56,-28.36,7.60,,,,,
4521,03/03/2024 10:20:00,22.68,-29.11,7.61,,,,,
4522,03/03/2024 10:30:00,22.68,-29.66,7.62,,,,,
4523,03/03/2024 10:40:00,22.90,-30.77,7.64,,,,,
4524,03/03/2024 10:50:00,22.92,-31.27,7.65,,,,,
4525,03/03/2024 11:00:00,23.09,-34.11,7.70,,,,,
4526,03/03/2024 11:10:00,23.16,-34.14,7.70,,,,,
4527,03/03/2024 11:20:00,23.16,-34.72,7.71,,,,,
4528,03/03/2024 11:30:00,23.30,-36.03,7.74,,,,,
4529,03/03/2024 11:40:00,23.30,-35.89,7.73,,,,,
4530,03/03/2024 11:50:00,23.47,-37.38,7.76,,,,,
4531,03/03/2024 12:00:00,23.40,-36.94,7.75,,,,,
4532,03/03/2024 12:10:00,23.50,-38.52,7.78,,,,,
4533,03/03/2024 12:20:00,23.45,-38.78,7.79,,,,,
4534,03/03/2024 12:30:00,23.47,-38.30,7.78,,,,,
4535,03/03/2024 12:40:00,23.50,-38.31,7.78,,,,,
4536,03/03/2024 12:50:00,23.54,-39.00,7.79,,,,,
4537,03/03/2024 13:00:00,23.59,-39.52,7.80,,,,,
4538,03/03/2024 13:10:00,23.71,-41.85,7.84,,,,,
4539,03/03/2024 13:20:00,23.81,-43.58,7.87,,,,,
4540,03/03/2024 13:30:00,23.91,-46.35,7.93,,,,,
4541,03/03/2024 13:40:00,23.93,-46.69,7.93,,,,,
4542,03/03/2024 13:50:00,24.03,-48.63,7.97,,,,,
4543,03/03/2024 14:00:00,24.10,-50.35,8.00,,,,,
4544,03/03/2024 14:10:00,24.17,-50.61,8.00,,,,,
4545,03/03/2024 14:20:00,24.19,-51.83,8.03,,,,,
4546,03/03/2024 14:30:00,24.22,-51.80,8.03,,,,,
4547,03/03/2024 14:40:00,24.24,-50.85,8.01,,,,,
4548,03/03/2024 14:50:00,24.07,-47.38,7.94,,,,,
4549,03/03/2024 15:00:00,24.03,-46.75,7.93,,,,,
4550,03/03/2024 15:10:00,24.00,-45.67,7.91,,,,,
4551,03/03/2024 15:20:00,24.03,-45.02,7.90,,,,,
4552,03/03/2024 15:30:00,24.10,-45.92,7.92,,,,,
4553,03/03/2024 15:40:00,24.12,-46.00,7.92,,,,,
4554,03/03/2024 15:50:00,24.17,-45.60,7.91,,,,,
4555,03/03/2024 16:00:00,24.22,-45.10,7.90,,,,,
4556,03/03/2024 16:10:00,24.27,-44.83,7.90,,,,,
4557,03/03/2024 16:20:00,24.34,-45.10,7.90,,,,,
4558,03/03/2024 16:30:00,24.34,-45.89,7.92,,,,,
4559,03/03/2024 16:40:00,24.39,-47.53,7.95,,,,,
4560,03/03/2024 16:50:00,24.39,-47.67,7.95,,,,,
4561,03/03/2024 17:00:00,24.36,-47.03,7.94,,,,,
4562,03/03/2024 17:10:00,24.39,-47.22,7.94,,,,,
4563,03/03/2024 17:20:00,24.39,-47.05,7.94,,,,,
4564,03/03/2024 17:30:00,24.39,-46.58,7.93,,,,,
4565,03/03/2024 17:40:00,24.36,-46.05,7.92,,,,,
4566,03/03/2024 17:50:00,24.34,-45.85,7.92,,,,,
4567,03/03/2024 18:00:00,24.32,-45.56,7.91,,,,,
4568,03/03/2024 18:10:00,24.29,-45.60,7.91,,,,,
4569,03/03/2024 18:20:00,24.29,-45.64,7.91,,,,,
4570,03/03/2024 18:30:00,24.27,-44.85,7.90,,,,,
4571,03/03/2024 18:40:00,24.24,-44.30,7.89,,,,,
4572,03/03/2024 18:50:00,24.19,-43.50,7.87,,,,,
4573,03/03/2024 19:00:00,24.17,-43.00,7.86,,,,,
4574,03/03/2024 19:10:00,24.15,-42.02,7.84,,,,,
4575,03/03/2024 19:20:00,24.12,-41.08,7.83,,,,,
4576,03/03/2024 19:30:00,24.10,-40.49,7.82,,,,,
4577,03/03/2024 19:40:00,24.07,-40.83,7.82,,,,,
4578,03/03/2024 19:50:00,24.05,-41.03,7.83,,,,,
4579,03/03/2024 20:00:00,24.05,-40.34,7.81,,,,,
4580,03/03/2024 20:10:00,24.03,-39.70,7.80,,,,,
4581,03/03/2024 20:20:00,24.00,-39.24,7.79,,,,,
4582,03/03/2024 20:30:00,23.98,-38.74,7.78,,,,,
4583,03/03/2024 20:40:00,23.93,-38.66,7.78,,,,,
4584,03/03/2024 20:50:00,23.91,-38.22,7.78,,,,,
4585,03/03/2024 21:00:00,23.91,-37.66,7.76,,,,,
4586,03/03/2024 21:10:00,23.86,-38.50,7.78,,,,,
4587,03/03/2024 21:20:00,23.86,-37.45,7.76,,,,,
4588,03/03/2024 21:30:00,23.83,-36.97,7.75,,,,,
4589,03/03/2024 21:40:00,23.81,-36.41,7.74,,,,,
4590,03/03/2024 21:50:00,23.79,-36.70,7.75,,,,,
4591,03/03/2024 22:00:00,23.76,-36.25,7.74,,,,,
4592,03/03/2024 22:10:00,23.74,-36.22,7.74,,,,,
4593,03/03/2024 22:20:00,23.74,-35.77,7.73,,,,,
4594,03/03/2024 22:30:00,23.71,-35.49,7.73,,,,,
4595,03/03/2024 22:40:00,23.69,-35.11,7.72,,,,,
4596,03/03/2024 22:50:00,23.66,-34.38,7.70,,,,,
4597,03/03/2024 23:00:00,23.64,-34.47,7.71,,,,,
4598,03/03/2024 23:10:00,23.62,-34.61,7.71,,,,,
4599,03/03/2024 23:20:00,23.62,-34.06,7.70,,,,,
4600,03/03/2024 23:30:00,23.59,-33.36,7.69,,,,,
4601,03/03/2024 23:40:00,23.57,-32.95,7.68,,,,,
4602,03/03/2024 23:50:00,23.57,-33.36,7.69,,,,,
4603,03/04/2024 00:00:00,23.54,-32.89,7.68,,,,,
4604,03/04/2024 00:10:00,23.50,-33.03,7.68,,,,,
4605,03/04/2024 00:20:00,23.47,-32.47,7.67,,,,,
4606,03/04/2024 00:30:00,23.45,-32.09,7.66,,,,,
4607,03/04/2024 00:40:00,23.42,-31.66,7.65,,,,,
4608,03/04/2024 00:50:00,23.42,-31.06,7.64,,,,,
4609,03/04/2024 01:00:00,23.40,-31.05,7.64,,,,,
4610,03/04/2024 01:10:00,23.40,-30.52,7.63,,,,,
4611,03/04/2024 01:20:00,23.38,-30.67,7.64,,,,,
4612,03/04/2024 01:30:00,23.35,-30.70,7.64,,,,,
4613,03/04/2024 01:40:00,23.33,-30.55,7.63,,,,,
4614,03/04/2024 01:50:00,23.33,-30.16,7.63,,,,,
4615,03/04/2024 02:00:00,23.33,-30.25,7.63,,,,,
4616,03/04/2024 02:10:00,23.33,-29.77,7.62,,,,,
4617,03/04/2024 02:20:00,23.33,-29.75,7.62,,,,,
4618,03/04/2024 02:30:00,23.30,-29.56,7.62,,,,,
4619,03/04/2024 02:40:00,23.30,-28.86,7.60,,,,,
4620,03/04/2024 02:50:00,23.30,-28.69,7.60,,,,,
4621,03/04/2024 03:00:00,23.28,-28.61,7.60,,,,,
4622,03/04/2024 03:10:00,23.28,-28.61,7.60,,,,,
4623,03/04/2024 03:20:00,23.26,-28.28,7.59,,,,,
4624,03/04/2024 03:30:00,23.23,-28.06,7.59,,,,,
4625,03/04/2024 03:40:00,23.23,-27.91,7.59,,,,,
4626,03/04/2024 03:50:00,23.23,-27.86,7.58,,,,,
4627,03/04/2024 04:00:00,23.21,-27.66,7.58,,,,,
4628,03/04/2024 04:10:00,23.21,-27.69,7.58,,,,,
4629,03/04/2024 04:20:00,23.18,-27.59,7.58,,,,,
4630,03/04/2024 04:30:00,23.14,-27.67,7.58,,,,,
4631,03/04/2024 04:40:00,23.14,-27.49,7.58,,,,,
4632,03/04/2024 04:50:00,23.09,-27.38,7.58,,,,,
4633,03/04/2024 05:00:00,23.09,-27.42,7.58,,,,,
4634,03/04/2024 05:10:00,23.09,-27.39,7.58,,,,,
4635,03/04/2024 05:20:00,23.09,-27.47,7.58,,,,,
4636,03/04/2024 05:30:00,23.06,-27.34,7.58,,,,,
4637,03/04/2024 05:40:00,23.06,-27.28,7.57,,,,,
4638,03/04/2024 05:50:00,23.06,-27.33,7.58,,,,,
4639,03/04/2024 06:00:00,23.06,-27.13,7.57,,,,,
4640,03/04/2024 06:10:00,23.04,-27.24,7.57,,,,,
