#,Date-Time (HST),Ch:1 - Temperature   (°F),Ch:2 - Millivolts   (mv),Ch:3 - pH   (pH),Button Down,Button Up,Host Connected,Stopped,End of File
5012,08/16/2023 09:10:00,77.34,-29.77,7.96,,,,,
5013,08/16/2023 09:20:00,77.34,-29.92,7.97,,,,,
5014,08/16/2023 09:30:00,77.38,-30.22,7.97,,,,,
5015,08/16/2023 09:40:00,77.41,-30.69,7.98,,,,,
5016,08/16/2023 09:50:00,77.47,-31.30,8.00,,,,,
5017,08/16/2023 10:00:00,77.50,-31.70,8.00,,,,,
5018,08/16/2023 10:10:00,77.59,-32.91,8.03,,,,,
5019,08/16/2023 10:20:00,77.65,-33.16,8.03,,,,,
5020,08/16/2023 10:30:00,77.65,-33.27,8.03,,,,,
5021,08/16/2023 10:40:00,77.68,-33.53,8.04,,,,,
5022,08/16/2023 10:50:00,77.77,-33.74,8.04,,,,,
5023,08/16/2023 11:00:00,77.81,-34.22,8.05,,,,,
5024,08/16/2023 11:10:00,77.86,-34.44,8.06,,,,,
5025,08/16/2023 11:20:00,77.95,-36.56,8.10,,,,,
5026,08/16/2023 11:30:00,77.99,-37.63,8.12,,,,,
5027,08/16/2023 11:40:00,78.03,-36.88,8.11,,,,,
5028,08/16/2023 11:50:00,78.08,-37.77,8.12,,,,,
5029,08/16/2023 12:00:00,78.12,-38.30,8.13,,,,,
5030,08/16/2023 12:10:00,78.21,-39.25,8.15,,,,,
5031,08/16/2023 12:20:00,78.21,-38.52,8.14,,,,,
5032,08/16/2023 12:30:00,78.30,-41.16,8.19,,,,,
5033,08/16/2023 12:40:00,78.48,-44.16,8.25,,,,,
5034,08/16/2023 12:50:00,78.51,-43.03,8.23,,,,,
5035,08/16/2023 13:00:00,78.64,-44.63,8.26,,,,,
5036,08/16/2023 13:10:00,78.64,-44.60,8.26,,,,,
5037,08/16/2023 13:20:00,78.69,-44.85,8.27,,,,,
5038,08/16/2023 13:30:00,78.78,-45.61,8.28,,,,,
5039,08/16/2023 13:40:00,78.82,-45.91,8.29,,,,,
5040,08/16/2023 13:50:00,78.87,-45.63,8.28,,,,,
5041,08/16/2023 14:00:00,78.91,-46.27,8.29,,,,,
5042,08/16/2023 14:10:00,79.00,-46.56,8.30,,,,,
5043,08/16/2023 14:20:00,79.03,-46.35,8.29,,,,,
5044,08/16/2023 14:30:00,79.09,-47.70,8.32,,,,,
5045,08/16/2023 14:40:00,79.18,-48.95,8.35,,,,,
5046,08/16/2023 14:50:00,79.18,-47.77,8.32,,,,,
5047,08/16/2023 15:00:00,79.27,-48.03,8.33,,,,,
5048,08/16/2023 15:10:00,79.30,-48.53,8.34,,,,,
5049,08/16/2023 15:20:00,79.30,-48.77,8.34,,,,,
5050,08/16/2023 15:30:00,79.39,-49.55,8.36,,,,,
5051,08/16/2023 15:40:00,79.39,-48.06,8.33,,,,,
5052,08/16/2023 15:50:00,79.43,-48.85,8.34,,,,,
5053,08/16/2023 16:00:00,79.48,-49.10,8.35,,,,,
5054,08/16/2023 16:10:00,79.52,-49.77,8.36,,,,,
5055,08/16/2023 16:20:00,79.52,-49.85,8.36,,,,,
5056,08/16/2023 16:30:00,79.52,-49.49,8.36,,,,,
5057,08/16/2023 16:40:00,79.48,-49.88,8.36,,,,,
5058,08/16/2023 16:50:00,79.43,-50.39,8.37,,,,,
5059,08/16/2023 17:00:00,79.43,-49.94,8.37,,,,,
5060,08/16/2023 17:10:00,79.48,-50.03,8.37,,,,,
5061,08/16/2023 17:20:00,79.43,-49.50,8.36,,,,,
5062,08/16/2023 17:30:00,79.48,-49.69,8.36,,,,,
5063,08/16/2023 17:40:00,79.43,-49.44,8.36,,,,,
5064,08/16/2023 17:50:00,79.39,-49.08,8.35,,,,,
5065,08/16/2023 18:00:00,79.34,-48.41,8.34,,,,,
5066,08/16/2023 18:10:00,79.30,-47.92,8.33,,,,,
5067,08/16/2023 18:20:00,79.30,-47.19,8.31,,,,,
5068,08/16/2023 18:30:00,79.21,-46.30,8.29,,,,,
5069,08/16/2023 18:40:00,79.21,-45.74,8.28,,,,,
5070,08/16/2023 18:50:00,79.21,-44.97,8.27,,,,,
5071,08/16/2023 19:00:00,79.18,-44.55,8.26,,,,,
5072,08/16/2023 19:10:00,79.18,-44.25,8.25,,,,,
5073,08/16/2023 19:20:00,79.12,-43.67,8.24,,,,,
5074,08/16/2023 19:30:00,79.09,-43.55,8.24,,,,,
5075,08/16/2023 19:40:00,79.09,-42.72,8.22,,,,,
5076,08/16/2023 19:50:00,79.03,-42.33,8.21,,,,,
5077,08/16/2023 20:00:00,79.00,-41.94,8.21,,,,,
5078,08/16/2023 20:10:00,79.03,-41.99,8.21,,,,,
5079,08/16/2023 20:20:00,79.00,-41.35,8.19,,,,,
5080,08/16/2023 20:30:00,78.94,-41.19,8.19,,,,,
5081,08/16/2023 20:40:00,78.91,-40.99,8.19,,,,,
5082,08/16/2023 20:50:00,78.87,-40.95,8.19,,,,,
5083,08/16/2023 21:00:00,78.78,-40.34,8.17,,,,,
5084,08/16/2023 21:10:00,78.78,-39.67,8.16,,,,,
5085,08/16/2023 21:20:00,78.73,-39.63,8.16,,,,,
5086,08/16/2023 21:30:00,78.69,-39.49,8.16,,,,,
5087,08/16/2023 21:40:00,78.64,-39.05,8.15,,,,,
5088,08/16/2023 21:50:00,78.60,-38.31,8.13,,,,,
5089,08/16/2023 22:00:00,78.57,-38.56,8.14,,,,,
5090,08/16/2023 22:10:00,78.51,-37.81,8.12,,,,,
5091,08/16/2023 22:20:00,78.48,-37.75,8.12,,,,,
5092,08/16/2023 22:30:00,78.48,-37.56,8.12,,,,,
5093,08/16/2023 22:40:00,78.42,-36.75,8.10,,,,,
5094,08/16/2023 22:50:00,78.39,-36.70,8.10,,,,,
5095,08/16/2023 23:00:00,78.33,-36.39,8.10,,,,,
5096,08/16/2023 23:10:00,78.33,-35.94,8.09,,,,,
5097,08/16/2023 23:20:00,78.30,-35.78,8.08,,,,,
5098,08/16/2023 23:30:00,78.26,-35.38,8.08,,,,,
5099,08/16/2023 23:40:00,78.21,-35.49,8.08,,,,,
5100,08/16/2023 23:50:00,78.21,-35.11,8.07,,,,,
5101,08/17/2023 00:00:00,78.17,-35.13,8.07,,,,,
5102,08/17/2023 00:10:00,78.12,-34.74,8.06,,,,,
5103,08/17/2023 00:20:00,78.08,-34.63,8.06,,,,,
5104,08/17/2023 00:30:00,78.08,-34.44,8.06,,,,,
5105,08/17/2023 00:40:00,77.99,-34.72,8.06,,,,,
5106,08/17/2023 00:50:00,77.99,-34.09,8.05,,,,,
5107,08/17/2023 01:00:00,77.95,-34.06,8.05,,,,,
5108,08/17/2023 01:10:00,77.90,-33.99,8.05,,,,,
5109,08/17/2023 01:20:00,77.86,-33.95,8.05,,,,,
5110,08/17/2023 01:30:00,77.81,-33.72,8.04,,,,,
5111,08/17/2023 01:40:00,77.77,-33.59,8.04,,,,,
5112,08/17/2023 01:50:00,77.72,-33.86,8.05,,,,,
5113,08/17/2023 02:00:00,77.68,-33.63,8.04,,,,,
5114,08/17/2023 02:10:00,77.65,-33.69,8.04,,,,,
5115,08/17/2023 02:20:00,77.59,-33.41,8.04,,,,,
5116,08/17/2023 02:30:00,77.56,-33.02,8.03,,,,,
5117,08/17/2023 02:40:00,77.50,-32.94,8.03,,,,,
5118,08/17/2023 02:50:00,77.47,-32.78,8.03,,,,,
5119,08/17/2023 03:00:00,77.41,-32.63,8.02,,,,,
5120,08/17/2023 03:10:00,77.38,-32.30,8.02,,,,,
5121,08/17/2023 03:20:00,77.34,-32.03,8.01,,,,,
5122,08/17/2023 03:30:00,77.34,-32.08,8.01,,,,,
5123,08/17/2023 03:40:00,77.29,-31.72,8.00,,,,,
5124,08/17/2023 03:50:00,77.29,-31.69,8.00,,,,,
5125,08/17/2023 04:00:00,77.25,-31.52,8.00,,,,,
5126,08/17/2023 04:10:00,77.20,-31.41,8.00,,,,,
5127,08/17/2023 04:20:00,77.20,-31.13,7.99,,,,,
5128,08/17/2023 04:30:00,77.16,-31.05,7.99,,,,,
5129,08/17/2023 04:40:00,77.11,-31.14,7.99,,,,,
5130,08/17/2023 04:50:00,77.11,-31.17,7.99,,,,,
5131,08/17/2023 05:00:00,77.07,-30.86,7.99,,,,,
5132,08/17/2023 05:10:00,77.04,-30.69,7.98,,,,,
5133,08/17/2023 05:20:00,77.04,-30.41,7.98,,,,,
5134,08/17/2023 05:30:00,76.98,-30.34,7.98,,,,,
5135,08/17/2023 05:40:00,76.98,-30.05,7.97,,,,,
5136,08/17/2023 05:50:00,76.95,-30.22,7.97,,,,,
5137,08/17/2023 06:00:00,76.89,-30.11,7.97,,,,,
5138,08/17/2023 06:10:00,76.89,-29.97,7.97,,,,,
5139,08/17/2023 06:20:00,76.86,-29.66,7.96,,,,,
5140,08/17/2023 06:30:00,76.82,-29.38,7.96,,,,,
5141,08/17/2023 06:40:00,76.82,-29.38,7.96,,,,,
5142,08/17/2023 06:50:00,76.77,-29.39,7.96,,,,,
5143,08/17/2023 07:00:00,76.77,-29.36,7.96,,,,,
5144,08/17/2023 07:10:00,76.77,-29.20,7.95,,,,,
5145,08/17/2023 07:20:00,76.73,-29.30,7.96,,,,,
5146,08/17/2023 07:30:00,76.73,-29.08,7.95,,,,,
5147,08/17/2023 07:40:00,76.73,-29.13,7.95,,,,,
5148,08/17/2023 07:50:00,76.73,-29.19,7.95,,,,,
5149,08/17/2023 08:00:00,76.73,-29.27,7.96,,,,,
5150,08/17/2023 08:10:00,76.77,-29.17,7.95,,,,,
5151,08/17/2023 08:20:00,76.77,-29.13,7.95,,,,,
5152,08/17/2023 08:30:00,76.82,-28.86,7.95,,,,,
5153,08/17/2023 08:40:00,76.82,-28.74,7.94,,,,,
5154,08/17/2023 08:50:00,76.82,-28.70,7.94,,,,,
5155,08/17/2023 09:00:00,76.86,-28.75,7.95,,,,,
5156,08/17/2023 09:10:00,76.89,-29.20,7.95,,,,,
5157,08/17/2023 09:20:00,76.98,-29.31,7.96,,,,,
5158,08/17/2023 09:30:00,77.07,-30.16,7.97,,,,,
5159,08/17/2023 09:40:00,77.11,-30.50,7.98,,,,,
5160,08/17/2023 09:50:00,77.20,-31.55,8.00,,,,,
5161,08/17/2023 10:00:00,77.29,-31.70,8.00,,,,,
5162,08/17/2023 10:10:00,77.41,-32.36,8.02,,,,,
5163,08/17/2023 10:20:00,77.50,-33.30,8.04,,,,,
5164,08/17/2023 10:30:00,77.59,-33.77,8.04,,,,,
5165,08/17/2023 10:40:00,77.68,-33.75,8.04,,,,,
5166,08/17/2023 10:50:00,77.90,-34.14,8.05,,,,,
5167,08/17/2023 11:00:00,78.03,-35.66,8.08,,,,,
5168,08/17/2023 11:10:00,78.12,-35.95,8.09,,,,,
5169,08/17/2023 11:20:00,78.26,-35.67,8.08,,,,,
5170,08/17/2023 11:30:00,78.39,-37.53,8.12,,,,,
5171,08/17/2023 11:40:00,78.48,-37.22,8.11,,,,,
5172,08/17/2023 11:50:00,78.64,-39.97,8.17,,,,,
5173,08/17/2023 12:00:00,78.73,-38.92,8.15,,,,,
5174,08/17/2023 12:10:00,78.78,-39.67,8.16,,,,,
5175,08/17/2023 12:20:00,78.94,-41.89,8.21,,,,,
5176,08/17/2023 12:30:00,79.03,-41.11,8.19,,,,,
5177,08/17/2023 12:40:00,79.12,-41.27,8.19,,,,,
5178,08/17/2023 12:50:00,79.30,-43.86,8.24,,,,,
5179,08/17/2023 13:00:00,79.39,-42.86,8.22,,,,,
5180,08/17/2023 13:10:00,79.43,-41.74,8.20,,,,,
5181,08/17/2023 13:20:00,79.52,-40.97,8.19,,,,,
5182,08/17/2023 13:30:00,79.61,-40.99,8.19,,,,,
5183,08/17/2023 13:40:00,79.66,-41.50,8.20,,,,,
5184,08/17/2023 13:50:00,79.74,-42.03,8.21,,,,,
5185,08/17/2023 14:00:00,79.83,-42.20,8.21,,,,,
5186,08/17/2023 14:10:00,79.88,-42.63,8.22,,,,,
5187,08/17/2023 14:20:00,79.97,-44.42,8.25,,,,,
5188,08/17/2023 14:30:00,79.97,-44.58,8.26,,,,,
5189,08/17/2023 14:40:00,79.97,-43.99,8.25,,,,,
5190,08/17/2023 14:50:00,79.97,-43.86,8.24,,,,,
5191,08/17/2023 15:00:00,79.88,-43.24,8.23,,,,,
5192,08/17/2023 15:10:00,79.97,-44.94,8.26,,,,,
5193,08/17/2023 15:20:00,79.92,-43.99,8.25,,,,,
5194,08/17/2023 15:30:00,80.01,-45.06,8.27,,,,,
5195,08/17/2023 15:40:00,80.01,-44.22,8.25,,,,,
5196,08/17/2023 15:50:00,80.06,-44.44,8.25,,,,,
5197,08/17/2023 16:00:00,80.01,-43.78,8.24,,,,,
5198,08/17/2023 16:10:00,80.06,-43.60,8.24,,,,,
5199,08/17/2023 16:20:00,80.06,-43.53,8.24,,,,,
5200,08/17/2023 16:30:00,80.01,-43.42,8.23,,,,,
5201,08/17/2023 16:40:00,80.06,-43.92,8.24,,,,,
5202,08/17/2023 16:50:00,80.06,-43.64,8.24,,,,,
5203,08/17/2023 17:00:00,80.06,-43.16,8.23,,,,,
5204,08/17/2023 17:10:00,80.06,-43.36,8.23,,,,,
5205,08/17/2023 17:20:00,80.01,-43.31,8.23,,,,,
5206,08/17/2023 17:30:00,80.01,-42.60,8.22,,,,,
5207,08/17/2023 17:40:00,79.97,-41.75,8.20,,,,,
5208,08/17/2023 17:50:00,79.97,-40.88,8.18,,,,,
5209,08/17/2023 18:00:00,79.88,-40.58,8.18,,,,,
5210,08/17/2023 18:10:00,79.88,-39.91,8.16,,,,,
5211,08/17/2023 18:20:00,79.88,-39.42,8.15,,,,,
5212,08/17/2023 18:30:00,79.83,-39.38,8.15,,,,,
5213,08/17/2023 18:40:00,79.79,-38.59,8.14,,,,,
5214,08/17/2023 18:50:00,79.74,-37.95,8.12,,,,,
5215,08/17/2023 19:00:00,79.74,-38.09,8.13,,,,,
5216,08/17/2023 19:10:00,79.70,-37.77,8.12,,,,,
5217,08/17/2023 19:20:00,79.66,-37.25,8.11,,,,,
5218,08/17/2023 19:30:00,79.57,-37.05,8.11,,,,,
5219,08/17/2023 19:40:00,79.52,-36.63,8.10,,,,,
5220,08/17/2023 19:50:00,79.48,-37.00,8.11,,,,,
5221,08/17/2023 20:00:00,79.43,-36.53,8.10,,,,,
5222,08/17/2023 20:10:00,79.34,-35.70,8.08,,,,,
5223,08/17/2023 20:20:00,79.34,-35.88,8.08,,,,,
5224,08/17/2023 20:30:00,79.30,-35.55,8.08,,,,,
5225,08/17/2023 20:40:00,79.27,-35.36,8.07,,,,,
5226,08/17/2023 20:50:00,79.18,-35.30,8.07,,,,,
5227,08/17/2023 21:00:00,79.18,-34.80,8.06,,,,,
5228,08/17/2023 21:10:00,79.12,-35.00,8.07,,,,,
5229,08/17/2023 21:20:00,79.09,-34.52,8.06,,,,,
5230,08/17/2023 21:30:00,79.03,-34.17,8.05,,,,,
5231,08/17/2023 21:40:00,79.00,-33.06,8.03,,,,,
5232,08/17/2023 21:50:00,78.94,-33.44,8.04,,,,,
5233,08/17/2023 22:00:00,78.94,-33.08,8.03,,,,,
5234,08/17/2023 22:10:00,78.91,-32.50,8.02,,,,,
5235,08/17/2023 22:20:00,78.87,-32.88,8.02,,,,,
5236,08/17/2023 22:30:00,78.82,-32.63,8.02,,,,,
5237,08/17/2023 22:40:00,78.82,-32.52,8.02,,,,,
5238,08/17/2023 22:50:00,78.78,-31.92,8.01,,,,,
5239,08/17/2023 23:00:00,78.73,-31.69,8.00,,,,,
5240,08/17/2023 23:10:00,78.69,-31.56,8.00,,,,,
5241,08/17/2023 23:20:00,78.69,-31.14,7.99,,,,,
5242,08/17/2023 23:30:00,78.64,-31.56,8.00,,,,,
5243,08/17/2023 23:40:00,78.57,-31.16,7.99,,,,,
5244,08/17/2023 23:50:00,78.51,-31.06,7.99,,,,,
5245,08/18/2023 00:00:00,78.48,-30.95,7.99,,,,,
5246,08/18/2023 00:10:00,78.48,-30.86,7.98,,,,,
5247,08/18/2023 00:20:00,78.42,-30.86,7.98,,,,,
5248,08/18/2023 00:30:00,78.39,-30.66,7.98,,,,,
5249,08/18/2023 00:40:00,78.33,-30.31,7.97,,,,,
5250,08/18/2023 00:50:00,78.30,-30.47,7.98,,,,,
5251,08/18/2023 01:00:00,78.26,-30.33,7.97,,,,,
5252,08/18/2023 01:10:00,78.21,-30.53,7.98,,,,,
5253,08/18/2023 01:20:00,78.21,-29.56,7.96,,,,,
5254,08/18/2023 01:30:00,78.17,-30.17,7.97,,,,,
5255,08/18/2023 01:40:00,78.12,-29.99,7.97,,,,,
5256,08/18/2023 01:50:00,78.08,-29.78,7.96,,,,,
5257,08/18/2023 02:00:00,78.03,-29.69,7.96,,,,,
5258,08/18/2023 02:10:00,77.99,-29.67,7.96,,,,,
5259,08/18/2023 02:20:00,77.99,-29.66,7.96,,,,,
5260,08/18/2023 02:30:00,77.95,-29.61,7.96,,,,,
5261,08/18/2023 02:40:00,77.90,-29.92,7.97,,,,,
5262,08/18/2023 02:50:00,77.90,-29.83,7.97,,,,,
5263,08/18/2023 03:00:00,77.86,-30.00,7.97,,,,,
5264,08/18/2023 03:10:00,77.81,-30.11,7.97,,,,,
5265,08/18/2023 03:20:00,77.81,-30.28,7.97,,,,,
5266,08/18/2023 03:30:00,77.77,-30.02,7.97,,,,,
5267,08/18/2023 03:40:00,77.77,-29.83,7.97,,,,,
5268,08/18/2023 03:50:00,77.72,-30.14,7.97,,,,,
5269,08/18/2023 04:00:00,77.72,-29.69,7.96,,,,,
5270,08/18/2023 04:10:00,77.68,-30.17,7.97,,,,,
5271,08/18/2023 04:20:00,77.65,-30.17,7.97,,,,,
5272,08/18/2023 04:30:00,77.59,-29.81,7.97,,,,,
5273,08/18/2023 04:40:00,77.59,-29.67,7.96,,,,,
5274,08/18/2023 04:50:00,77.56,-30.06,7.97,,,,,
5275,08/18/2023 05:00:00,77.50,-30.11,7.97,,,,,
5276,08/18/2023 05:10:00,77.50,-29.89,7.97,,,,,
5277,08/18/2023 05:20:00,77.47,-30.28,7.97,,,,,
5278,08/18/2023 05:30:00,77.41,-30.08,7.97,,,,,
5279,08/18/2023 05:40:00,77.41,-29.92,7.97,,,,,
5280,08/18/2023 05:50:00,77.38,-29.86,7.97,,,,,
5281,08/18/2023 06:00:00,77.38,-30.05,7.97,,,,,
5282,08/18/2023 06:10:00,77.38,-29.88,7.97,,,,,
5283,08/18/2023 06:20:00,77.34,-29.81,7.97,,,,,
5284,08/18/2023 06:30:00,77.29,-29.97,7.97,,,,,
5285,08/18/2023 06:40:00,77.29,-29.95,7.97,,,,,
5286,08/18/2023 06:50:00,77.25,-29.97,7.97,,,,,
5287,08/18/2023 07:00:00,77.25,-29.88,7.97,,,,,
5288,08/18/2023 07:10:00,77.20,-30.06,7.97,,,,,
5289,08/18/2023 07:20:00,77.16,-30.02,7.97,,,,,
5290,08/18/2023 07:30:00,77.16,-30.22,7.97,,,,,
5291,08/18/2023 07:40:00,77.16,-30.17,7.97,,,,,
5292,08/18/2023 07:50:00,77.16,-30.22,7.97,,,,,
5293,08/18/2023 08:00:00,77.16,-29.99,7.97,,,,,
5294,08/18/2023 08:10:00,77.11,-29.84,7.97,,,,,
5295,08/18/2023 08:20:00,77.16,-29.66,7.96,,,,,
5296,08/18/2023 08:30:00,77.20,-29.78,7.97,,,,,
5297,08/18/2023 08:40:00,77.20,-29.83,7.97,,,,,
5298,08/18/2023 08:50:00,77.20,-29.66,7.96,,,,,
5299,08/18/2023 09:00:00,77.25,-29.91,7.97,,,,,
5300,08/18/2023 09:10:00,77.29,-30.09,7.97,,,,,
5301,08/18/2023 09:20:00,77.34,-30.70,7.98,,,,,
5302,08/18/2023 09:30:00,77.38,-30.72,7.98,,,,,
5303,08/18/2023 09:40:00,77.47,-31.09,7.99,,,,,
5304,08/18/2023 09:50:00,77.56,-31.84,8.01,,,,,
5305,08/18/2023 10:00:00,77.65,-32.50,8.02,,,,,
5306,08/18/2023 10:10:00,77.77,-33.03,8.03,,,,,
5307,08/18/2023 10:20:00,77.86,-33.61,8.04,,,,,
5308,08/18/2023 10:30:00,77.99,-34.99,8.07,,,,,
5309,08/18/2023 10:40:00,78.03,-35.41,8.08,,,,,
5310,08/18/2023 10:50:00,78.17,-36.06,8.09,,,,,
5311,08/18/2023 11:00:00,78.26,-36.25,8.09,,,,,
5312,08/18/2023 11:10:00,78.33,-36.66,8.10,,,,,
5313,08/18/2023 11:20:00,78.42,-35.72,8.08,,,,,
5314,08/18/2023 11:30:00,78.51,-36.49,8.10,,,,,
5315,08/18/2023 11:40:00,78.64,-37.77,8.12,,,,,
5316,08/18/2023 11:50:00,78.69,-39.08,8.15,,,,,
5317,08/18/2023 12:00:00,78.82,-38.99,8.15,,,,,
5318,08/18/2023 12:10:00,78.94,-39.09,8.15,,,,,
5319,08/18/2023 12:20:00,79.03,-39.81,8.16,,,,,
5320,08/18/2023 12:30:00,79.09,-39.58,8.16,,,,,
5321,08/18/2023 12:40:00,79.21,-40.81,8.18,,,,,
5322,08/18/2023 12:50:00,79.27,-40.83,8.18,,,,,
5323,08/18/2023 13:00:00,79.43,-41.67,8.20,,,,,
5324,08/18/2023 13:10:00,79.48,-40.83,8.18,,,,,
5325,08/18/2023 13:20:00,79.57,-42.27,8.21,,,,,
5326,08/18/2023 13:30:00,79.66,-42.64,8.22,,,,,
5327,08/18/2023 13:40:00,79.74,-43.20,8.23,,,,,
5328,08/18/2023 13:50:00,79.79,-43.11,8.23,,,,,
5329,08/18/2023 14:00:00,79.83,-42.91,8.22,,,,,
5330,08/18/2023 14:10:00,79.92,-43.28,8.23,,,,,
5331,08/18/2023 14:20:00,79.83,-43.22,8.23,,,,,
5332,08/18/2023 14:30:00,79.88,-44.81,8.26,,,,,
5333,08/18/2023 14:40:00,79.97,-43.80,8.24,,,,,
5334,08/18/2023 14:50:00,79.97,-44.20,8.25,,,,,
5335,08/18/2023 15:00:00,80.01,-43.20,8.23,,,,,
5336,08/18/2023 15:10:00,80.06,-44.97,8.26,,,,,
5337,08/18/2023 15:20:00,80.06,-44.17,8.25,,,,,
5338,08/18/2023 15:30:00,80.01,-42.99,8.22,,,,,
5339,08/18/2023 15:40:00,80.06,-44.47,8.25,,,,,
5340,08/18/2023 15:50:00,80.06,-44.53,8.26,,,,,
5341,08/18/2023 16:00:00,80.06,-44.70,8.26,,,,,
5342,08/18/2023 16:10:00,80.06,-44.64,8.26,,,,,
5343,08/18/2023 16:20:00,80.01,-44.60,8.26,,,,,
5344,08/18/2023 16:30:00,80.01,-44.91,8.26,,,,,
5345,08/18/2023 16:40:00,80.01,-44.05,8.25,,,,,
5346,08/18/2023 16:50:00,80.01,-43.91,8.24,,,,,
5347,08/18/2023 17:00:00,79.97,-43.22,8.23,,,,,
5348,08/18/2023 17:10:00,80.01,-43.20,8.23,,,,,
5349,08/18/2023 17:20:00,79.97,-42.91,8.22,,,,,
5350,08/18/2023 17:30:00,79.92,-42.00,8.21,,,,,
5351,08/18/2023 17:40:00,79.97,-41.86,8.20,,,,,
5352,08/18/2023 17:50:00,79.92,-40.84,8.18,,,,,
5353,08/18/2023 18:00:00,79.88,-40.34,8.17,,,,,
5354,08/18/2023 18:10:00,79.83,-40.52,8.18,,,,,
5355,08/18/2023 18:20:00,79.83,-40.25,8.17,,,,,
5356,08/18/2023 18:30:00,79.83,-39.81,8.16,,,,,
5357,08/18/2023 18:40:00,79.74,-39.44,8.15,,,,,
5358,08/18/2023 18:50:00,79.74,-39.44,8.15,,,,,
5359,08/18/2023 19:00:00,79.70,-39.14,8.15,,,,,
5360,08/18/2023 19:10:00,79.66,-38.91,8.14,,,,,
5361,08/18/2023 19:20:00,79.66,-38.55,8.14,,,,,
5362,08/18/2023 19:30:00,79.61,-38.06,8.13,,,,,
5363,08/18/2023 19:40:00,79.57,-37.52,8.12,,,,,
5364,08/18/2023 19:50:00,79.52,-37.16,8.11,,,,,
5365,08/18/2023 20:00:00,79.52,-37.00,8.11,,,,,
5366,08/18/2023 20:10:00,79.48,-36.80,8.10,,,,,
5367,08/18/2023 20:20:00,79.48,-36.49,8.10,,,,,
5368,08/18/2023 20:30:00,79.39,-36.56,8.10,,,,,
5369,08/18/2023 20:40:00,79.39,-36.24,8.09,,,,,
5370,08/18/2023 20:50:00,79.34,-36.09,8.09,,,,,
5371,08/18/2023 21:00:00,79.30,-35.81,8.08,,,,,
5372,08/18/2023 21:10:00,79.27,-35.13,8.07,,,,,
5373,08/18/2023 21:20:00,79.27,-35.05,8.07,,,,,
5374,08/18/2023 21:30:00,79.21,-34.55,8.06,,,,,
5375,08/18/2023 21:40:00,79.18,-34.11,8.05,,,,,
5376,08/18/2023 21:50:00,79.12,-33.75,8.04,,,,,
5377,08/18/2023 22:00:00,79.12,-33.22,8.03,,,,,
5378,08/18/2023 22:10:00,79.09,-33.05,8.03,,,,,
5379,08/18/2023 22:20:00,79.03,-32.64,8.02,,,,,
5380,08/18/2023 22:30:00,79.00,-32.24,8.01,,,,,
5381,08/18/2023 22:40:00,79.00,-31.95,8.01,,,,,
5382,08/18/2023 22:50:00,78.94,-31.66,8.00,,,,,
5383,08/18/2023 23:00:00,78.91,-31.31,7.99,,,,,
5384,08/18/2023 23:10:00,78.87,-31.84,8.00,,,,,
5385,08/18/2023 23:20:00,78.87,-31.66,8.00,,,,,
5386,08/18/2023 23:30:00,78.82,-31.45,8.00,,,,,
5387,08/18/2023 23:40:00,78.78,-31.13,7.99,,,,,
5388,08/18/2023 23:50:00,78.78,-30.78,7.98,,,,,
5389,08/19/2023 00:00:00,78.73,-31.13,7.99,,,,,
5390,08/19/2023 00:10:00,78.69,-30.92,7.99,,,,,
5391,08/19/2023 00:20:00,78.69,-30.63,7.98,,,,,
5392,08/19/2023 00:30:00,78.64,-30.63,7.98,,,,,
5393,08/19/2023 00:40:00,78.60,-30.81,7.98,,,,,
5394,08/19/2023 00:50:00,78.60,-30.63,7.98,,,,,
5395,08/19/2023 01:00:00,78.60,-30.49,7.98,,,,,
5396,08/19/2023 01:10:00,78.57,-30.19,7.97,,,,,
5397,08/19/2023 01:20:00,78.57,-30.11,7.97,,,,,
5398,08/19/2023 01:30:00,78.51,-30.42,7.98,,,,,
5399,08/19/2023 01:40:00,78.48,-30.34,7.97,,,,,
5400,08/19/2023 01:50:00,78.48,-30.17,7.97,,,,,
5401,08/19/2023 02:00:00,78.42,-30.58,7.98,,,,,
5402,08/19/2023 02:10:00,78.42,-30.14,7.97,,,,,
5403,08/19/2023 02:20:00,78.39,-30.47,7.98,,,,,
5404,08/19/2023 02:30:00,78.39,-30.41,7.98,,,,,
5405,08/19/2023 02:40:00,78.33,-30.50,7.98,,,,,
5406,08/19/2023 02:50:00,78.30,-30.36,7.98,,,,,
5407,08/19/2023 03:00:00,78.30,-29.97,7.97,,,,,
5408,08/19/2023 03:10:00,78.26,-30.19,7.97,,,,,
5409,08/19/2023 03:20:00,78.21,-30.28,7.97,,,,,
5410,08/19/2023 03:30:00,78.17,-30.06,7.97,,,,,
5411,08/19/2023 03:40:00,78.17,-30.13,7.97,,,,,
5412,08/19/2023 03:50:00,78.17,-29.97,7.97,,,,,
5413,08/19/2023 04:00:00,78.12,-30.27,7.97,,,,,
5414,08/19/2023 04:10:00,78.08,-30.11,7.97,,,,,
5415,08/19/2023 04:20:00,78.08,-30.11,7.97,,,,,
5416,08/19/2023 04:30:00,78.03,-30.11,7.97,,,,,
5417,08/19/2023 04:40:00,77.99,-30.17,7.97,,,,,
5418,08/19/2023 04:50:00,77.95,-30.00,7.97,,,,,
5419,08/19/2023 05:00:00,77.95,-29.95,7.97,,,,,
5420,08/19/2023 05:10:00,77.90,-29.95,7.97,,,,,
