#,Date-Time (HST),Ch: 1 - Temperature   (°C),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH),Button Down,Button Up,Host Connected,Stopped,End of File
4168,03/09/2023 23:30:00,22.06,-27.63,7.52,,,,,
4169,03/09/2023 23:40:00,22.03,-27.27,7.51,,,,,
4170,03/09/2023 23:50:00,22.01,-27.17,7.51,,,,,
4171,03/10/2023 00:00:00,22.01,-27.28,7.51,,,,,
4172,03/10/2023 00:10:00,22.01,-27.05,7.51,,,,,
4173,03/10/2023 00:20:00,21.99,-26.91,7.51,,,,,
4174,03/10/2023 00:30:00,21.99,-26.89,7.51,,,,,
4175,03/10/2023 00:40:00,21.96,-27.38,7.52,,,,,
4176,03/10/2023 00:50:00,21.96,-27.45,7.52,,,,,
4177,03/10/2023 01:00:00,21.94,-27.49,7.52,,,,,
4178,03/10/2023 01:10:00,21.94,-27.36,7.52,,,,,
4179,03/10/2023 01:20:00,21.94,-26.22,7.50,,,,,
4180,03/10/2023 01:30:00,21.94,-25.88,7.49,,,,,
4181,03/10/2023 01:40:00,21.94,-26.28,7.50,,,,,
4182,03/10/2023 01:50:00,21.91,-26.59,7.50,,,,,
4183,03/10/2023 02:00:00,21.91,-26.38,7.50,,,,,
4184,03/10/2023 02:10:00,21.91,-25.53,7.48,,,,,
4185,03/10/2023 02:20:00,21.89,-25.92,7.49,,,,,
4186,03/10/2023 02:30:00,21.89,-25.30,7.48,,,,,
4187,03/10/2023 02:40:00,21.89,-25.16,7.48,,,,,
4188,03/10/2023 02:50:00,21.87,-25.02,7.47,,,,,
4189,03/10/2023 03:00:00,21.87,-25.20,7.48,,,,,
4190,03/10/2023 03:10:00,21.84,-25.44,7.48,,,,,
4191,03/10/2023 03:20:00,21.84,-26.06,7.49,,,,,
4192,03/10/2023 03:30:00,21.84,-25.58,7.48,,,,,
4193,03/10/2023 03:40:00,21.84,-25.14,7.48,,,,,
4194,03/10/2023 03:50:00,21.82,-25.25,7.48,,,,,
4195,03/10/2023 04:00:00,21.82,-25.03,7.47,,,,,
4196,03/10/2023 04:10:00,21.80,-24.80,7.47,,,,,
4197,03/10/2023 04:20:00,21.80,-24.28,7.46,,,,,
4198,03/10/2023 04:30:00,21.80,-24.58,7.46,,,,,
4199,03/10/2023 04:40:00,21.80,-24.36,7.46,,,,,
4200,03/10/2023 04:50:00,21.80,-23.92,7.45,,,,,
4201,03/10/2023 05:00:00,21.80,-24.24,7.46,,,,,
4202,03/10/2023 05:10:00,21.77,-23.92,7.45,,,,,
4203,03/10/2023 05:20:00,21.77,-23.95,7.45,,,,,
4204,03/10/2023 05:30:00,21.77,-24.78,7.47,,,,,
4205,03/10/2023 05:40:00,21.77,-24.49,7.46,,,,,
4206,03/10/2023 05:50:00,21.77,-24.31,7.46,,,,,
4207,03/10/2023 06:00:00,21.77,-24.25,7.46,,,,,
4208,03/10/2023 06:10:00,21.77,-24.08,7.46,,,,,
4209,03/10/2023 06:20:00,21.75,-24.61,7.47,,,,,
4210,03/10/2023 06:30:00,21.75,-24.77,7.47,,,,,
4211,03/10/2023 06:40:00,21.75,-24.91,7.47,,,,,
4212,03/10/2023 06:50:00,21.75,-24.61,7.47,,,,,
4213,03/10/2023 07:00:00,21.75,-24.97,7.47,,,,,
4214,03/10/2023 07:10:00,21.75,-26.44,7.50,,,,,
4215,03/10/2023 07:20:00,21.75,-28.47,7.54,,,,,
4216,03/10/2023 07:30:00,21.72,-30.64,7.58,,,,,
4217,03/10/2023 07:40:00,21.72,-34.24,7.65,,,,,
4218,03/10/2023 07:50:00,21.72,-34.66,7.65,,,,,
4219,03/10/2023 08:00:00,21.72,-39.53,7.74,,,,,
4220,03/10/2023 08:10:00,21.72,-43.70,7.82,,,,,
4221,03/10/2023 08:20:00,21.75,-49.24,7.93,,,,,
4222,03/10/2023 08:30:00,21.75,-51.78,7.97,,,,,
4223,03/10/2023 08:40:00,21.77,-56.67,8.06,,,,,
4224,03/10/2023 08:50:00,21.77,-57.25,8.08,,,,,
4225,03/10/2023 09:00:00,21.77,-55.72,8.05,,,,,
4226,03/10/2023 09:10:00,21.77,-54.45,8.02,,,,,
4227,03/10/2023 09:20:00,21.77,-54.02,8.01,,,,,
4228,03/10/2023 09:30:00,21.77,-59.58,8.12,,,,,
4229,03/10/2023 09:40:00,21.80,-64.61,8.21,,,,,
4230,03/10/2023 09:50:00,21.82,-67.30,8.26,,,,,
4231,03/10/2023 10:00:00,21.84,-69.80,8.31,,,,,
4232,03/10/2023 10:10:00,21.87,-77.63,8.46,,,,,
4233,03/10/2023 10:20:00,21.89,-79.06,8.48,,,,,
4234,03/10/2023 10:30:00,21.91,-72.75,8.36,,,,,
4235,03/10/2023 10:40:00,21.91,-73.53,8.38,,,,,
4236,03/10/2023 10:50:00,21.91,-76.56,8.44,,,,,
4237,03/10/2023 11:00:00,21.94,-75.91,8.42,,,,,
4238,03/10/2023 11:10:00,21.96,-79.55,8.49,,,,,
4239,03/10/2023 11:20:00,21.99,-84.42,8.58,,,,,
4240,03/10/2023 11:30:00,22.01,-82.27,8.54,,,,,
4241,03/10/2023 11:40:00,22.06,-87.66,8.64,,,,,
4242,03/10/2023 11:50:00,22.08,-90.30,8.69,,,,,
4243,03/10/2023 12:00:00,22.11,-87.77,8.64,,,,,
4244,03/10/2023 12:10:00,22.13,-88.86,8.66,,,,,
4245,03/10/2023 12:20:00,22.15,-95.42,8.79,,,,,
4246,03/10/2023 12:30:00,22.18,-93.91,8.76,,,,,
4247,03/10/2023 12:40:00,22.23,-101.71,8.90,,,,,
4248,03/10/2023 12:50:00,22.27,-105.68,8.98,,,,,
4249,03/10/2023 13:00:00,22.32,-104.44,8.95,,,,,
4250,03/10/2023 13:10:00,22.35,-99.36,8.86,,,,,
4251,03/10/2023 13:20:00,22.37,-95.57,8.79,,,,,
4252,03/10/2023 13:30:00,22.37,-100.44,8.88,,,,,
4253,03/10/2023 13:40:00,22.39,-104.60,8.96,,,,,
4254,03/10/2023 13:50:00,22.39,-106.46,8.99,,,,,
4255,03/10/2023 14:00:00,22.42,-101.97,8.91,,,,,
4256,03/10/2023 14:10:00,22.44,-104.50,8.95,,,,,
4257,03/10/2023 14:20:00,22.44,-107.28,9.01,,,,,
4258,03/10/2023 14:30:00,22.47,-108.63,9.03,,,,,
4259,03/10/2023 14:40:00,22.47,-103.64,8.94,,,,,
4260,03/10/2023 14:50:00,22.47,-105.78,8.98,,,,,
4261,03/10/2023 15:00:00,22.49,-101.99,8.91,,,,,
4262,03/10/2023 15:10:00,22.49,-101.22,8.89,,,,,
4263,03/10/2023 15:20:00,22.54,-105.99,8.98,,,,,
4264,03/10/2023 15:30:00,22.51,-103.61,8.94,,,,,
4265,03/10/2023 15:40:00,22.56,-105.72,8.98,,,,,
4266,03/10/2023 15:50:00,22.56,-103.57,8.94,,,,,
4267,03/10/2023 16:00:00,22.54,-98.39,8.84,,,,,
4268,03/10/2023 16:10:00,22.51,-95.72,8.79,,,,,
4269,03/10/2023 16:20:00,22.51,-95.27,8.78,,,,,
4270,03/10/2023 16:30:00,22.51,-93.89,8.76,,,,,
4271,03/10/2023 16:40:00,22.47,-91.88,8.72,,,,,
4272,03/10/2023 16:50:00,22.47,-87.99,8.65,,,,,
4273,03/10/2023 17:00:00,22.47,-88.66,8.66,,,,,
4274,03/10/2023 17:10:00,22.47,-86.83,8.62,,,,,
4275,03/10/2023 17:20:00,22.47,-86.53,8.62,,,,,
4276,03/10/2023 17:30:00,22.47,-84.67,8.58,,,,,
4277,03/10/2023 17:40:00,22.44,-81.03,8.52,,,,,
4278,03/10/2023 17:50:00,22.44,-77.67,8.45,,,,,
4279,03/10/2023 18:00:00,22.44,-71.85,8.34,,,,,
4280,03/10/2023 18:10:00,22.44,-67.19,8.26,,,,,
4281,03/10/2023 18:20:00,22.42,-62.42,8.17,,,,,
4282,03/10/2023 18:30:00,22.42,-58.92,8.10,,,,,
4283,03/10/2023 18:40:00,22.39,-55.17,8.03,,,,,
4284,03/10/2023 18:50:00,22.39,-51.81,7.97,,,,,
4285,03/10/2023 19:00:00,22.37,-49.05,7.92,,,,,
4286,03/10/2023 19:10:00,22.37,-46.70,7.88,,,,,
4287,03/10/2023 19:20:00,22.37,-44.25,7.83,,,,,
4288,03/10/2023 19:30:00,22.37,-42.72,7.80,,,,,
4289,03/10/2023 19:40:00,22.35,-40.88,7.77,,,,,
4290,03/10/2023 19:50:00,22.35,-39.41,7.74,,,,,
4291,03/10/2023 20:00:00,22.32,-38.06,7.72,,,,,
4292,03/10/2023 20:10:00,22.32,-36.74,7.69,,,,,
4293,03/10/2023 20:20:00,22.32,-35.97,7.68,,,,,
4294,03/10/2023 20:30:00,22.32,-34.83,7.66,,,,,
4295,03/10/2023 20:40:00,22.32,-34.30,7.65,,,,,
4296,03/10/2023 20:50:00,22.32,-33.55,7.63,,,,,
4297,03/10/2023 21:00:00,22.27,-32.91,7.62,,,,,
4298,03/10/2023 21:10:00,22.27,-32.28,7.61,,,,,
4299,03/10/2023 21:20:00,22.25,-31.53,7.59,,,,,
4300,03/10/2023 21:30:00,22.25,-31.39,7.59,,,,,
4301,03/10/2023 21:40:00,22.25,-30.88,7.58,,,,,
4302,03/10/2023 21:50:00,22.23,-30.42,7.57,,,,,
4303,03/10/2023 22:00:00,22.20,-29.81,7.56,,,,,
4304,03/10/2023 22:10:00,22.20,-29.78,7.56,,,,,
4305,03/10/2023 22:20:00,22.18,-29.17,7.55,,,,,
4306,03/10/2023 22:30:00,22.18,-28.47,7.54,,,,,
4307,03/10/2023 22:40:00,22.18,-28.28,7.53,,,,,
4308,03/10/2023 22:50:00,22.15,-28.47,7.54,,,,,
4309,03/10/2023 23:00:00,22.15,-27.92,7.53,,,,,
4310,03/10/2023 23:10:00,22.13,-27.83,7.52,,,,,
4311,03/10/2023 23:20:00,22.13,-27.83,7.52,,,,,
4312,03/10/2023 23:30:00,22.13,-27.47,7.52,,,,,
4313,03/10/2023 23:40:00,22.11,-27.45,7.52,,,,,
4314,03/10/2023 23:50:00,22.11,-27.17,7.51,,,,,
4315,03/11/2023 00:00:00,22.08,-27.03,7.51,,,,,
4316,03/11/2023 00:10:00,22.08,-26.47,7.50,,,,,
4317,03/11/2023 00:20:00,22.08,-26.50,7.50,,,,,
4318,03/11/2023 00:30:00,22.08,-26.13,7.49,,,,,
4319,03/11/2023 00:40:00,22.06,-25.64,7.48,,,,,
4320,03/11/2023 00:50:00,22.08,-25.27,7.48,,,,,
4321,03/11/2023 01:00:00,22.06,-25.02,7.47,,,,,
4322,03/11/2023 01:10:00,22.06,-25.27,7.48,,,,,
4323,03/11/2023 01:20:00,22.06,-25.06,7.47,,,,,
4324,03/11/2023 01:30:00,22.03,-24.63,7.47,,,,,
4325,03/11/2023 01:40:00,22.03,-24.69,7.47,,,,,
4326,03/11/2023 01:50:00,22.03,-25.16,7.48,,,,,
4327,03/11/2023 02:00:00,22.01,-25.09,7.47,,,,,
4328,03/11/2023 02:10:00,22.01,-24.77,7.47,,,,,
4329,03/11/2023 02:20:00,21.99,-25.63,7.48,,,,,
4330,03/11/2023 02:30:00,21.99,-25.05,7.47,,,,,
4331,03/11/2023 02:40:00,21.96,-24.77,7.47,,,,,
4332,03/11/2023 02:50:00,21.96,-24.44,7.46,,,,,
4333,03/11/2023 03:00:00,21.96,-23.91,7.45,,,,,
4334,03/11/2023 03:10:00,21.94,-23.86,7.45,,,,,
4335,03/11/2023 03:20:00,21.94,-23.86,7.45,,,,,
4336,03/11/2023 03:30:00,21.94,-24.03,7.45,,,,,
4337,03/11/2023 03:40:00,21.91,-24.34,7.46,,,,,
4338,03/11/2023 03:50:00,21.91,-24.19,7.46,,,,,
4339,03/11/2023 04:00:00,21.91,-24.13,7.46,,,,,
4340,03/11/2023 04:10:00,21.91,-24.02,7.45,,,,,
4341,03/11/2023 04:20:00,21.91,-23.58,7.45,,,,,
4342,03/11/2023 04:30:00,21.89,-23.61,7.45,,,,,
4343,03/11/2023 04:40:00,21.89,-23.66,7.45,,,,,
4344,03/11/2023 04:50:00,21.89,-23.47,7.44,,,,,
4345,03/11/2023 05:00:00,21.91,-23.88,7.45,,,,,
4346,03/11/2023 05:10:00,21.91,-24.02,7.45,,,,,
4347,03/11/2023 05:20:00,21.89,-23.92,7.45,,,,,
4348,03/11/2023 05:30:00,21.89,-23.56,7.45,,,,,
4349,03/11/2023 05:40:00,21.89,-23.72,7.45,,,,,
4350,03/11/2023 05:50:00,21.87,-23.11,7.44,,,,,
4351,03/11/2023 06:00:00,21.87,-23.31,7.44,,,,,
4352,03/11/2023 06:10:00,21.87,-23.27,7.44,,,,,
4353,03/11/2023 06:20:00,21.87,-23.28,7.44,,,,,
4354,03/11/2023 06:30:00,21.87,-23.31,7.44,,,,,
4355,03/11/2023 06:40:00,21.87,-22.86,7.43,,,,,
4356,03/11/2023 06:50:00,21.87,-22.83,7.43,,,,,
4357,03/11/2023 07:00:00,21.87,-23.28,7.44,,,,,
4358,03/11/2023 07:10:00,21.87,-23.83,7.45,,,,,
4359,03/11/2023 07:20:00,21.89,-25.78,7.49,,,,,
4360,03/11/2023 07:30:00,21.87,-26.81,7.51,,,,,
4361,03/11/2023 07:40:00,21.87,-27.66,7.52,,,,,
4362,03/11/2023 07:50:00,21.87,-28.50,7.54,,,,,
4363,03/11/2023 08:00:00,21.87,-29.20,7.55,,,,,
4364,03/11/2023 08:10:00,21.84,-30.00,7.57,,,,,
4365,03/11/2023 08:20:00,21.84,-30.81,7.58,,,,,
4366,03/11/2023 08:30:00,21.84,-31.55,7.59,,,,,
4367,03/11/2023 08:40:00,21.87,-32.20,7.61,,,,,
4368,03/11/2023 08:50:00,21.87,-32.92,7.62,,,,,
4369,03/11/2023 09:00:00,21.87,-33.44,7.63,,,,,
4370,03/11/2023 09:10:00,21.87,-34.20,7.64,,,,,
4371,03/11/2023 09:20:00,21.87,-35.09,7.66,,,,,
4372,03/11/2023 09:30:00,21.87,-36.06,7.68,,,,,
4373,03/11/2023 09:40:00,21.87,-36.86,7.69,,,,,
4374,03/11/2023 09:50:00,21.87,-37.81,7.71,,,,,
4375,03/11/2023 10:00:00,21.89,-38.97,7.73,,,,,
4376,03/11/2023 10:10:00,21.91,-40.13,7.75,,,,,
4377,03/11/2023 10:20:00,21.94,-41.35,7.78,,,,,
4378,03/11/2023 10:30:00,21.96,-42.52,7.80,,,,,
4379,03/11/2023 10:40:00,21.99,-43.92,7.83,,,,,
4380,03/11/2023 10:50:00,22.01,-49.41,7.93,,,,,
4381,03/11/2023 11:00:00,22.03,-56.11,8.05,,,,,
4382,03/11/2023 11:10:00,22.06,-61.33,8.15,,,,,
4383,03/11/2023 11:20:00,22.11,-64.89,8.22,,,,,
4384,03/11/2023 11:30:00,22.13,-66.77,8.25,,,,,
4385,03/11/2023 11:40:00,22.15,-66.27,8.24,,,,,
4386,03/11/2023 11:50:00,22.15,-62.72,8.18,,,,,
4387,03/11/2023 12:00:00,22.18,-60.89,8.14,,,,,
4388,03/11/2023 12:10:00,22.20,-61.53,8.15,,,,,
4389,03/11/2023 12:20:00,22.27,-63.86,8.20,,,,,
4390,03/11/2023 12:30:00,22.30,-69.39,8.30,,,,,
4391,03/11/2023 12:40:00,22.35,-73.27,8.37,,,,,
4392,03/11/2023 12:50:00,22.39,-73.33,8.37,,,,,
4393,03/11/2023 13:00:00,22.42,-71.92,8.35,,,,,
4394,03/11/2023 13:10:00,22.42,-70.69,8.32,,,,,
4395,03/11/2023 13:20:00,22.49,-70.71,8.32,,,,,
4396,03/11/2023 13:30:00,22.51,-70.05,8.31,,,,,
4397,03/11/2023 13:40:00,22.54,-70.75,8.32,,,,,
4398,03/11/2023 13:50:00,22.56,-71.39,8.34,,,,,
4399,03/11/2023 14:00:00,22.63,-71.99,8.35,,,,,
4400,03/11/2023 14:10:00,22.66,-71.86,8.34,,,,,
4401,03/11/2023 14:20:00,22.68,-74.05,8.38,,,,,
4402,03/11/2023 14:30:00,22.70,-79.64,8.49,,,,,
4403,03/11/2023 14:40:00,22.75,-92.60,8.73,,,,,
4404,03/11/2023 14:50:00,22.82,-97.99,8.83,,,,,
4405,03/11/2023 15:00:00,22.87,-106.47,8.99,,,,,
4406,03/11/2023 15:10:00,22.92,-110.46,9.06,,,,,
4407,03/11/2023 15:20:00,22.94,-112.72,9.10,,,,,
4408,03/11/2023 15:30:00,22.99,-117.69,9.20,,,,,
4409,03/11/2023 15:40:00,22.99,-114.85,9.14,,,,,
4410,03/11/2023 15:50:00,22.99,-109.16,9.04,,,,,
4411,03/11/2023 16:00:00,22.97,-92.97,8.74,,,,,
4412,03/11/2023 16:10:00,22.92,-85.02,8.59,,,,,
4413,03/11/2023 16:20:00,22.92,-81.78,8.53,,,,,
4414,03/11/2023 16:30:00,22.90,-77.96,8.46,,,,,
4415,03/11/2023 16:40:00,22.90,-74.77,8.40,,,,,
4416,03/11/2023 16:50:00,22.85,-71.89,8.34,,,,,
4417,03/11/2023 17:00:00,22.85,-68.66,8.28,,,,,
4418,03/11/2023 17:10:00,22.82,-66.52,8.24,,,,,
4419,03/11/2023 17:20:00,22.82,-64.89,8.21,,,,,
4420,03/11/2023 17:30:00,22.82,-63.03,8.18,,,,,
4421,03/11/2023 17:40:00,22.80,-60.72,8.14,,,,,
4422,03/11/2023 17:50:00,22.80,-59.14,8.11,,,,,
4423,03/11/2023 18:00:00,22.80,-57.55,8.08,,,,,
4424,03/11/2023 18:10:00,22.80,-54.38,8.02,,,,,
4425,03/11/2023 18:20:00,22.80,-51.69,7.97,,,,,
4426,03/11/2023 18:30:00,22.78,-48.31,7.91,,,,,
4427,03/11/2023 18:40:00,22.78,-44.77,7.84,,,,,
4428,03/11/2023 18:50:00,22.75,-42.16,7.79,,,,,
4429,03/11/2023 19:00:00,22.75,-40.03,7.75,,,,,
4430,03/11/2023 19:10:00,22.75,-38.13,7.72,,,,,
4431,03/11/2023 19:20:00,22.75,-36.42,7.68,,,,,
4432,03/11/2023 19:30:00,22.75,-35.39,7.66,,,,,
4433,03/11/2023 19:40:00,22.75,-34.39,7.65,,,,,
4434,03/11/2023 19:50:00,22.73,-33.36,7.63,,,,,
4435,03/11/2023 20:00:00,22.73,-32.63,7.61,,,,,
4436,03/11/2023 20:10:00,22.70,-31.83,7.60,,,,,
4437,03/11/2023 20:20:00,22.70,-31.19,7.59,,,,,
4438,03/11/2023 20:30:00,22.68,-30.63,7.58,,,,,
4439,03/11/2023 20:40:00,22.68,-29.99,7.56,,,,,
4440,03/11/2023 20:50:00,22.68,-29.56,7.56,,,,,
4441,03/11/2023 21:00:00,22.68,-29.09,7.55,,,,,
4442,03/11/2023 21:10:00,22.68,-29.24,7.55,,,,,
4443,03/11/2023 21:20:00,22.66,-28.45,7.54,,,,,
4444,03/11/2023 21:30:00,22.66,-28.92,7.54,,,,,
4445,03/11/2023 21:40:00,22.63,-28.09,7.53,,,,,
4446,03/11/2023 21:50:00,22.63,-28.45,7.54,,,,,
4447,03/11/2023 22:00:00,22.63,-28.70,7.54,,,,,
4448,03/11/2023 22:10:00,22.61,-28.50,7.54,,,,,
4449,03/11/2023 22:20:00,22.58,-28.03,7.53,,,,,
4450,03/11/2023 22:30:00,22.58,-28.03,7.53,,,,,
4451,03/11/2023 22:40:00,22.56,-27.72,7.52,,,,,
4452,03/11/2023 22:50:00,22.54,-28.03,7.53,,,,,
4453,03/11/2023 23:00:00,22.54,-27.95,7.53,,,,,
4454,03/11/2023 23:10:00,22.51,-28.24,7.53,,,,,
4455,03/11/2023 23:20:00,22.51,-28.02,7.53,,,,,
4456,03/11/2023 23:30:00,22.49,-27.63,7.52,,,,,
4457,03/11/2023 23:40:00,22.47,-27.38,7.52,,,,,
4458,03/11/2023 23:50:00,22.47,-27.53,7.52,,,,,
4459,03/12/2023 00:00:00,22.44,-27.44,7.52,,,,,
4460,03/12/2023 00:10:00,22.44,-27.78,7.52,,,,,
4461,03/12/2023 00:20:00,22.44,-27.69,7.52,,,,,
4462,03/12/2023 00:30:00,22.42,-27.81,7.52,,,,,
4463,03/12/2023 00:40:00,22.42,-27.83,7.52,,,,,
4464,03/12/2023 00:50:00,22.39,-27.81,7.52,,,,,
4465,03/12/2023 01:00:00,22.37,-27.67,7.52,,,,,
4466,03/12/2023 01:10:00,22.35,-28.08,7.53,,,,,
4467,03/12/2023 01:20:00,22.35,-27.25,7.51,,,,,
4468,03/12/2023 01:30:00,22.35,-26.78,7.50,,,,,
4469,03/12/2023 01:40:00,22.32,-26.50,7.50,,,,,
4470,03/12/2023 01:50:00,22.32,-27.03,7.51,,,,,
4471,03/12/2023 02:00:00,22.32,-26.78,7.51,,,,,
4472,03/12/2023 02:10:00,22.32,-26.64,7.50,,,,,
4473,03/12/2023 02:20:00,22.30,-27.02,7.51,,,,,
4474,03/12/2023 02:30:00,22.30,-26.52,7.50,,,,,
4475,03/12/2023 02:40:00,22.30,-26.80,7.51,,,,,
4476,03/12/2023 02:50:00,22.27,-26.72,7.50,,,,,
4477,03/12/2023 03:00:00,22.27,-26.49,7.50,,,,,
4478,03/12/2023 03:10:00,22.27,-26.33,7.50,,,,,
4479,03/12/2023 03:20:00,22.25,-27.09,7.51,,,,,
4480,03/12/2023 03:30:00,22.25,-26.63,7.50,,,,,
4481,03/12/2023 03:40:00,22.25,-26.39,7.50,,,,,
4482,03/12/2023 03:50:00,22.25,-27.00,7.51,,,,,
4483,03/12/2023 04:00:00,22.25,-26.84,7.51,,,,,
4484,03/12/2023 04:10:00,22.23,-26.24,7.49,,,,,
4485,03/12/2023 04:20:00,22.23,-26.80,7.51,,,,,
4486,03/12/2023 04:30:00,22.23,-27.08,7.51,,,,,
4487,03/12/2023 04:40:00,22.23,-26.77,7.50,,,,,
4488,03/12/2023 04:50:00,22.20,-26.80,7.51,,,,,
4489,03/12/2023 05:00:00,22.20,-26.38,7.50,,,,,
4490,03/12/2023 05:10:00,22.20,-25.97,7.49,,,,,
4491,03/12/2023 05:20:00,22.20,-25.84,7.49,,,,,
4492,03/12/2023 05:30:00,22.20,-25.55,7.48,,,,,
4493,03/12/2023 05:40:00,22.20,-25.89,7.49,,,,,
4494,03/12/2023 05:50:00,22.20,-25.50,7.48,,,,,
4495,03/12/2023 06:00:00,22.20,-24.84,7.47,,,,,
4496,03/12/2023 06:10:00,22.20,-25.08,7.47,,,,,
4497,03/12/2023 06:20:00,22.23,-24.94,7.47,,,,,
4498,03/12/2023 06:30:00,22.23,-25.42,7.48,,,,,
4499,03/12/2023 06:40:00,22.23,-25.20,7.48,,,,,
4500,03/12/2023 06:50:00,22.23,-25.33,7.48,,,,,
4501,03/12/2023 07:00:00,22.23,-25.63,7.48,,,,,
4502,03/12/2023 07:10:00,22.20,-27.25,7.51,,,,,
4503,03/12/2023 07:20:00,22.20,-28.36,7.53,,,,,
4504,03/12/2023 07:30:00,22.23,-28.56,7.54,,,,,
4505,03/12/2023 07:40:00,22.23,-29.97,7.56,,,,,
4506,03/12/2023 07:50:00,22.23,-32.09,7.60,,,,,
4507,03/12/2023 08:00:00,22.25,-32.91,7.62,,,,,
4508,03/12/2023 08:10:00,22.23,-34.06,7.64,,,,,
4509,03/12/2023 08:20:00,22.23,-37.09,7.70,,,,,
4510,03/12/2023 08:30:00,22.25,-37.55,7.71,,,,,
4511,03/12/2023 08:40:00,22.25,-40.19,7.76,,,,,
4512,03/12/2023 08:50:00,22.25,-42.85,7.80,,,,,
4513,03/12/2023 09:00:00,22.27,-41.75,7.78,,,,,
4514,03/12/2023 09:10:00,22.27,-41.95,7.79,,,,,
4515,03/12/2023 09:20:00,22.27,-41.97,7.79,,,,,
4516,03/12/2023 09:30:00,22.27,-41.77,7.78,,,,,
4517,03/12/2023 09:40:00,22.30,-41.70,7.78,,,,,
4518,03/12/2023 09:50:00,22.30,-41.99,7.79,,,,,
4519,03/12/2023 10:00:00,22.32,-42.16,7.79,,,,,
4520,03/12/2023 10:10:00,22.35,-42.81,7.80,,,,,
4521,03/12/2023 10:20:00,22.37,-42.86,7.80,,,,,
4522,03/12/2023 10:30:00,22.39,-43.61,7.82,,,,,
4523,03/12/2023 10:40:00,22.42,-44.02,7.83,,,,,
4524,03/12/2023 10:50:00,22.44,-43.81,7.82,,,,,
4525,03/12/2023 11:00:00,22.47,-44.27,7.83,,,,,
4526,03/12/2023 11:10:00,22.49,-44.97,7.84,,,,,
4527,03/12/2023 11:20:00,22.51,-45.60,7.86,,,,,
4528,03/12/2023 11:30:00,22.54,-46.60,7.87,,,,,
4529,03/12/2023 11:40:00,22.56,-49.99,7.94,,,,,
4530,03/12/2023 11:50:00,22.61,-53.88,8.01,,,,,
4531,03/12/2023 12:00:00,22.66,-52.81,7.99,,,,,
4532,03/12/2023 12:10:00,22.66,-52.03,7.97,,,,,
4533,03/12/2023 12:20:00,22.70,-57.58,8.08,,,,,
4534,03/12/2023 12:30:00,22.78,-66.97,8.25,,,,,
4535,03/12/2023 12:40:00,22.82,-76.52,8.43,,,,,
4536,03/12/2023 12:50:00,22.87,-75.13,8.40,,,,,
4537,03/12/2023 13:00:00,22.92,-74.83,8.40,,,,,
4538,03/12/2023 13:10:00,22.94,-75.13,8.40,,,,,
4539,03/12/2023 13:20:00,22.99,-77.69,8.45,,,,,
4540,03/12/2023 13:30:00,23.02,-78.77,8.47,,,,,
4541,03/12/2023 13:40:00,23.06,-79.94,8.49,,,,,
4542,03/12/2023 13:50:00,23.14,-84.66,8.58,,,,,
4543,03/12/2023 14:00:00,23.21,-88.86,8.66,,,,,
4544,03/12/2023 14:10:00,23.26,-88.78,8.66,,,,,
4545,03/12/2023 14:20:00,23.33,-94.46,8.76,,,,,
4546,03/12/2023 14:30:00,23.35,-100.64,8.88,,,,,
4547,03/12/2023 14:40:00,23.40,-105.80,8.97,,,,,
4548,03/12/2023 14:50:00,23.47,-113.50,9.11,,,,,
4549,03/12/2023 15:00:00,23.57,-120.60,9.24,,,,,
4550,03/12/2023 15:10:00,23.59,-114.60,9.13,,,,,
4551,03/12/2023 15:20:00,23.62,-115.72,9.15,,,,,
4552,03/12/2023 15:30:00,23.66,-123.32,9.29,,,,,
4553,03/12/2023 15:40:00,23.69,-121.38,9.26,,,,,
4554,03/12/2023 15:50:00,23.71,-120.38,9.24,,,,,
4555,03/12/2023 16:00:00,23.64,-106.80,8.99,,,,,
4556,03/12/2023 16:10:00,23.66,-98.67,8.84,,,,,
4557,03/12/2023 16:20:00,23.66,-96.39,8.79,,,,,
4558,03/12/2023 16:30:00,23.64,-92.11,8.72,,,,,
4559,03/12/2023 16:40:00,23.64,-89.69,8.67,,,,,
4560,03/12/2023 16:50:00,23.66,-86.53,8.61,,,,,
4561,03/12/2023 17:00:00,23.64,-82.55,8.54,,,,,
4562,03/12/2023 17:10:00,23.62,-79.36,8.48,,,,,
4563,03/12/2023 17:20:00,23.59,-75.46,8.41,,,,,
4564,03/12/2023 17:30:00,23.57,-74.42,8.39,,,,,
4565,03/12/2023 17:40:00,23.57,-73.44,8.37,,,,,
4566,03/12/2023 17:50:00,23.57,-70.25,8.31,,,,,
4567,03/12/2023 18:00:00,23.54,-66.67,8.24,,,,,
4568,03/12/2023 18:10:00,23.54,-63.56,8.19,,,,,
4569,03/12/2023 18:20:00,23.52,-60.27,8.12,,,,,
4570,03/12/2023 18:30:00,23.50,-57.36,8.07,,,,,
4571,03/12/2023 18:40:00,23.50,-54.36,8.02,,,,,
4572,03/12/2023 18:50:00,23.47,-51.11,7.95,,,,,
4573,03/12/2023 19:00:00,23.47,-48.66,7.91,,,,,
4574,03/12/2023 19:10:00,23.47,-46.35,7.87,,,,,
4575,03/12/2023 19:20:00,23.45,-44.44,7.83,,,,,
4576,03/12/2023 19:30:00,23.45,-42.92,7.80,,,,,
