#,Date-Time (HST),Temperature   (°C),Millivolts   (mv),pH   (pH),Started,Button Down,Button Up,Host Connected,End of File
6532,09/14/2025 09:30:00,26.45,-46.44,7.81,,,,,
6533,09/14/2025 09:40:00,26.48,-43.92,7.76,,,,,
6534,09/14/2025 09:50:00,26.48,-43.41,7.75,,,,,
6535,09/14/2025 10:00:00,26.48,-37.92,7.64,,,,,
6536,09/14/2025 10:10:00,26.48,-34.55,7.58,,,,,
6537,09/14/2025 10:20:00,26.48,-35.63,7.60,,,,,
6538,09/14/2025 10:30:00,26.52,-36.49,7.62,,,,,
6539,09/14/2025 10:40:00,26.50,-36.27,7.61,,,,,
6540,09/14/2025 10:50:00,26.52,-40.88,7.70,,,,,
6541,09/14/2025 11:00:00,26.57,-45.91,7.79,,,,,
6542,09/14/2025 11:10:00,26.67,-51.78,7.91,,,,,
6543,09/14/2025 11:20:00,26.72,-49.77,7.87,,,,,
6544,09/14/2025 11:30:00,26.82,-54.56,7.96,,,,,
6545,09/14/2025 11:40:00,26.96,-60.45,8.07,,,,,
6546,09/14/2025 11:50:00,27.14,-62.55,8.11,,,,,
6547,09/14/2025 12:00:00,27.23,-68.21,8.21,,,,,
6548,09/14/2025 12:10:00,27.38,-70.97,8.26,,,,,
6549,09/14/2025 12:20:00,27.48,-73.00,8.30,,,,,
6550,09/14/2025 12:30:00,27.58,-73.97,8.32,,,,,
6551,09/14/2025 12:40:00,27.70,-78.89,8.41,,,,,
6552,09/14/2025 12:50:00,27.83,-78.88,8.41,,,,,
6553,09/14/2025 13:00:00,27.87,-81.28,8.46,,,,,
6554,09/14/2025 13:10:00,27.95,-80.50,8.44,,,,,
6555,09/14/2025 13:20:00,27.95,-69.36,8.23,,,,,
6556,09/14/2025 13:30:00,28.07,-73.25,8.30,,,,,
6557,09/14/2025 13:40:00,28.00,-65.88,8.17,,,,,
6558,09/14/2025 13:50:00,28.02,-62.75,8.11,,,,,
6559,09/14/2025 14:00:00,28.07,-57.38,8.01,,,,,
6560,09/14/2025 14:10:00,28.12,-54.10,7.94,,,,,
6561,09/14/2025 14:20:00,28.17,-51.69,7.90,,,,,
6562,09/14/2025 14:30:00,28.25,-53.45,7.93,,,,,
6563,09/14/2025 14:40:00,28.32,-54.55,7.95,,,,,
6564,09/14/2025 14:50:00,28.42,-54.94,7.96,,,,,
6565,09/14/2025 15:00:00,28.47,-49.20,7.85,,,,,
6566,09/14/2025 15:10:00,28.49,-44.92,7.77,,,,,
6567,09/14/2025 15:20:00,28.52,-42.74,7.73,,,,,
6568,09/14/2025 15:30:00,28.54,-42.77,7.73,,,,,
6569,09/14/2025 15:40:00,28.57,-41.49,7.71,,,,,
6570,09/14/2025 15:50:00,28.59,-42.31,7.72,,,,,
6571,09/14/2025 16:00:00,28.64,-40.52,7.69,,,,,
6572,09/14/2025 16:10:00,28.72,-39.42,7.67,,,,,
6573,09/14/2025 16:20:00,28.69,-38.17,7.64,,,,,
6574,09/14/2025 16:30:00,28.72,-37.66,7.63,,,,,
6575,09/14/2025 16:40:00,28.72,-36.58,7.61,,,,,
6576,09/14/2025 16:50:00,28.69,-36.08,7.60,,,,,
6577,09/14/2025 17:00:00,28.69,-36.16,7.61,,,,,
6578,09/14/2025 17:10:00,28.64,-36.34,7.61,,,,,
6579,09/14/2025 17:20:00,28.64,-35.81,7.60,,,,,
6580,09/14/2025 17:30:00,28.62,-35.75,7.60,,,,,
6581,09/14/2025 17:40:00,28.54,-35.91,7.60,,,,,
6582,09/14/2025 17:50:00,28.54,-35.88,7.60,,,,,
6583,09/14/2025 18:00:00,28.49,-35.36,7.59,,,,,
6584,09/14/2025 18:10:00,28.44,-35.13,7.59,,,,,
6585,09/14/2025 18:20:00,28.42,-34.24,7.57,,,,,
6586,09/14/2025 18:30:00,28.39,-33.88,7.56,,,,,
6587,09/14/2025 18:40:00,28.34,-33.47,7.56,,,,,
6588,09/14/2025 18:50:00,28.30,-33.36,7.55,,,,,
6589,09/14/2025 19:00:00,28.27,-32.69,7.54,,,,,
6590,09/14/2025 19:10:00,28.22,-32.22,7.53,,,,,
6591,09/14/2025 19:20:00,28.17,-31.66,7.52,,,,,
6592,09/14/2025 19:30:00,28.12,-31.36,7.52,,,,,
6593,09/14/2025 19:40:00,28.07,-31.08,7.51,,,,,
6594,09/14/2025 19:50:00,28.02,-31.16,7.51,,,,,
6595,09/14/2025 20:00:00,27.97,-30.44,7.50,,,,,
6596,09/14/2025 20:10:00,27.95,-29.86,7.49,,,,,
6597,09/14/2025 20:20:00,27.92,-29.80,7.49,,,,,
6598,09/14/2025 20:30:00,27.90,-29.45,7.48,,,,,
6599,09/14/2025 20:40:00,27.87,-29.44,7.48,,,,,
6600,09/14/2025 20:50:00,27.83,-29.33,7.48,,,,,
6601,09/14/2025 21:00:00,27.80,-29.22,7.48,,,,,
6602,09/14/2025 21:10:00,27.75,-29.08,7.48,,,,,
6603,09/14/2025 21:20:00,27.73,-29.08,7.48,,,,,
6604,09/14/2025 21:30:00,27.68,-29.14,7.48,,,,,
6605,09/14/2025 21:40:00,27.65,-29.11,7.48,,,,,
6606,09/14/2025 21:50:00,27.60,-29.22,7.48,,,,,
6607,09/14/2025 22:00:00,27.58,-29.19,7.48,,,,,
6608,09/14/2025 22:10:00,27.55,-29.78,7.49,,,,,
6609,09/14/2025 22:20:00,27.51,-29.06,7.48,,,,,
6610,09/14/2025 22:30:00,27.46,-29.17,7.48,,,,,
6611,09/14/2025 22:40:00,27.43,-29.02,7.47,,,,,
6612,09/14/2025 22:50:00,27.38,-28.83,7.47,,,,,
6613,09/14/2025 23:00:00,27.38,-28.70,7.47,,,,,
6614,09/14/2025 23:10:00,27.36,-28.67,7.47,,,,,
6615,09/14/2025 23:20:00,27.31,-28.64,7.47,,,,,
6616,09/14/2025 23:30:00,27.26,-28.78,7.47,,,,,
6617,09/14/2025 23:40:00,27.26,-28.77,7.47,,,,,
6618,09/14/2025 23:50:00,27.23,-28.83,7.47,,,,,
6619,09/15/2025 00:00:00,27.21,-28.77,7.47,,,,,
6620,09/15/2025 00:10:00,27.19,-28.66,7.47,,,,,
6621,09/15/2025 00:20:00,27.16,-28.59,7.47,,,,,
6622,09/15/2025 00:30:00,27.11,-28.69,7.47,,,,,
6623,09/15/2025 00:40:00,27.09,-28.66,7.47,,,,,
6624,09/15/2025 00:50:00,27.06,-28.88,7.47,,,,,
6625,09/15/2025 01:00:00,27.04,-28.53,7.47,,,,,
6626,09/15/2025 01:10:00,26.99,-28.55,7.47,,,,,
6627,09/15/2025 01:20:00,26.96,-28.63,7.47,,,,,
6628,09/15/2025 01:30:00,26.94,-28.56,7.47,,,,,
6629,09/15/2025 01:40:00,26.94,-28.42,7.46,,,,,
6630,09/15/2025 01:50:00,26.94,-28.34,7.46,,,,,
6631,09/15/2025 02:00:00,26.92,-28.28,7.46,,,,,
6632,09/15/2025 02:10:00,26.89,-28.19,7.46,,,,,
6633,09/15/2025 02:20:00,26.87,-28.19,7.46,,,,,
6634,09/15/2025 02:30:00,26.84,-28.16,7.46,,,,,
6635,09/15/2025 02:40:00,26.79,-28.25,7.46,,,,,
6636,09/15/2025 02:50:00,26.79,-28.09,7.46,,,,,
6637,09/15/2025 03:00:00,26.77,-28.16,7.46,,,,,
6638,09/15/2025 03:10:00,26.74,-27.99,7.46,,,,,
6639,09/15/2025 03:20:00,26.72,-27.97,7.46,,,,,
6640,09/15/2025 03:30:00,26.72,-27.86,7.45,,,,,
6641,09/15/2025 03:40:00,26.70,-27.94,7.46,,,,,
6642,09/15/2025 03:50:00,26.67,-27.91,7.45,,,,,
6643,09/15/2025 04:00:00,26.65,-27.81,7.45,,,,,
6644,09/15/2025 04:10:00,26.62,-27.81,7.45,,,,,
6645,09/15/2025 04:20:00,26.60,-27.70,7.45,,,,,
6646,09/15/2025 04:30:00,26.60,-27.67,7.45,,,,,
6647,09/15/2025 04:40:00,26.55,-27.56,7.45,,,,,
6648,09/15/2025 04:50:00,26.52,-27.52,7.45,,,,,
6649,09/15/2025 05:00:00,26.48,-27.56,7.45,,,,,
6650,09/15/2025 05:10:00,26.45,-27.88,7.45,,,,,
6651,09/15/2025 05:20:00,26.43,-28.05,7.46,,,,,
6652,09/15/2025 05:30:00,26.40,-27.78,7.45,,,,,
6653,09/15/2025 05:40:00,26.38,-27.84,7.45,,,,,
6654,09/15/2025 05:50:00,26.35,-27.86,7.45,,,,,
6655,09/15/2025 06:00:00,26.33,-28.03,7.46,,,,,
6656,09/15/2025 06:10:00,26.30,-28.06,7.46,,,,,
6657,09/15/2025 06:20:00,26.30,-27.84,7.45,,,,,
6658,09/15/2025 06:30:00,26.26,-28.02,7.46,,,,,
6659,09/15/2025 06:40:00,26.23,-28.20,7.46,,,,,
6660,09/15/2025 06:50:00,26.23,-28.30,7.46,,,,,
6661,09/15/2025 07:00:00,26.21,-28.34,7.46,,,,,
6662,09/15/2025 07:10:00,26.18,-28.31,7.46,,,,,
6663,09/15/2025 07:20:00,26.18,-28.38,7.46,,,,,
6664,09/15/2025 07:30:00,26.18,-28.22,7.46,,,,,
6665,09/15/2025 07:40:00,26.18,-27.97,7.46,,,,,
6666,09/15/2025 07:50:00,26.18,-28.17,7.46,,,,,
6667,09/15/2025 08:00:00,26.16,-28.41,7.47,,,,,
6668,09/15/2025 08:10:00,26.16,-28.25,7.46,,,,,
6669,09/15/2025 08:20:00,26.16,-30.02,7.50,,,,,
6670,09/15/2025 08:30:00,26.16,-38.34,7.65,,,,,
6671,09/15/2025 08:40:00,26.13,-43.19,7.74,,,,,
6672,09/15/2025 08:50:00,26.21,-50.81,7.89,,,,,
6673,09/15/2025 09:00:00,26.23,-50.94,7.89,,,,,
6674,09/15/2025 09:10:00,26.23,-51.95,7.91,,,,,
6675,09/15/2025 09:20:00,26.28,-60.11,8.06,,,,,
6676,09/15/2025 09:30:00,26.33,-63.77,8.13,,,,,
6677,09/15/2025 09:40:00,26.35,-65.47,8.16,,,,,
6678,09/15/2025 09:50:00,26.43,-69.67,8.24,,,,,
6679,09/15/2025 10:00:00,26.50,-68.00,8.21,,,,,
6680,09/15/2025 10:10:00,26.60,-68.50,8.22,,,,,
6681,09/15/2025 10:20:00,26.67,-65.67,8.17,,,,,
6682,09/15/2025 10:30:00,26.77,-65.91,8.17,,,,,
6683,09/15/2025 10:40:00,26.92,-68.66,8.22,,,,,
6684,09/15/2025 10:50:00,26.94,-69.08,8.23,,,,,
6685,09/15/2025 11:00:00,27.04,-70.03,8.25,,,,,
6686,09/15/2025 11:10:00,27.19,-69.30,8.23,,,,,
6687,09/15/2025 11:20:00,27.26,-68.60,8.22,,,,,
6688,09/15/2025 11:30:00,27.33,-69.94,8.25,,,,,
6689,09/15/2025 11:40:00,27.46,-72.30,8.29,,,,,
6690,09/15/2025 11:50:00,27.58,-72.22,8.29,,,,,
6691,09/15/2025 12:00:00,27.68,-72.77,8.30,,,,,
6692,09/15/2025 12:10:00,27.78,-72.64,8.29,,,,,
6693,09/15/2025 12:20:00,27.78,-69.47,8.23,,,,,
6694,09/15/2025 12:30:00,27.90,-73.39,8.31,,,,,
6695,09/15/2025 12:40:00,27.97,-74.06,8.32,,,,,
6696,09/15/2025 12:50:00,28.02,-73.78,8.31,,,,,
6697,09/15/2025 13:00:00,28.12,-74.81,8.33,,,,,
6698,09/15/2025 13:10:00,28.25,-70.22,8.25,,,,,
6699,09/15/2025 13:20:00,28.30,-71.85,8.28,,,,,
6700,09/15/2025 13:30:00,28.37,-75.61,8.35,,,,,
6701,09/15/2025 13:40:00,28.30,-68.64,8.22,,,,,
6702,09/15/2025 13:50:00,28.30,-61.31,8.08,,,,,
6703,09/15/2025 14:00:00,28.30,-56.92,8.00,,,,,
6704,09/15/2025 14:10:00,28.39,-54.70,7.96,,,,,
6705,09/15/2025 14:20:00,28.47,-51.99,7.90,,,,,
6706,09/15/2025 14:30:00,28.59,-54.02,7.94,,,,,
6707,09/15/2025 14:40:00,28.64,-56.52,7.99,,,,,
6708,09/15/2025 14:50:00,28.72,-53.66,7.93,,,,,
6709,09/15/2025 15:00:00,28.77,-50.88,7.88,,,,,
6710,09/15/2025 15:10:00,28.79,-43.39,7.74,,,,,
6711,09/15/2025 15:20:00,28.87,-41.95,7.71,,,,,
6712,09/15/2025 15:30:00,28.94,-41.45,7.71,,,,,
6713,09/15/2025 15:40:00,28.97,-40.34,7.68,,,,,
6714,09/15/2025 15:50:00,28.99,-40.59,7.69,,,,,
6715,09/15/2025 16:00:00,29.02,-39.92,7.68,,,,,
6716,09/15/2025 16:10:00,29.04,-39.63,7.67,,,,,
6717,09/15/2025 16:20:00,29.04,-38.45,7.65,,,,,
6718,09/15/2025 16:30:00,29.04,-37.92,7.64,,,,,
6719,09/15/2025 16:40:00,29.02,-37.66,7.63,,,,,
6720,09/15/2025 16:50:00,29.02,-36.78,7.62,,,,,
6721,09/15/2025 17:00:00,28.97,-37.45,7.63,,,,,
6722,09/15/2025 17:10:00,28.97,-37.17,7.62,,,,,
6723,09/15/2025 17:20:00,28.94,-36.22,7.61,,,,,
6724,09/15/2025 17:30:00,28.92,-36.30,7.61,,,,,
6725,09/15/2025 17:40:00,28.84,-36.11,7.61,,,,,
6726,09/15/2025 17:50:00,28.79,-35.39,7.59,,,,,
6727,09/15/2025 18:00:00,28.74,-35.14,7.59,,,,,
6728,09/15/2025 18:10:00,28.72,-35.03,7.59,,,,,
6729,09/15/2025 18:20:00,28.69,-33.64,7.56,,,,,
6730,09/15/2025 18:30:00,28.64,-33.80,7.56,,,,,
6731,09/15/2025 18:40:00,28.62,-32.94,7.55,,,,,
6732,09/15/2025 18:50:00,28.59,-32.80,7.54,,,,,
6733,09/15/2025 19:00:00,28.57,-32.34,7.54,,,,,
6734,09/15/2025 19:10:00,28.52,-31.78,7.52,,,,,
6735,09/15/2025 19:20:00,28.47,-31.38,7.52,,,,,
6736,09/15/2025 19:30:00,28.44,-30.20,7.50,,,,,
6737,09/15/2025 19:40:00,28.39,-29.91,7.49,,,,,
6738,09/15/2025 19:50:00,28.34,-30.30,7.50,,,,,
6739,09/15/2025 20:00:00,28.32,-30.59,7.50,,,,,
6740,09/15/2025 20:10:00,28.30,-30.27,7.50,,,,,
6741,09/15/2025 20:20:00,28.25,-30.00,7.49,,,,,
6742,09/15/2025 20:30:00,28.20,-29.55,7.48,,,,,
6743,09/15/2025 20:40:00,28.20,-29.09,7.47,,,,,
6744,09/15/2025 20:50:00,28.15,-29.08,7.47,,,,,
6745,09/15/2025 21:00:00,28.12,-28.97,7.47,,,,,
6746,09/15/2025 21:10:00,28.10,-28.97,7.47,,,,,
6747,09/15/2025 21:20:00,28.05,-29.20,7.48,,,,,
6748,09/15/2025 21:30:00,28.02,-29.09,7.48,,,,,
6749,09/15/2025 21:40:00,27.97,-28.91,7.47,,,,,
6750,09/15/2025 21:50:00,27.95,-28.58,7.47,,,,,
6751,09/15/2025 22:00:00,27.90,-28.50,7.46,,,,,
6752,09/15/2025 22:10:00,27.87,-28.67,7.47,,,,,
6753,09/15/2025 22:20:00,27.83,-28.72,7.47,,,,,
6754,09/15/2025 22:30:00,27.80,-28.45,7.46,,,,,
6755,09/15/2025 22:40:00,27.78,-28.39,7.46,,,,,
6756,09/15/2025 22:50:00,27.70,-28.64,7.47,,,,,
6757,09/15/2025 23:00:00,27.68,-28.42,7.46,,,,,
6758,09/15/2025 23:10:00,27.65,-28.30,7.46,,,,,
6759,09/15/2025 23:20:00,27.63,-28.22,7.46,,,,,
6760,09/15/2025 23:30:00,27.58,-28.31,7.46,,,,,
6761,09/15/2025 23:40:00,27.55,-28.27,7.46,,,,,
6762,09/15/2025 23:50:00,27.53,-28.13,7.46,,,,,
6763,09/16/2025 00:00:00,27.51,-28.08,7.46,,,,,
6764,09/16/2025 00:10:00,27.48,-28.08,7.46,,,,,
6765,09/16/2025 00:20:00,27.46,-28.16,7.46,,,,,
6766,09/16/2025 00:30:00,27.41,-28.17,7.46,,,,,
6767,09/16/2025 00:40:00,27.38,-28.17,7.46,,,,,
6768,09/16/2025 00:50:00,27.33,-28.27,7.46,,,,,
6769,09/16/2025 01:00:00,27.31,-28.25,7.46,,,,,
6770,09/16/2025 01:10:00,27.28,-28.11,7.46,,,,,
6771,09/16/2025 01:20:00,27.23,-28.08,7.46,,,,,
6772,09/16/2025 01:30:00,27.23,-28.16,7.46,,,,,
6773,09/16/2025 01:40:00,27.21,-28.08,7.46,,,,,
6774,09/16/2025 01:50:00,27.19,-28.02,7.46,,,,,
6775,09/16/2025 02:00:00,27.16,-27.97,7.46,,,,,
6776,09/16/2025 02:10:00,27.14,-28.05,7.46,,,,,
6777,09/16/2025 02:20:00,27.09,-28.05,7.46,,,,,
6778,09/16/2025 02:30:00,27.06,-28.06,7.46,,,,,
6779,09/16/2025 02:40:00,27.01,-28.13,7.46,,,,,
6780,09/16/2025 02:50:00,27.01,-28.16,7.46,,,,,
6781,09/16/2025 03:00:00,26.99,-27.95,7.46,,,,,
6782,09/16/2025 03:10:00,26.96,-28.03,7.46,,,,,
6783,09/16/2025 03:20:00,26.96,-27.97,7.46,,,,,
6784,09/16/2025 03:30:00,26.92,-27.88,7.45,,,,,
6785,09/16/2025 03:40:00,26.89,-27.97,7.46,,,,,
6786,09/16/2025 03:50:00,26.84,-27.95,7.46,,,,,
6787,09/16/2025 04:00:00,26.82,-27.97,7.46,,,,,
6788,09/16/2025 04:10:00,26.79,-27.89,7.45,,,,,
6789,09/16/2025 04:20:00,26.77,-27.81,7.45,,,,,
6790,09/16/2025 04:30:00,26.74,-27.88,7.45,,,,,
6791,09/16/2025 04:40:00,26.72,-27.84,7.45,,,,,
6792,09/16/2025 04:50:00,26.67,-27.83,7.45,,,,,
6793,09/16/2025 05:00:00,26.65,-27.84,7.45,,,,,
6794,09/16/2025 05:10:00,26.62,-27.89,7.45,,,,,
6795,09/16/2025 05:20:00,26.57,-27.77,7.45,,,,,
6796,09/16/2025 05:30:00,26.55,-27.83,7.45,,,,,
6797,09/16/2025 05:40:00,26.50,-27.86,7.45,,,,,
6798,09/16/2025 05:50:00,26.48,-27.84,7.45,,,,,
6799,09/16/2025 06:00:00,26.43,-27.86,7.45,,,,,
6800,09/16/2025 06:10:00,26.43,-28.09,7.46,,,,,
6801,09/16/2025 06:20:00,26.38,-28.08,7.46,,,,,
6802,09/16/2025 06:30:00,26.35,-28.11,7.46,,,,,
6803,09/16/2025 06:40:00,26.33,-28.03,7.46,,,,,
6804,09/16/2025 06:50:00,26.30,-28.02,7.46,,,,,
6805,09/16/2025 07:00:00,26.28,-28.11,7.46,,,,,
6806,09/16/2025 07:10:00,26.26,-28.17,7.46,,,,,
6807,09/16/2025 07:20:00,26.26,-28.16,7.46,,,,,
6808,09/16/2025 07:30:00,26.23,-28.19,7.46,,,,,
6809,09/16/2025 07:40:00,26.23,-28.06,7.46,,,,,
6810,09/16/2025 07:50:00,26.21,-28.47,7.47,,,,,
6811,09/16/2025 08:00:00,26.21,-28.61,7.47,,,,,
6812,09/16/2025 08:10:00,26.21,-28.42,7.47,,,,,
6813,09/16/2025 08:20:00,26.18,-37.58,7.64,,,,,
6814,09/16/2025 08:30:00,26.23,-45.47,7.79,,,,,
6815,09/16/2025 08:40:00,26.28,-46.85,7.81,,,,,
6816,09/16/2025 08:50:00,26.33,-52.27,7.92,,,,,
6817,09/16/2025 09:00:00,26.38,-57.42,8.01,,,,,
6818,09/16/2025 09:10:00,26.38,-56.50,8.00,,,,,
6819,09/16/2025 09:20:00,26.40,-58.41,8.03,,,,,
6820,09/16/2025 09:30:00,26.43,-51.41,7.90,,,,,
6821,09/16/2025 09:40:00,26.40,-47.89,7.83,,,,,
6822,09/16/2025 09:50:00,26.40,-45.06,7.78,,,,,
6823,09/16/2025 10:00:00,26.45,-49.75,7.87,,,,,
6824,09/16/2025 10:10:00,26.48,-49.44,7.86,,,,,
6825,09/16/2025 10:20:00,26.48,-51.13,7.89,,,,,
6826,09/16/2025 10:30:00,26.52,-50.77,7.89,,,,,
6827,09/16/2025 10:40:00,26.57,-51.39,7.90,,,,,
6828,09/16/2025 10:50:00,26.67,-56.10,7.99,,,,,
6829,09/16/2025 11:00:00,26.77,-61.10,8.08,,,,,
6830,09/16/2025 11:10:00,26.87,-63.10,8.12,,,,,
6831,09/16/2025 11:20:00,26.87,-57.92,8.02,,,,,
6832,09/16/2025 11:30:00,26.99,-62.64,8.11,,,,,
6833,09/16/2025 11:40:00,27.04,-61.94,8.10,,,,,
6834,09/16/2025 11:50:00,27.11,-56.69,8.00,,,,,
6835,09/16/2025 12:00:00,27.31,-67.52,8.20,,,,,
6836,09/16/2025 12:10:00,27.46,-70.85,8.26,,,,,
6837,09/16/2025 12:20:00,27.53,-73.16,8.30,,,,,
6838,09/16/2025 12:30:00,27.51,-71.21,8.27,,,,,
6839,09/16/2025 12:40:00,27.60,-74.89,8.34,,,,,
6840,09/16/2025 12:50:00,27.73,-79.94,8.43,,,,,
6841,09/16/2025 13:00:00,27.78,-76.66,8.37,,,,,
6842,09/16/2025 13:10:00,27.90,-81.50,8.46,,,,,
6843,09/16/2025 13:20:00,27.97,-82.80,8.48,,,,,
6844,09/16/2025 13:30:00,28.10,-81.46,8.46,,,,,
6845,09/16/2025 13:40:00,28.00,-76.80,8.37,,,,,
6846,09/16/2025 13:50:00,27.97,-67.74,8.20,,,,,
6847,09/16/2025 14:00:00,28.02,-62.44,8.10,,,,,
6848,09/16/2025 14:10:00,28.12,-56.31,7.99,,,,,
6849,09/16/2025 14:20:00,28.22,-51.88,7.90,,,,,
6850,09/16/2025 14:30:00,28.34,-51.78,7.90,,,,,
6851,09/16/2025 14:40:00,28.44,-53.94,7.94,,,,,
6852,09/16/2025 14:50:00,28.44,-53.31,7.93,,,,,
6853,09/16/2025 15:00:00,28.47,-49.75,7.86,,,,,
6854,09/16/2025 15:10:00,28.49,-44.74,7.77,,,,,
6855,09/16/2025 15:20:00,28.54,-42.06,7.72,,,,,
6856,09/16/2025 15:30:00,28.59,-40.86,7.69,,,,,
6857,09/16/2025 15:40:00,28.62,-40.25,7.68,,,,,
6858,09/16/2025 15:50:00,28.64,-39.84,7.68,,,,,
6859,09/16/2025 16:00:00,28.67,-39.58,7.67,,,,,
6860,09/16/2025 16:10:00,28.67,-39.80,7.67,,,,,
6861,09/16/2025 16:20:00,28.67,-38.66,7.65,,,,,
6862,09/16/2025 16:30:00,28.67,-38.42,7.65,,,,,
6863,09/16/2025 16:40:00,28.64,-37.72,7.64,,,,,
6864,09/16/2025 16:50:00,28.62,-37.88,7.64,,,,,
6865,09/16/2025 17:00:00,28.59,-37.67,7.64,,,,,
6866,09/16/2025 17:10:00,28.57,-38.02,7.64,,,,,
6867,09/16/2025 17:20:00,28.54,-37.14,7.63,,,,,
6868,09/16/2025 17:30:00,28.52,-36.44,7.61,,,,,
6869,09/16/2025 17:40:00,28.49,-36.78,7.62,,,,,
6870,09/16/2025 17:50:00,28.49,-36.64,7.62,,,,,
6871,09/16/2025 18:00:00,28.47,-35.69,7.60,,,,,
6872,09/16/2025 18:10:00,28.47,-35.55,7.60,,,,,
6873,09/16/2025 18:20:00,28.44,-34.45,7.57,,,,,
6874,09/16/2025 18:30:00,28.39,-34.91,7.58,,,,,
6875,09/16/2025 18:40:00,28.37,-34.69,7.58,,,,,
6876,09/16/2025 18:50:00,28.32,-33.78,7.56,,,,,
6877,09/16/2025 19:00:00,28.25,-33.59,7.56,,,,,
6878,09/16/2025 19:10:00,28.22,-33.08,7.55,,,,,
6879,09/16/2025 19:20:00,28.17,-32.80,7.54,,,,,
6880,09/16/2025 19:30:00,28.15,-31.41,7.52,,,,,
6881,09/16/2025 19:40:00,28.10,-31.16,7.51,,,,,
6882,09/16/2025 19:50:00,28.05,-31.33,7.52,,,,,
6883,09/16/2025 20:00:00,28.00,-31.16,7.51,,,,,
6884,09/16/2025 20:10:00,27.95,-30.84,7.51,,,,,
6885,09/16/2025 20:20:00,27.90,-31.14,7.51,,,,,
6886,09/16/2025 20:30:00,27.85,-30.97,7.51,,,,,
6887,09/16/2025 20:40:00,27.85,-30.14,7.50,,,,,
6888,09/16/2025 20:50:00,27.83,-29.81,7.49,,,,,
6889,09/16/2025 21:00:00,27.78,-29.69,7.49,,,,,
6890,09/16/2025 21:10:00,27.75,-29.70,7.49,,,,,
6891,09/16/2025 21:20:00,27.70,-29.80,7.49,,,,,
6892,09/16/2025 21:30:00,27.68,-29.30,7.48,,,,,
6893,09/16/2025 21:40:00,27.65,-29.44,7.48,,,,,
6894,09/16/2025 21:50:00,27.60,-29.11,7.48,,,,,
6895,09/16/2025 22:00:00,27.58,-29.41,7.48,,,,,
6896,09/16/2025 22:10:00,27.55,-29.08,7.48,,,,,
6897,09/16/2025 22:20:00,27.53,-29.06,7.48,,,,,
6898,09/16/2025 22:30:00,27.48,-28.86,7.47,,,,,
6899,09/16/2025 22:40:00,27.46,-28.64,7.47,,,,,
6900,09/16/2025 22:50:00,27.43,-28.69,7.47,,,,,
6901,09/16/2025 23:00:00,27.41,-28.77,7.47,,,,,
6902,09/16/2025 23:10:00,27.36,-28.63,7.47,,,,,
6903,09/16/2025 23:20:00,27.33,-28.84,7.47,,,,,
6904,09/16/2025 23:30:00,27.31,-28.52,7.47,,,,,
6905,09/16/2025 23:40:00,27.28,-28.64,7.47,,,,,
6906,09/16/2025 23:50:00,27.26,-28.53,7.47,,,,,
6907,09/17/2025 00:00:00,27.23,-28.72,7.47,,,,,
6908,09/17/2025 00:10:00,27.19,-28.63,7.47,,,,,
6909,09/17/2025 00:20:00,27.16,-28.64,7.47,,,,,
6910,09/17/2025 00:30:00,27.14,-28.50,7.47,,,,,
6911,09/17/2025 00:40:00,27.11,-28.42,7.46,,,,,
6912,09/17/2025 00:50:00,27.09,-28.39,7.46,,,,,
6913,09/17/2025 01:00:00,27.04,-28.33,7.46,,,,,
6914,09/17/2025 01:10:00,27.01,-28.24,7.46,,,,,
6915,09/17/2025 01:20:00,26.99,-28.49,7.47,,,,,
6916,09/17/2025 01:30:00,26.94,-28.31,7.46,,,,,
6917,09/17/2025 01:40:00,26.92,-28.17,7.46,,,,,
6918,09/17/2025 01:50:00,26.89,-28.19,7.46,,,,,
6919,09/17/2025 02:00:00,26.87,-28.24,7.46,,,,,
6920,09/17/2025 02:10:00,26.87,-28.20,7.46,,,,,
6921,09/17/2025 02:20:00,26.82,-28.25,7.46,,,,,
6922,09/17/2025 02:30:00,26.77,-28.27,7.46,,,,,
6923,09/17/2025 02:40:00,26.74,-28.31,7.46,,,,,
6924,09/17/2025 02:50:00,26.72,-28.27,7.46,,,,,
6925,09/17/2025 03:00:00,26.70,-28.45,7.47,,,,,
6926,09/17/2025 03:10:00,26.67,-28.38,7.46,,,,,
6927,09/17/2025 03:20:00,26.65,-28.20,7.46,,,,,
6928,09/17/2025 03:30:00,26.65,-28.13,7.46,,,,,
6929,09/17/2025 03:40:00,26.65,-28.03,7.46,,,,,
6930,09/17/2025 03:50:00,26.62,-27.95,7.46,,,,,
6931,09/17/2025 04:00:00,26.57,-28.00,7.46,,,,,
6932,09/17/2025 04:10:00,26.55,-28.02,7.46,,,,,
6933,09/17/2025 04:20:00,26.52,-28.11,7.46,,,,,
6934,09/17/2025 04:30:00,26.50,-27.99,7.46,,,,,
6935,09/17/2025 04:40:00,26.48,-28.06,7.46,,,,,
6936,09/17/2025 04:50:00,26.45,-28.17,7.46,,,,,
6937,09/17/2025 05:00:00,26.40,-28.30,7.46,,,,,
6938,09/17/2025 05:10:00,26.40,-28.24,7.46,,,,,
6939,09/17/2025 05:20:00,26.35,-28.41,7.46,,,,,
6940,09/17/2025 05:30:00,26.33,-28.34,7.46,,,,,
6941,09/17/2025 05:40:00,26.30,-28.38,7.46,,,,,
