#,Date et heure (HST),Température   (°C),Millivolts   (mv),pH   (pH),Démarré,Bouton Bas,Bouton Haut,Hôte connecté,Arrêté,Fin du fichier
6874,01/08/2025 20:30:00,23.06,-36.56,7.32,,,,,,
6875,01/08/2025 20:40:00,23.06,-37.17,7.33,,,,,,
6876,01/08/2025 20:50:00,23.06,-36.84,7.33,,,,,,
6877,01/08/2025 21:00:00,23.06,-36.72,7.32,,,,,,
6878,01/08/2025 21:10:00,23.04,-36.80,7.33,,,,,,
6879,01/08/2025 21:20:00,23.04,-36.84,7.33,,,,,,
6880,01/08/2025 21:30:00,23.04,-36.25,7.32,,,,,,
6881,01/08/2025 21:40:00,23.04,-35.91,7.31,,,,,,
6882,01/08/2025 21:50:00,23.04,-36.08,7.31,,,,,,
6883,01/08/2025 22:00:00,23.04,-35.78,7.31,,,,,,
6884,01/08/2025 22:10:00,23.04,-35.77,7.31,,,,,,
6885,01/08/2025 22:20:00,23.04,-35.66,7.31,,,,,,
6886,01/08/2025 22:30:00,23.04,-35.52,7.30,,,,,,
6887,01/08/2025 22:40:00,23.04,-35.53,7.30,,,,,,
6888,01/08/2025 22:50:00,23.04,-35.39,7.30,,,,,,
6889,01/08/2025 23:00:00,23.04,-35.28,7.30,,,,,,
6890,01/08/2025 23:10:00,23.04,-35.24,7.30,,,,,,
6891,01/08/2025 23:20:00,23.04,-35.24,7.30,,,,,,
6892,01/08/2025 23:30:00,23.04,-35.19,7.30,,,,,,
6893,01/08/2025 23:40:00,23.04,-35.02,7.29,,,,,,
6894,01/08/2025 23:50:00,23.04,-35.13,7.30,,,,,,
6895,01/09/2025 00:00:00,23.04,-34.99,7.29,,,,,,
6896,01/09/2025 00:10:00,23.04,-35.03,7.30,,,,,,
6897,01/09/2025 00:20:00,23.06,-35.13,7.30,,,,,,
6898,01/09/2025 00:30:00,23.06,-35.24,7.30,,,,,,
6899,01/09/2025 00:40:00,23.06,-34.89,7.29,,,,,,
6900,01/09/2025 00:50:00,23.06,-35.00,7.29,,,,,,
6901,01/09/2025 01:00:00,23.06,-35.00,7.29,,,,,,
6902,01/09/2025 01:10:00,23.06,-35.25,7.30,,,,,,
6903,01/09/2025 01:20:00,23.06,-35.14,7.30,,,,,,
6904,01/09/2025 01:30:00,23.09,-35.05,7.30,,,,,,
6905,01/09/2025 01:40:00,23.09,-35.56,7.30,,,,,,
6906,01/09/2025 01:50:00,23.09,-35.91,7.31,,,,,,
6907,01/09/2025 02:00:00,23.09,-35.97,7.31,,,,,,
6908,01/09/2025 02:10:00,23.06,-36.28,7.32,,,,,,
6909,01/09/2025 02:20:00,23.06,-36.49,7.32,,,,,,
6910,01/09/2025 02:30:00,23.06,-37.25,7.33,,,,,,
6911,01/09/2025 02:40:00,23.06,-37.31,7.34,,,,,,
6912,01/09/2025 02:50:00,23.06,-37.66,7.34,,,,,,
6913,01/09/2025 03:00:00,23.06,-37.74,7.34,,,,,,
6914,01/09/2025 03:10:00,23.06,-37.80,7.34,,,,,,
6915,01/09/2025 03:20:00,23.06,-37.86,7.35,,,,,,
6916,01/09/2025 03:30:00,23.06,-37.63,7.34,,,,,,
6917,01/09/2025 03:40:00,23.06,-37.19,7.33,,,,,,
6918,01/09/2025 03:50:00,23.06,-37.30,7.34,,,,,,
6919,01/09/2025 04:00:00,23.09,-37.72,7.34,,,,,,
6920,01/09/2025 04:10:00,23.09,-37.58,7.34,,,,,,
6921,01/09/2025 04:20:00,23.11,-37.78,7.34,,,,,,
6922,01/09/2025 04:30:00,23.14,-37.94,7.35,,,,,,
6923,01/09/2025 04:40:00,23.16,-38.08,7.35,,,,,,
6924,01/09/2025 04:50:00,23.18,-38.17,7.35,,,,,,
6925,01/09/2025 05:00:00,23.21,-38.05,7.35,,,,,,
6926,01/09/2025 05:10:00,23.23,-38.17,7.35,,,,,,
6927,01/09/2025 05:20:00,23.26,-38.50,7.36,,,,,,
6928,01/09/2025 05:30:00,23.28,-38.55,7.36,,,,,,
6929,01/09/2025 05:40:00,23.30,-38.61,7.36,,,,,,
6930,01/09/2025 05:50:00,23.33,-39.03,7.37,,,,,,
6931,01/09/2025 06:00:00,23.35,-39.00,7.36,,,,,,
6932,01/09/2025 06:10:00,23.35,-39.14,7.37,,,,,,
6933,01/09/2025 06:20:00,23.38,-39.24,7.37,,,,,,
6934,01/09/2025 06:30:00,23.38,-39.30,7.37,,,,,,
6935,01/09/2025 06:40:00,23.38,-38.95,7.36,,,,,,
6936,01/09/2025 06:50:00,23.38,-39.09,7.37,,,,,,
6937,01/09/2025 07:00:00,23.38,-39.38,7.37,,,,,,
6938,01/09/2025 07:10:00,23.38,-38.63,7.36,,,,,,
6939,01/09/2025 07:20:00,23.38,-38.74,7.36,,,,,,
6940,01/09/2025 07:30:00,23.38,-39.63,7.38,,,,,,
6941,01/09/2025 07:40:00,23.38,-40.22,7.39,,,,,,
6942,01/09/2025 07:50:00,23.38,-41.42,7.41,,,,,,
6943,01/09/2025 08:00:00,23.38,-41.38,7.41,,,,,,
6944,01/09/2025 08:10:00,23.38,-41.75,7.41,,,,,,
6945,01/09/2025 08:20:00,23.40,-43.22,7.44,,,,,,
6946,01/09/2025 08:30:00,23.42,-44.64,7.46,,,,,,
6947,01/09/2025 08:40:00,23.42,-46.10,7.49,,,,,,
6948,01/09/2025 08:50:00,23.45,-47.91,7.52,,,,,,
6949,01/09/2025 09:00:00,23.45,-49.80,7.56,,,,,,
6950,01/09/2025 09:10:00,23.45,-49.77,7.55,,,,,,
6951,01/09/2025 09:20:00,23.45,-50.89,7.57,,,,,,
6952,01/09/2025 09:30:00,23.45,-51.99,7.59,,,,,,
6953,01/09/2025 09:40:00,23.45,-53.33,7.62,,,,,,
6954,01/09/2025 09:50:00,23.45,-53.30,7.62,,,,,,
6955,01/09/2025 10:00:00,23.42,-50.11,7.56,,,,,,
6956,01/09/2025 10:10:00,23.47,-55.05,7.65,,,,,,
6957,01/09/2025 10:20:00,23.50,-65.55,7.83,,,,,,
6958,01/09/2025 10:30:00,23.91,-76.83,8.03,,,,,,
6959,01/09/2025 10:40:00,23.81,-71.92,7.95,,,,,,
6960,01/09/2025 10:50:00,23.74,-71.83,7.94,,,,,,
6961,01/09/2025 11:00:00,23.83,-74.06,7.98,,,,,,
6962,01/09/2025 11:10:00,23.71,-71.74,7.94,,,,,,
6963,01/09/2025 11:20:00,24.05,-86.58,8.20,,,,,,
6964,01/09/2025 11:30:00,24.10,-91.28,8.29,,,,,,
6965,01/09/2025 11:40:00,23.83,-76.30,8.02,,,,,,
6966,01/09/2025 11:50:00,23.66,-68.56,7.89,,,,,,
6967,01/09/2025 12:00:00,23.64,-64.60,7.82,,,,,,
6968,01/09/2025 12:10:00,23.66,-70.38,7.92,,,,,,
6969,01/09/2025 12:20:00,23.64,-70.74,7.92,,,,,,
6970,01/09/2025 12:30:00,23.66,-67.67,7.87,,,,,,
6971,01/09/2025 12:40:00,23.64,-70.46,7.92,,,,,,
6972,01/09/2025 12:50:00,23.62,-70.97,7.93,,,,,,
6973,01/09/2025 13:00:00,23.98,-92.22,8.30,,,,,,
6974,01/09/2025 13:10:00,23.71,-77.22,8.04,,,,,,
6975,01/09/2025 13:20:00,24.05,-95.39,8.36,,,,,,
6976,01/09/2025 13:30:00,23.91,-81.94,8.12,,,,,,
6977,01/09/2025 13:40:00,24.22,-97.21,8.39,,,,,,
6978,01/09/2025 13:50:00,24.27,-99.30,8.43,,,,,,
6979,01/09/2025 14:00:00,24.12,-95.39,8.36,,,,,,
6980,01/09/2025 14:10:00,23.93,-89.69,8.26,,,,,,
6981,01/09/2025 14:20:00,24.10,-89.97,8.26,,,,,,
6982,01/09/2025 14:30:00,24.05,-86.19,8.20,,,,,,
6983,01/09/2025 14:40:00,23.91,-72.60,7.96,,,,,,
6984,01/09/2025 14:50:00,23.69,-61.27,7.76,,,,,,
6985,01/09/2025 15:00:00,23.62,-58.08,7.70,,,,,,
6986,01/09/2025 15:10:00,23.59,-55.19,7.65,,,,,,
6987,01/09/2025 15:20:00,23.57,-52.24,7.60,,,,,,
6988,01/09/2025 15:30:00,23.57,-54.45,7.64,,,,,,
6989,01/09/2025 15:40:00,23.59,-56.27,7.67,,,,,,
6990,01/09/2025 15:50:00,23.52,-60.72,7.75,,,,,,
6991,01/09/2025 16:00:00,23.50,-59.36,7.72,,,,,,
6992,01/09/2025 16:10:00,23.47,-56.44,7.67,,,,,,
6993,01/09/2025 16:20:00,23.47,-57.60,7.69,,,,,,
6994,01/09/2025 16:30:00,23.45,-55.25,7.65,,,,,,
6995,01/09/2025 16:40:00,23.42,-51.24,7.58,,,,,,
6996,01/09/2025 16:50:00,23.40,-48.39,7.53,,,,,,
6997,01/09/2025 17:00:00,23.38,-48.77,7.54,,,,,,
6998,01/09/2025 17:10:00,23.35,-46.58,7.50,,,,,,
6999,01/09/2025 17:20:00,23.33,-46.10,7.49,,,,,,
7000,01/09/2025 17:30:00,23.33,-45.03,7.47,,,,,,
7001,01/09/2025 17:40:00,23.30,-45.25,7.48,,,,,,
7002,01/09/2025 17:50:00,23.28,-43.41,7.44,,,,,,
7003,01/09/2025 18:00:00,23.26,-41.92,7.42,,,,,,
7004,01/09/2025 18:10:00,23.23,-41.00,7.40,,,,,,
7005,01/09/2025 18:20:00,23.23,-40.34,7.39,,,,,,
7006,01/09/2025 18:30:00,23.21,-39.52,7.37,,,,,,
7007,01/09/2025 18:40:00,23.21,-39.06,7.37,,,,,,
7008,01/09/2025 18:50:00,23.21,-39.20,7.37,,,,,,
7009,01/09/2025 19:00:00,23.18,-38.69,7.36,,,,,,
7010,01/09/2025 19:10:00,23.18,-38.95,7.36,,,,,,
7011,01/09/2025 19:20:00,23.18,-38.88,7.36,,,,,,
7012,01/09/2025 19:30:00,23.16,-38.56,7.36,,,,,,
7013,01/09/2025 19:40:00,23.16,-38.78,7.36,,,,,,
7014,01/09/2025 19:50:00,23.14,-38.58,7.36,,,,,,
7015,01/09/2025 20:00:00,23.14,-38.47,7.36,,,,,,
7016,01/09/2025 20:10:00,23.14,-38.00,7.35,,,,,,
7017,01/09/2025 20:20:00,23.14,-38.34,7.35,,,,,,
7018,01/09/2025 20:30:00,23.11,-37.63,7.34,,,,,,
7019,01/09/2025 20:40:00,23.11,-37.44,7.34,,,,,,
7020,01/09/2025 20:50:00,23.11,-37.27,7.33,,,,,,
7021,01/09/2025 21:00:00,23.11,-37.44,7.34,,,,,,
7022,01/09/2025 21:10:00,23.09,-37.34,7.34,,,,,,
7023,01/09/2025 21:20:00,23.09,-37.64,7.34,,,,,,
7024,01/09/2025 21:30:00,23.09,-37.52,7.34,,,,,,
7025,01/09/2025 21:40:00,23.06,-37.42,7.34,,,,,,
7026,01/09/2025 21:50:00,23.06,-37.39,7.34,,,,,,
7027,01/09/2025 22:00:00,23.06,-37.14,7.33,,,,,,
7028,01/09/2025 22:10:00,23.06,-37.08,7.33,,,,,,
7029,01/09/2025 22:20:00,23.06,-37.16,7.33,,,,,,
7030,01/09/2025 22:30:00,23.04,-36.58,7.32,,,,,,
7031,01/09/2025 22:40:00,23.04,-36.67,7.32,,,,,,
7032,01/09/2025 22:50:00,23.04,-36.27,7.32,,,,,,
7033,01/09/2025 23:00:00,23.04,-36.02,7.31,,,,,,
7034,01/09/2025 23:10:00,23.04,-35.86,7.31,,,,,,
7035,01/09/2025 23:20:00,23.04,-35.92,7.31,,,,,,
7036,01/09/2025 23:30:00,23.04,-35.78,7.31,,,,,,
7037,01/09/2025 23:40:00,23.04,-35.52,7.30,,,,,,
7038,01/09/2025 23:50:00,23.04,-35.41,7.30,,,,,,
7039,01/10/2025 00:00:00,23.04,-35.41,7.30,,,,,,
7040,01/10/2025 00:10:00,23.04,-35.25,7.30,,,,,,
7041,01/10/2025 00:20:00,23.04,-35.13,7.30,,,,,,
7042,01/10/2025 00:30:00,23.06,-35.25,7.30,,,,,,
7043,01/10/2025 00:40:00,23.06,-35.02,7.29,,,,,,
7044,01/10/2025 00:50:00,23.06,-35.16,7.30,,,,,,
7045,01/10/2025 01:00:00,23.06,-35.34,7.30,,,,,,
7046,01/10/2025 01:10:00,23.06,-35.13,7.30,,,,,,
7047,01/10/2025 01:20:00,23.06,-35.53,7.30,,,,,,
7048,01/10/2025 01:30:00,23.06,-35.75,7.31,,,,,,
7049,01/10/2025 01:40:00,23.06,-36.16,7.31,,,,,,
7050,01/10/2025 01:50:00,23.06,-35.67,7.31,,,,,,
7051,01/10/2025 02:00:00,23.38,-36.86,7.33,,,,,,
7052,01/10/2025 02:10:00,23.79,-44.38,7.46,,,,,,
7053,01/10/2025 02:20:00,23.98,-46.25,7.49,,,,,,
7054,01/10/2025 02:30:00,24.05,-49.35,7.55,,,,,,
7055,01/10/2025 02:40:00,24.00,-46.77,7.50,,,,,,
7056,01/10/2025 02:50:00,24.05,-49.49,7.55,,,,,,
7057,01/10/2025 03:00:00,23.98,-48.50,7.53,,,,,,
7058,01/10/2025 03:10:00,23.91,-49.72,7.55,,,,,,
7059,01/10/2025 03:20:00,23.76,-47.80,7.52,,,,,,
7060,01/10/2025 03:30:00,23.66,-45.63,7.48,,,,,,
7061,01/10/2025 03:40:00,23.66,-44.56,7.46,,,,,,
7062,01/10/2025 03:50:00,23.69,-43.89,7.45,,,,,,
7063,01/10/2025 04:00:00,23.74,-43.58,7.45,,,,,,
7064,01/10/2025 04:10:00,23.79,-44.80,7.47,,,,,,
7065,01/10/2025 04:20:00,23.76,-45.41,7.48,,,,,,
7066,01/10/2025 04:30:00,23.71,-45.27,7.47,,,,,,
7067,01/10/2025 04:40:00,23.66,-44.80,7.47,,,,,,
7068,01/10/2025 04:50:00,23.64,-44.47,7.46,,,,,,
7069,01/10/2025 05:00:00,23.59,-43.92,7.45,,,,,,
7070,01/10/2025 05:10:00,23.54,-43.44,7.44,,,,,,
7071,01/10/2025 05:20:00,23.52,-43.22,7.44,,,,,,
7072,01/10/2025 05:30:00,23.47,-42.88,7.43,,,,,,
7073,01/10/2025 05:40:00,23.47,-42.33,7.42,,,,,,
7074,01/10/2025 05:50:00,23.47,-42.27,7.42,,,,,,
7075,01/10/2025 06:00:00,23.45,-42.06,7.42,,,,,,
7076,01/10/2025 06:10:00,23.47,-41.35,7.41,,,,,,
7077,01/10/2025 06:20:00,23.47,-41.49,7.41,,,,,,
7078,01/10/2025 06:30:00,23.47,-41.74,7.41,,,,,,
7079,01/10/2025 06:40:00,23.47,-41.55,7.41,,,,,,
7080,01/10/2025 06:50:00,23.47,-41.67,7.41,,,,,,
7081,01/10/2025 07:00:00,23.50,-41.89,7.42,,,,,,
7082,01/10/2025 07:10:00,23.50,-41.33,7.41,,,,,,
7083,01/10/2025 07:20:00,23.50,-41.47,7.41,,,,,,
7084,01/10/2025 07:30:00,23.50,-41.58,7.41,,,,,,
7085,01/10/2025 07:40:00,23.52,-42.45,7.43,,,,,,
7086,01/10/2025 07:50:00,23.52,-43.08,7.44,,,,,,
7087,01/10/2025 08:00:00,23.52,-43.85,7.45,,,,,,
7088,01/10/2025 08:10:00,23.54,-44.99,7.47,,,,,,
7089,01/10/2025 08:20:00,23.54,-45.80,7.48,,,,,,
7090,01/10/2025 08:30:00,23.57,-46.89,7.50,,,,,,
7091,01/10/2025 08:40:00,23.57,-47.80,7.52,,,,,,
7092,01/10/2025 08:50:00,23.59,-48.77,7.54,,,,,,
7093,01/10/2025 09:00:00,23.62,-50.11,7.56,,,,,,
7094,01/10/2025 09:10:00,23.62,-51.49,7.58,,,,,,
7095,01/10/2025 09:20:00,23.62,-52.91,7.61,,,,,,
7096,01/10/2025 09:30:00,23.64,-54.41,7.64,,,,,,
7097,01/10/2025 09:40:00,23.66,-61.91,7.77,,,,,,
7098,01/10/2025 09:50:00,23.71,-61.56,7.76,,,,,,
7099,01/10/2025 10:00:00,23.71,-60.66,7.75,,,,,,
7100,01/10/2025 10:10:00,23.76,-63.55,7.80,,,,,,
7101,01/10/2025 10:20:00,23.79,-64.71,7.82,,,,,,
7102,01/10/2025 10:30:00,23.83,-73.63,7.98,,,,,,
7103,01/10/2025 10:40:00,23.88,-71.41,7.94,,,,,,
7104,01/10/2025 10:50:00,23.95,-85.19,8.18,,,,,,
7105,01/10/2025 11:00:00,24.10,-86.72,8.21,,,,,,
7106,01/10/2025 11:10:00,24.29,-90.75,8.28,,,,,,
7107,01/10/2025 11:20:00,24.27,-97.89,8.40,,,,,,
7108,01/10/2025 11:30:00,24.10,-81.33,8.11,,,,,,
7109,01/10/2025 11:40:00,24.03,-78.60,8.06,,,,,,
7110,01/10/2025 11:50:00,23.88,-73.52,7.97,,,,,,
7111,01/10/2025 12:00:00,23.83,-70.22,7.92,,,,,,
7112,01/10/2025 12:10:00,23.76,-66.69,7.85,,,,,,
7113,01/10/2025 12:20:00,23.79,-63.97,7.80,,,,,,
7114,01/10/2025 12:30:00,23.83,-63.75,7.80,,,,,,
7115,01/10/2025 12:40:00,24.07,-78.66,8.06,,,,,,
7116,01/10/2025 12:50:00,24.03,-73.28,7.97,,,,,,
7117,01/10/2025 13:00:00,24.22,-85.42,8.18,,,,,,
7118,01/10/2025 13:10:00,24.07,-78.44,8.06,,,,,,
7119,01/10/2025 13:20:00,24.34,-95.61,8.36,,,,,,
7120,01/10/2025 13:30:00,24.48,-92.25,8.30,,,,,,
7121,01/10/2025 13:40:00,24.60,-99.46,8.43,,,,,,
7122,01/10/2025 13:50:00,24.75,-103.30,8.49,,,,,,
7123,01/10/2025 14:00:00,24.70,-102.99,8.49,,,,,,
7124,01/10/2025 14:10:00,24.58,-100.05,8.44,,,,,,
7125,01/10/2025 14:20:00,24.39,-92.03,8.30,,,,,,
7126,01/10/2025 14:30:00,24.46,-93.52,8.32,,,,,,
7127,01/10/2025 14:40:00,24.12,-78.47,8.06,,,,,,
7128,01/10/2025 14:50:00,23.86,-66.61,7.85,,,,,,
7129,01/10/2025 15:00:00,23.81,-62.60,7.78,,,,,,
7130,01/10/2025 15:10:00,23.74,-59.05,7.72,,,,,,
7131,01/10/2025 15:20:00,23.69,-56.75,7.68,,,,,,
7132,01/10/2025 15:30:00,23.71,-60.52,7.74,,,,,,
7133,01/10/2025 15:40:00,23.76,-64.10,7.81,,,,,,
7134,01/10/2025 15:50:00,23.66,-59.33,7.72,,,,,,
7135,01/10/2025 16:00:00,23.64,-58.81,7.71,,,,,,
7136,01/10/2025 16:10:00,23.62,-57.38,7.69,,,,,,
7137,01/10/2025 16:20:00,23.57,-52.81,7.61,,,,,,
7138,01/10/2025 16:30:00,23.54,-53.11,7.61,,,,,,
7139,01/10/2025 16:40:00,23.54,-51.72,7.59,,,,,,
7140,01/10/2025 16:50:00,23.52,-51.53,7.59,,,,,,
7141,01/10/2025 17:00:00,23.50,-51.11,7.58,,,,,,
7142,01/10/2025 17:10:00,23.47,-50.06,7.56,,,,,,
7143,01/10/2025 17:20:00,23.45,-49.99,7.56,,,,,,
7144,01/10/2025 17:30:00,23.42,-46.61,7.50,,,,,,
7145,01/10/2025 17:40:00,23.40,-44.92,7.47,,,,,,
7146,01/10/2025 17:50:00,23.40,-44.41,7.46,,,,,,
7147,01/10/2025 18:00:00,23.38,-43.89,7.45,,,,,,
7148,01/10/2025 18:10:00,23.35,-42.22,7.42,,,,,,
7149,01/10/2025 18:20:00,23.33,-41.35,7.41,,,,,,
7150,01/10/2025 18:30:00,23.30,-41.11,7.40,,,,,,
7151,01/10/2025 18:40:00,23.30,-40.88,7.40,,,,,,
7152,01/10/2025 18:50:00,23.28,-40.64,7.39,,,,,,
7153,01/10/2025 19:00:00,23.26,-40.47,7.39,,,,,,
7154,01/10/2025 19:10:00,23.26,-40.39,7.39,,,,,,
7155,01/10/2025 19:20:00,23.23,-40.24,7.39,,,,,,
7156,01/10/2025 19:30:00,23.23,-39.88,7.38,,,,,,
7157,01/10/2025 19:40:00,23.21,-39.86,7.38,,,,,,
7158,01/10/2025 19:50:00,23.18,-40.02,7.38,,,,,,
7159,01/10/2025 20:00:00,23.18,-39.84,7.38,,,,,,
7160,01/10/2025 20:10:00,23.18,-39.81,7.38,,,,,,
7161,01/10/2025 20:20:00,23.16,-39.80,7.38,,,,,,
7162,01/10/2025 20:30:00,23.16,-39.63,7.38,,,,,,
7163,01/10/2025 20:40:00,23.14,-39.25,7.37,,,,,,
7164,01/10/2025 20:50:00,23.14,-39.38,7.37,,,,,,
7165,01/10/2025 21:00:00,23.14,-39.22,7.37,,,,,,
7166,01/10/2025 21:10:00,23.11,-39.16,7.37,,,,,,
7167,01/10/2025 21:20:00,23.11,-39.19,7.37,,,,,,
7168,01/10/2025 21:30:00,23.11,-38.81,7.36,,,,,,
7169,01/10/2025 21:40:00,23.09,-38.81,7.36,,,,,,
7170,01/10/2025 21:50:00,23.09,-38.89,7.36,,,,,,
7171,01/10/2025 22:00:00,23.09,-38.70,7.36,,,,,,
7172,01/10/2025 22:10:00,23.06,-38.86,7.36,,,,,,
7173,01/10/2025 22:20:00,23.06,-38.91,7.36,,,,,,
7174,01/10/2025 22:30:00,23.06,-38.63,7.36,,,,,,
7175,01/10/2025 22:40:00,23.06,-38.94,7.36,,,,,,
7176,01/10/2025 22:50:00,23.06,-38.41,7.35,,,,,,
7177,01/10/2025 23:00:00,23.06,-38.30,7.35,,,,,,
7178,01/10/2025 23:10:00,23.04,-38.19,7.35,,,,,,
7179,01/10/2025 23:20:00,23.04,-38.17,7.35,,,,,,
7180,01/10/2025 23:30:00,23.04,-38.16,7.35,,,,,,
7181,01/10/2025 23:40:00,23.02,-38.55,7.36,,,,,,
7182,01/10/2025 23:50:00,23.02,-38.20,7.35,,,,,,
7183,01/11/2025 00:00:00,23.02,-37.97,7.35,,,,,,
7184,01/11/2025 00:10:00,23.04,-37.30,7.34,,,,,,
7185,01/11/2025 00:20:00,23.06,-37.08,7.33,,,,,,
7186,01/11/2025 00:30:00,23.09,-36.36,7.32,,,,,,
7187,01/11/2025 00:40:00,23.09,-36.16,7.31,,,,,,
7188,01/11/2025 00:50:00,23.11,-36.16,7.31,,,,,,
7189,01/11/2025 01:00:00,23.11,-35.91,7.31,,,,,,
7190,01/11/2025 01:10:00,23.11,-35.91,7.31,,,,,,
7191,01/11/2025 01:20:00,23.14,-35.81,7.31,,,,,,
7192,01/11/2025 01:30:00,23.14,-35.47,7.30,,,,,,
7193,01/11/2025 01:40:00,23.14,-35.61,7.31,,,,,,
7194,01/11/2025 01:50:00,23.14,-36.14,7.31,,,,,,
7195,01/11/2025 02:00:00,23.14,-36.30,7.32,,,,,,
7196,01/11/2025 02:10:00,23.18,-36.06,7.31,,,,,,
7197,01/11/2025 02:20:00,23.91,-47.45,7.51,,,,,,
7198,01/11/2025 02:30:00,24.41,-53.75,7.62,,,,,,
7199,01/11/2025 02:40:00,24.60,-54.92,7.64,,,,,,
7200,01/11/2025 02:50:00,24.65,-56.67,7.67,,,,,,
7201,01/11/2025 03:00:00,24.56,-59.08,7.72,,,,,,
7202,01/11/2025 03:10:00,24.48,-59.92,7.73,,,,,,
7203,01/11/2025 03:20:00,24.53,-60.35,7.74,,,,,,
7204,01/11/2025 03:30:00,24.36,-61.80,7.77,,,,,,
7205,01/11/2025 03:40:00,24.29,-61.47,7.76,,,,,,
7206,01/11/2025 03:50:00,24.34,-61.49,7.76,,,,,,
7207,01/11/2025 04:00:00,24.27,-61.30,7.76,,,,,,
7208,01/11/2025 04:10:00,24.29,-60.92,7.75,,,,,,
7209,01/11/2025 04:20:00,24.22,-59.91,7.73,,,,,,
7210,01/11/2025 04:30:00,24.17,-59.67,7.73,,,,,,
7211,01/11/2025 04:40:00,24.10,-60.00,7.73,,,,,,
7212,01/11/2025 04:50:00,24.05,-59.20,7.72,,,,,,
7213,01/11/2025 05:00:00,23.98,-57.94,7.70,,,,,,
7214,01/11/2025 05:10:00,23.95,-56.38,7.67,,,,,,
7215,01/11/2025 05:20:00,23.93,-54.95,7.65,,,,,,
7216,01/11/2025 05:30:00,23.93,-54.13,7.63,,,,,,
7217,01/11/2025 05:40:00,24.03,-54.39,7.64,,,,,,
7218,01/11/2025 05:50:00,24.05,-54.49,7.64,,,,,,
7219,01/11/2025 06:00:00,24.07,-55.31,7.65,,,,,,
7220,01/11/2025 06:10:00,24.05,-55.35,7.65,,,,,,
7221,01/11/2025 06:20:00,24.00,-54.77,7.64,,,,,,
7222,01/11/2025 06:30:00,23.98,-53.99,7.63,,,,,,
7223,01/11/2025 06:40:00,23.91,-53.25,7.62,,,,,,
7224,01/11/2025 06:50:00,23.86,-52.88,7.61,,,,,,
7225,01/11/2025 07:00:00,23.83,-52.22,7.60,,,,,,
7226,01/11/2025 07:10:00,23.81,-51.61,7.59,,,,,,
7227,01/11/2025 07:20:00,23.79,-50.92,7.57,,,,,,
7228,01/11/2025 07:30:00,23.76,-50.47,7.57,,,,,,
7229,01/11/2025 07:40:00,23.74,-51.28,7.58,,,,,,
7230,01/11/2025 07:50:00,23.71,-51.05,7.58,,,,,,
7231,01/11/2025 08:00:00,23.69,-51.24,7.58,,,,,,
7232,01/11/2025 08:10:00,23.69,-51.42,7.58,,,,,,
7233,01/11/2025 08:20:00,23.66,-52.63,7.60,,,,,,
7234,01/11/2025 08:30:00,23.66,-53.02,7.61,,,,,,
7235,01/11/2025 08:40:00,23.66,-55.19,7.65,,,,,,
7236,01/11/2025 08:50:00,23.66,-54.38,7.64,,,,,,
7237,01/11/2025 09:00:00,23.64,-54.52,7.64,,,,,,
7238,01/11/2025 09:10:00,23.64,-54.27,7.63,,,,,,
7239,01/11/2025 09:20:00,23.66,-54.38,7.64,,,,,,
7240,01/11/2025 09:30:00,23.66,-55.08,7.65,,,,,,
7241,01/11/2025 09:40:00,23.71,-56.22,7.67,,,,,,
7242,01/11/2025 09:50:00,23.76,-58.05,7.70,,,,,,
7243,01/11/2025 10:00:00,23.71,-59.78,7.73,,,,,,
7244,01/11/2025 10:10:00,23.71,-58.81,7.71,,,,,,
7245,01/11/2025 10:20:00,23.76,-63.64,7.80,,,,,,
7246,01/11/2025 10:30:00,24.24,-87.60,8.22,,,,,,
7247,01/11/2025 10:40:00,24.00,-79.16,8.07,,,,,,
7248,01/11/2025 10:50:00,23.86,-76.56,8.03,,,,,,
7249,01/11/2025 11:00:00,24.27,-95.63,8.36,,,,,,
7250,01/11/2025 11:10:00,24.39,-99.39,8.43,,,,,,
7251,01/11/2025 11:20:00,24.44,-101.05,8.46,,,,,,
7252,01/11/2025 11:30:00,24.53,-101.74,8.47,,,,,,
7253,01/11/2025 11:40:00,24.22,-87.02,8.21,,,,,,
7254,01/11/2025 11:50:00,23.91,-71.71,7.94,,,,,,
7255,01/11/2025 12:00:00,23.86,-71.16,7.93,,,,,,
7256,01/11/2025 12:10:00,23.86,-71.55,7.94,,,,,,
7257,01/11/2025 12:20:00,23.83,-69.94,7.91,,,,,,
7258,01/11/2025 12:30:00,23.86,-72.44,7.95,,,,,,
7259,01/11/2025 12:40:00,24.07,-89.92,8.26,,,,,,
7260,01/11/2025 12:50:00,24.00,-80.99,8.10,,,,,,
7261,01/11/2025 13:00:00,24.10,-87.27,8.21,,,,,,
7262,01/11/2025 13:10:00,24.03,-81.71,8.12,,,,,,
7263,01/11/2025 13:20:00,24.22,-90.80,8.28,,,,,,
7264,01/11/2025 13:30:00,24.27,-94.38,8.34,,,,,,
7265,01/11/2025 13:40:00,24.36,-99.92,8.44,,,,,,
7266,01/11/2025 13:50:00,24.53,-107.41,8.57,,,,,,
7267,01/11/2025 14:00:00,24.58,-108.68,8.59,,,,,,
7268,01/11/2025 14:10:00,24.34,-101.86,8.47,,,,,,
7269,01/11/2025 14:20:00,24.22,-95.11,8.35,,,,,,
7270,01/11/2025 14:30:00,24.34,-95.24,8.35,,,,,,
