Date	Time	DO conc (mg/L) c:1 2	Temp (°C) c:2	Coupler Attached	Stopped	End Of File
02-11-22	19:10:00	1.15	25.12			
02-11-22	19:20:00	1.02	25.10			
02-11-22	19:30:00	1.11	25.10			
02-11-22	19:40:00	0.91	25.10			
02-11-22	19:50:00	0.90	25.08			
02-11-22	20:00:00	0.81	25.08			
02-11-22	20:10:00	1.09	25.08			
02-11-22	20:20:00	0.88	25.06			
02-11-22	20:30:00	0.94	25.04			
02-11-22	20:40:00	0.99	25.04			
02-11-22	20:50:00	0.91	25.02			
02-11-22	21:00:00	1.00	25.02			
02-11-22	21:10:00	0.99	25.00			
02-11-22	21:20:00	0.88	25.00			
02-11-22	21:30:00	1.01	25.00			
02-11-22	21:40:00	0.88	24.98			
02-11-22	21:50:00	0.90	24.98			
02-11-22	22:00:00	0.81	24.96			
02-11-22	22:10:00	0.94	24.94			
02-11-22	22:20:00	0.80	24.94			
02-11-22	22:30:00	1.13	24.94			
02-11-22	22:40:00	0.83	24.92			
02-11-22	22:50:00	0.75	24.92			
02-11-22	23:00:00	0.78	24.90			
02-11-22	23:10:00	0.73	24.88			
02-11-22	23:20:00	0.63	24.88			
02-11-22	23:30:00	0.64	24.88			
02-11-22	23:40:00	0.58	24.86			
02-11-22	23:50:00	0.67	24.86			
03-11-22	00:00:00	0.66	24.84			
03-11-22	00:10:00	0.69	24.82			
03-11-22	00:20:00	0.71	24.82			
03-11-22	00:30:00	0.79	24.80			
03-11-22	00:40:00	0.62	24.80			
03-11-22	00:50:00	0.60	24.82			
03-11-22	01:00:00	0.56	24.82			
03-11-22	01:10:00	0.70	24.80			
03-11-22	01:20:00	0.69	24.78			
03-11-22	01:30:00	0.59	24.78			
03-11-22	01:40:00	0.46	24.78			
03-11-22	01:50:00	0.60	24.78			
03-11-22	02:00:00	0.60	24.76			
03-11-22	02:10:00	0.54	24.76			
03-11-22	02:20:00	0.58	24.74			
03-11-22	02:30:00	0.43	24.74			
03-11-22	02:40:00	0.44	24.74			
03-11-22	02:50:00	0.34	24.74			
03-11-22	03:00:00	0.34	24.72			
03-11-22	03:10:00	0.52	24.72			
03-11-22	03:20:00	0.47	24.70			
03-11-22	03:30:00	0.42	24.70			
03-11-22	03:40:00	0.44	24.68			
03-11-22	03:50:00	0.37	24.68			
03-11-22	04:00:00	0.33	24.68			
03-11-22	04:10:00	0.33	24.68			
03-11-22	04:20:00	0.31	24.68			
03-11-22	04:30:00	0.26	24.68			
03-11-22	04:40:00	0.35	24.66			
03-11-22	04:50:00	0.32	24.66			
03-11-22	05:00:00	0.36	24.66			
03-11-22	05:10:00	0.25	24.66			
03-11-22	05:20:00	0.26	24.66			
03-11-22	05:30:00	0.22	24.64			
03-11-22	05:40:00	0.16	24.64			
03-11-22	05:50:00	0.20	24.64			
03-11-22	06:00:00	0.14	24.62			
03-11-22	06:10:00	0.18	24.62			
03-11-22	06:20:00	0.14	24.62			
03-11-22	06:30:00	0.19	24.60			
03-11-22	06:40:00	0.15	24.62			
03-11-22	06:50:00	0.13	24.60			
03-11-22	07:00:00	0.10	24.60			
03-11-22	07:10:00	0.15	24.60			
03-11-22	07:20:00	0.05	24.62			
03-11-22	07:30:00	0.18	24.62			
03-11-22	07:40:00	0.90	24.62			
03-11-22	07:50:00	0.63	24.62			
03-11-22	08:00:00	0.55	24.62			
03-11-22	08:10:00	0.57	24.62			
03-11-22	08:20:00	0.57	24.62			
03-11-22	08:30:00	0.36	24.64			
03-11-22	08:40:00	0.80	24.64			
03-11-22	08:50:00	0.81	24.64			
03-11-22	09:00:00	1.00	24.66			
03-11-22	09:10:00	1.41	24.68			
03-11-22	09:20:00	2.41	24.70			
03-11-22	09:30:00	3.69	24.74			
03-11-22	09:40:00	-0.04	24.80			
03-11-22	09:50:00	1.81	24.84			
03-11-22	10:00:00	1.77	24.90			
03-11-22	10:10:00	1.49	24.92			
03-11-22	10:20:00	1.89	24.96			
03-11-22	10:30:00	1.78	24.98			
03-11-22	10:40:00	2.22	25.00			
03-11-22	10:50:00	1.99	25.04			
03-11-22	11:00:00	2.53	25.10			
03-11-22	11:10:00	3.36	25.12			
03-11-22	11:20:00	3.67	25.16			
03-11-22	11:30:00	3.05	25.18			
03-11-22	11:40:00	2.63	25.20			
03-11-22	11:50:00	2.55	25.22			
03-11-22	12:00:00	3.31	25.26			
03-11-22	12:10:00	3.81	25.30			
03-11-22	12:20:00	3.38	25.30			
03-11-22	12:30:00	3.14	25.32			
03-11-22	12:40:00	3.11	25.34			
03-11-22	12:50:00	3.93	25.38			
03-11-22	13:00:00	5.12	25.40			
03-11-22	13:10:00	6.42	25.46			
03-11-22	13:20:00	6.35	25.48			
03-11-22	13:30:00	6.83	25.48			
03-11-22	13:40:00	6.08	25.52			
03-11-22	13:50:00	5.37	25.52			
03-11-22	14:00:00	5.32	25.52			
03-11-22	14:10:00	4.67	25.52			
03-11-22	14:20:00	4.27	25.54			
03-11-22	14:30:00	4.02	25.54			
03-11-22	14:40:00	4.10	25.54			
03-11-22	14:50:00	3.56	25.54			
03-11-22	15:00:00	3.20	25.52			
03-11-22	15:10:00	2.91	25.54			
03-11-22	15:20:00	3.18	25.54			
03-11-22	15:30:00	2.52	25.54			
03-11-22	15:40:00	2.89	25.54			
03-11-22	15:50:00	2.27	25.54			
03-11-22	16:00:00	1.72	25.54			
03-11-22	16:10:00	1.82	25.54			
03-11-22	16:20:00	1.35	25.54			
03-11-22	16:30:00	1.03	25.54			
03-11-22	16:40:00	0.66	25.56			
03-11-22	16:50:00	0.63	25.54			
03-11-22	17:00:00	0.81	25.54			
03-11-22	17:10:00	0.34	25.54			
03-11-22	17:20:00	0.30	25.54			
03-11-22	17:30:00	0.35	25.54			
03-11-22	17:40:00	0.43	25.54			
03-11-22	17:50:00	2.55	25.54			
03-11-22	18:00:00	2.66	25.54			
03-11-22	18:10:00	3.44	25.52			
03-11-22	18:20:00	3.00	25.52			
03-11-22	18:30:00	3.27	25.50			
03-11-22	18:40:00	2.11	25.50			
03-11-22	18:50:00	1.51	25.48			
03-11-22	19:00:00	2.05	25.48			
03-11-22	19:10:00	2.16	25.48			
03-11-22	19:20:00	1.82	25.48			
03-11-22	19:30:00	2.00	25.46			
03-11-22	19:40:00	3.09	25.46			
03-11-22	19:50:00	2.30	25.44			
03-11-22	20:00:00	2.01	25.44			
03-11-22	20:10:00	1.85	25.42			
03-11-22	20:20:00	2.89	25.42			
03-11-22	20:30:00	3.33	25.40			
03-11-22	20:40:00	2.08	25.40			
03-11-22	20:50:00	1.79	25.40			
03-11-22	21:00:00	1.80	25.38			
03-11-22	21:10:00	1.91	25.38			
03-11-22	21:20:00	2.56	25.38			
03-11-22	21:30:00	2.22	25.38			
03-11-22	21:40:00	1.62	25.38			
03-11-22	21:50:00	1.97	25.36			
03-11-22	22:00:00	1.70	25.34			
03-11-22	22:10:00	2.22	25.32			
03-11-22	22:20:00	1.56	25.30			
03-11-22	22:30:00	1.96	25.28			
03-11-22	22:40:00	2.38	25.26			
03-11-22	22:50:00	2.19	25.26			
03-11-22	23:00:00	2.13	25.26			
03-11-22	23:10:00	2.10	25.24			
03-11-22	23:20:00	1.37	25.22			
03-11-22	23:30:00	1.25	25.22			
03-11-22	23:40:00	1.52	25.20			
03-11-22	23:50:00	3.13	25.20			
04-11-22	00:00:00	2.34	25.20			
04-11-22	00:10:00	2.27	25.20			
04-11-22	00:20:00	2.25	25.20			
04-11-22	00:30:00	2.04	25.20			
04-11-22	00:40:00	2.18	25.18			
04-11-22	00:50:00	2.02	25.16			
04-11-22	01:00:00	1.74	25.16			
04-11-22	01:10:00	1.90	25.16			
04-11-22	01:20:00	1.45	25.16			
04-11-22	01:30:00	1.81	25.14			
04-11-22	01:40:00	1.80	25.14			
04-11-22	01:50:00	1.11	25.12			
04-11-22	02:00:00	1.01	25.12			
04-11-22	02:10:00	1.12	25.12			
04-11-22	02:20:00	1.31	25.12			
04-11-22	02:30:00	1.47	25.10			
04-11-22	02:40:00	1.49	25.10			
04-11-22	02:50:00	1.57	25.10			
04-11-22	03:00:00	1.27	25.08			
04-11-22	03:10:00	1.02	25.08			
04-11-22	03:20:00	0.97	25.06			
04-11-22	03:30:00	0.99	25.06			
04-11-22	03:40:00	0.79	25.06			
04-11-22	03:50:00	1.22	25.06			
04-11-22	04:00:00	1.12	25.06			
04-11-22	04:10:00	0.85	25.04			
04-11-22	04:20:00	0.77	25.06			
04-11-22	04:30:00	0.58	25.04			
04-11-22	04:40:00	0.67	25.04			
04-11-22	04:50:00	0.82	25.04			
04-11-22	05:00:00	0.57	25.02			
04-11-22	05:10:00	0.40	25.02			
04-11-22	05:20:00	0.41	25.02			
04-11-22	05:30:00	0.36	25.02			
04-11-22	05:40:00	0.51	25.00			
04-11-22	05:50:00	0.58	25.00			
04-11-22	06:00:00	0.27	25.00			
04-11-22	06:10:00	0.25	25.00			
04-11-22	06:20:00	0.26	25.00			
04-11-22	06:30:00	0.44	25.00			
04-11-22	06:40:00	0.43	24.98			
04-11-22	06:50:00	0.32	24.98			
04-11-22	07:00:00	0.26	24.98			
04-11-22	07:10:00	0.21	24.98			
04-11-22	07:20:00	0.37	24.98			
04-11-22	07:30:00	0.18	24.98			
04-11-22	07:40:00	0.26	24.98			
04-11-22	07:50:00	0.43	24.98			
04-11-22	08:00:00	0.35	24.98			
04-11-22	08:10:00	0.60	25.00			
04-11-22	08:20:00	0.52	25.00			
04-11-22	08:30:00	0.73	25.00			
04-11-22	08:40:00	0.76	25.02			
04-11-22	08:50:00	1.22	25.04			
04-11-22	09:00:00	1.81	25.06			
04-11-22	09:10:00	2.61	25.08			
04-11-22	09:20:00	2.97	25.10			
04-11-22	09:30:00	3.36	25.12			
04-11-22	09:40:00	3.13	25.14			
04-11-22	09:50:00	3.50	25.18			
04-11-22	10:00:00	4.11	25.22			
04-11-22	10:10:00	5.31	25.26			
04-11-22	10:20:00	4.13	25.28			
04-11-22	10:30:00	3.56	25.30			
04-11-22	10:40:00	4.05	25.32			
04-11-22	10:50:00	5.28	25.38			
04-11-22	11:00:00	5.15	25.40			
04-11-22	11:10:00	5.64	25.42			
04-11-22	11:20:00	5.98	25.46			
04-11-22	11:30:00	5.42	25.46			
04-11-22	11:40:00	5.05	25.48			
04-11-22	11:50:00	5.79	25.52			
04-11-22	12:00:00	6.48	25.54			
04-11-22	12:10:00	5.66	25.56			
04-11-22	12:20:00	5.54	25.56			
04-11-22	12:30:00	5.49	25.58			
04-11-22	12:40:00	4.74	25.58			
04-11-22	12:50:00	6.72	25.60			
04-11-22	13:00:00	9.66	25.66			
04-11-22	13:10:00	8.12	25.68			
04-11-22	13:20:00	7.76	25.68			
04-11-22	13:30:00	9.58	25.68			
04-11-22	13:40:00	8.84	25.70			
04-11-22	13:50:00	7.75	25.70			
04-11-22	14:00:00	7.17	25.72			
04-11-22	14:10:00	6.56	25.72			
04-11-22	14:20:00	7.53	25.74			
04-11-22	14:30:00	8.11	25.74			
04-11-22	14:40:00	7.06	25.74			
04-11-22	14:50:00	7.02	25.76			
04-11-22	15:00:00	7.64	25.76			
04-11-22	15:10:00	6.89	25.78			
04-11-22	15:20:00	6.95	25.78			
04-11-22	15:30:00	7.36	25.78			
04-11-22	15:40:00	6.89	25.80			
04-11-22	15:50:00	6.66	25.78			
04-11-22	16:00:00	5.33	25.80			
04-11-22	16:10:00	5.74	25.80			
04-11-22	16:20:00	6.15	25.80			
04-11-22	16:30:00	6.94	25.80			
04-11-22	16:40:00	6.45	25.80			
04-11-22	16:50:00	5.54	25.80			
04-11-22	17:00:00	5.09	25.80			
04-11-22	17:10:00	5.04	25.80			
04-11-22	17:20:00	4.45	25.80			
04-11-22	17:30:00	3.64	25.80			
04-11-22	17:40:00	4.27	25.80			
04-11-22	17:50:00	3.50	25.80			
04-11-22	18:00:00	3.38	25.80			
04-11-22	18:10:00	3.74	25.78			
04-11-22	18:20:00	3.52	25.78			
04-11-22	18:30:00	3.75	25.76			
04-11-22	18:40:00	2.83	25.76			
04-11-22	18:50:00	2.29	25.76			
04-11-22	19:00:00	2.36	25.76			
04-11-22	19:10:00	2.40	25.76			
04-11-22	19:20:00	2.79	25.74			
04-11-22	19:30:00	1.93	25.74			
04-11-22	19:40:00	1.75	25.74			
04-11-22	19:50:00	1.94	25.76			
04-11-22	20:00:00	1.43	25.74			
04-11-22	20:10:00	1.96	25.74			
04-11-22	20:20:00	1.19	25.74			
04-11-22	20:30:00	1.05	25.72			
04-11-22	20:40:00	1.22	25.72			
04-11-22	20:50:00	2.68	25.72			
04-11-22	21:00:00	1.55	25.70			
04-11-22	21:10:00	1.34	25.70			
04-11-22	21:20:00	1.68	25.68			
04-11-22	21:30:00	1.81	25.68			
04-11-22	21:40:00	1.56	25.66			
04-11-22	21:50:00	1.12	25.66			
04-11-22	22:00:00	1.71	25.64			
04-11-22	22:10:00	1.94	25.62			
04-11-22	22:20:00	1.52	25.62			
04-11-22	22:30:00	1.22	25.60			
04-11-22	22:40:00	0.90	25.60			
04-11-22	22:50:00	1.18	25.58			
04-11-22	23:00:00	1.47	25.58			
04-11-22	23:10:00	1.30	25.56			
04-11-22	23:20:00	1.23	25.56			
04-11-22	23:30:00	1.35	25.54			
04-11-22	23:40:00	0.93	25.54			
04-11-22	23:50:00	0.86	25.52			
05-11-22	00:00:00	0.69	25.50			
05-11-22	00:10:00	0.68	25.50			
05-11-22	00:20:00	0.34	25.48			
05-11-22	00:30:00	0.41	25.48			
05-11-22	00:40:00	0.41	25.46			
05-11-22	00:50:00	0.38	25.46			
05-11-22	01:00:00	0.53	25.44			
05-11-22	01:10:00	0.41	25.44			
05-11-22	01:20:00	0.66	25.42			
05-11-22	01:30:00	0.60	25.40			
05-11-22	01:40:00	0.52	25.38			
05-11-22	01:50:00	0.51	25.36			
05-11-22	02:00:00	0.32	25.34			
05-11-22	02:10:00	0.38	25.34			
05-11-22	02:20:00	0.33	25.32			
05-11-22	02:30:00	0.34	25.32			
05-11-22	02:40:00	0.41	25.30			
05-11-22	02:50:00	0.47	25.28			
05-11-22	03:00:00	0.43	25.26			
05-11-22	03:10:00	0.37	25.24			
05-11-22	03:20:00	0.41	25.24			
05-11-22	03:30:00	0.32	25.22			
05-11-22	03:40:00	0.23	25.20			
05-11-22	03:50:00	0.24	25.20			
05-11-22	04:00:00	0.16	25.18			
05-11-22	04:10:00	0.14	25.18			
05-11-22	04:20:00	0.15	25.16			
05-11-22	04:30:00	0.13	25.16			
05-11-22	04:40:00	0.10	25.16			
05-11-22	04:50:00	0.10	25.16			
05-11-22	05:00:00	0.09	25.14			
05-11-22	05:10:00	0.04	25.14			
05-11-22	05:20:00	0.02	25.12			
05-11-22	05:30:00	0.05	25.12			
05-11-22	05:40:00	0.04	25.12			
05-11-22	05:50:00	0.08	25.10			
05-11-22	06:00:00	0.05	25.10			
05-11-22	06:10:00	0.08	25.10			
05-11-22	06:20:00	0.11	25.10			
05-11-22	06:30:00	0.07	25.08			
05-11-22	06:40:00	0.05	25.08			
05-11-22	06:50:00	0.05	25.06			
05-11-22	07:00:00	0.15	25.06			
05-11-22	07:10:00	0.18	25.06			
05-11-22	07:20:00	0.37	25.04			
05-11-22	07:30:00	0.51	25.02			
05-11-22	07:40:00	0.71	25.02			
05-11-22	07:50:00	1.11	25.02			
05-11-22	08:00:00	1.30	25.00			
05-11-22	08:10:00	1.18	25.00			
05-11-22	08:20:00	1.69	25.00			
05-11-22	08:30:00	1.71	25.02			
05-11-22	08:40:00	1.36	25.02			
05-11-22	08:50:00	1.78	25.04			
05-11-22	09:00:00	1.63	25.06			
05-11-22	09:10:00	1.80	25.06			
05-11-22	09:20:00	2.42	25.08			
05-11-22	09:30:00	2.83	25.10			
05-11-22	09:40:00	3.58	25.14			
05-11-22	09:50:00	2.97	25.14			
05-11-22	10:00:00	3.91	25.18			
05-11-22	10:10:00	4.48	25.20			
05-11-22	10:20:00	5.34	25.24			
05-11-22	10:30:00	5.79	25.28			
05-11-22	10:40:00	5.33	25.32			
05-11-22	10:50:00	5.21	25.34			
05-11-22	11:00:00	6.91	25.38			
05-11-22	11:10:00	5.93	25.40			
05-11-22	11:20:00	5.98	25.44			
05-11-22	11:30:00	5.57	25.44			
05-11-22	11:40:00	4.90	25.46			
05-11-22	11:50:00	5.09	25.50			
05-11-22	12:00:00	6.42	25.54			
05-11-22	12:10:00	5.78	25.56			
05-11-22	12:20:00	7.39	25.58			
05-11-22	12:30:00	7.76	25.58			
05-11-22	12:40:00	7.50	25.58			
05-11-22	12:50:00	7.55	25.60			
05-11-22	13:00:00	9.94	25.62			
05-11-22	13:10:00	10.81	25.62			
05-11-22	13:20:00	10.93	25.64			
05-11-22	13:30:00	8.66	25.66			
05-11-22	13:40:00	6.93	25.66			
05-11-22	13:50:00	7.90	25.66			
05-11-22	14:00:00	7.72	25.66			
05-11-22	14:10:00	7.79	25.66			
05-11-22	14:20:00	8.58	25.66			
05-11-22	14:30:00	8.23	25.66			
05-11-22	14:40:00	8.86	25.66			
05-11-22	14:50:00	8.09	25.66			
05-11-22	15:00:00	7.76	25.66			
05-11-22	15:10:00	7.37	25.66			
05-11-22	15:20:00	7.71	25.66			
05-11-22	15:30:00	7.46	25.66			
05-11-22	15:40:00	7.22	25.66			
05-11-22	15:50:00	6.71	25.66			
05-11-22	16:00:00	6.56	25.66			
05-11-22	16:10:00	6.56	25.66			
05-11-22	16:20:00	5.78	25.66			
05-11-22	16:30:00	5.64	25.66			
05-11-22	16:40:00	5.65	25.66			
05-11-22	16:50:00	5.68	25.64			
05-11-22	17:00:00	5.72	25.62			
05-11-22	17:10:00	5.35	25.62			
05-11-22	17:20:00	5.24	25.60			
05-11-22	17:30:00	4.68	25.60			
05-11-22	17:40:00	4.45	25.58			
05-11-22	17:50:00	3.92	25.58			
05-11-22	18:00:00	4.59	25.56			
05-11-22	18:10:00	3.64	25.54			
05-11-22	18:20:00	3.41	25.54			
05-11-22	18:30:00	2.88	25.52			
05-11-22	18:40:00	3.32	25.50			
05-11-22	18:50:00	3.11	25.50			
05-11-22	19:00:00	2.46	25.48			
05-11-22	19:10:00	2.69	25.48			
05-11-22	19:20:00	2.19	25.46			
05-11-22	19:30:00	2.33	25.46			
05-11-22	19:40:00	2.15	25.44			
05-11-22	19:50:00	2.12	25.42			
05-11-22	20:00:00	1.88	25.40			
05-11-22	20:10:00	1.77	25.38			
05-11-22	20:20:00	1.64	25.38			
05-11-22	20:30:00	2.20	25.36			
05-11-22	20:40:00	2.11	25.36			
05-11-22	20:50:00	1.86	25.34			
05-11-22	21:00:00	1.42	25.34			
05-11-22	21:10:00	1.47	25.32			
05-11-22	21:20:00	1.72	25.30			
05-11-22	21:30:00	1.69	25.28			
05-11-22	21:40:00	1.65	25.28			
05-11-22	21:50:00	1.75	25.26			
05-11-22	22:00:00	1.71	25.24			
05-11-22	22:10:00	1.33	25.22			
05-11-22	22:20:00	1.08	25.22			
05-11-22	22:30:00	1.26	25.20			
05-11-22	22:40:00	0.90	25.20			
05-11-22	22:50:00	0.86	25.18			
05-11-22	23:00:00	0.73	25.16			
05-11-22	23:10:00	0.68	25.14			
05-11-22	23:20:00	0.69	25.14			
05-11-22	23:30:00	0.75	25.12			
05-11-22	23:40:00	0.69	25.10			
05-11-22	23:50:00	0.57	25.10			
06-11-22	00:00:00	0.43	25.08			
06-11-22	00:10:00	0.48	25.06			
06-11-22	00:20:00	0.57	25.06			
06-11-22	00:30:00	0.42	25.04			
06-11-22	00:40:00	0.42	25.02			
06-11-22	00:50:00	0.30	25.02			
06-11-22	01:00:00	0.33	25.02			
06-11-22	01:10:00	0.45	25.00			
06-11-22	01:20:00	0.42	25.00			
06-11-22	01:30:00	0.53	25.00			
06-11-22	01:40:00	0.43	24.98			
06-11-22	01:50:00	0.30	24.98			
06-11-22	02:00:00	0.38	24.96			
06-11-22	02:10:00	0.34	24.94			
06-11-22	02:20:00	0.69	24.92			
06-11-22	02:30:00	0.40	24.92			
06-11-22	02:40:00	0.41	24.92			
06-11-22	02:50:00	0.40	24.90			
06-11-22	03:00:00	0.25	24.88			
06-11-22	03:10:00	0.27	24.88			
06-11-22	03:20:00	0.20	24.88			
06-11-22	03:30:00	0.20	24.88			
06-11-22	03:40:00	0.21	24.86			
06-11-22	03:50:00	0.19	24.86			
06-11-22	04:00:00	0.21	24.84			
06-11-22	04:10:00	0.16	24.84			
06-11-22	04:20:00	0.14	24.84			
06-11-22	04:30:00	0.12	24.82			
06-11-22	04:40:00	0.11	24.82			
06-11-22	04:50:00	0.18	24.80			
06-11-22	05:00:00	0.18	24.80			
06-11-22	05:10:00	0.12	24.80			
06-11-22	05:20:00	0.13	24.78			
06-11-22	05:30:00	0.16	24.76			
06-11-22	05:40:00	0.14	24.76			
06-11-22	05:50:00	0.09	24.74			
06-11-22	06:00:00	0.08	24.74			
06-11-22	06:10:00	0.10	24.74			
06-11-22	06:20:00	0.10	24.72			
06-11-22	06:30:00	0.08	24.72			
06-11-22	06:40:00	0.05	24.70			
06-11-22	06:50:00	0.12	24.68			
06-11-22	07:00:00	0.20	24.68			
06-11-22	07:10:00	0.10	24.68			
06-11-22	07:20:00	0.09	24.68			
06-11-22	07:30:00	0.08	24.66			
06-11-22	07:40:00	0.12	24.64			
06-11-22	07:50:00	0.16	24.64			
06-11-22	08:00:00	0.22	24.66			
06-11-22	08:10:00	0.30	24.66			
06-11-22	08:20:00	0.26	24.66			
06-11-22	08:30:00	0.48	24.66			
06-11-22	08:40:00	0.86	24.68			
06-11-22	08:50:00	1.85	24.72			
06-11-22	09:00:00	1.71	24.72			
06-11-22	09:10:00	2.79	24.76			
06-11-22	09:20:00	1.02	24.80			
06-11-22	09:30:00	1.68	24.82			
06-11-22	09:40:00	2.32	24.86			
06-11-22	09:50:00	2.30	24.86			
06-11-22	10:00:00	3.12	24.90			
06-11-22	10:10:00	3.77	24.90			
06-11-22	10:20:00	3.92	24.92			
06-11-22	10:30:00	3.45	24.94			
06-11-22	10:40:00	3.30	24.96			
06-11-22	10:50:00	3.31	24.98			
06-11-22	11:00:00	4.16	25.00			
06-11-22	11:10:00	3.01	25.00			
06-11-22	11:20:00	4.45	25.04			
06-11-22	11:30:00	4.47	25.08			
06-11-22	11:40:00	3.53	25.08			
06-11-22	11:50:00	3.21	25.10			
06-11-22	12:00:00	3.93	25.12			
06-11-22	12:10:00	5.04	25.14			
06-11-22	12:20:00	3.66	25.14			
06-11-22	12:30:00	3.78	25.14			
06-11-22	12:40:00	3.70	25.18			
06-11-22	12:50:00	4.33	25.18			
06-11-22	13:00:00	7.14	25.22			
06-11-22	13:10:00	6.43	25.24			
06-11-22	13:20:00	8.49	25.26			
06-11-22	13:30:00	9.04	25.26			
06-11-22	13:40:00	5.98	25.28			
06-11-22	13:50:00	4.05	25.26			
06-11-22	14:00:00	3.61	25.28			
06-11-22	14:10:00	3.82	25.28			
06-11-22	14:20:00	4.52	25.30			
06-11-22	14:30:00	5.00	25.30			
06-11-22	14:40:00	5.10	25.30			
06-11-22	14:50:00	6.22	25.30			
06-11-22	15:00:00	6.14	25.30			
06-11-22	15:10:00	5.64	25.30			
06-11-22	15:20:00	4.68	25.30			
06-11-22	15:30:00	5.30	25.30			
06-11-22	15:40:00	5.15	25.30			
06-11-22	15:50:00	5.25	25.30			
06-11-22	16:00:00	4.91	25.30			
06-11-22	16:10:00	4.98	25.30			
06-11-22	16:20:00	4.69	25.30			
06-11-22	16:30:00	3.54	25.30			
06-11-22	16:40:00	3.49	25.30			
06-11-22	16:50:00	3.97	25.28			
06-11-22	17:00:00	3.72	25.28			
06-11-22	17:10:00	3.97	25.28			
06-11-22	17:20:00	3.33	25.26			
06-11-22	17:30:00	3.30	25.24			
06-11-22	17:40:00	2.85	25.22			
06-11-22	17:50:00	2.72	25.22			
06-11-22	18:00:00	2.15	25.22			
06-11-22	18:10:00	2.59	25.20			
06-11-22	18:20:00	2.42	25.20			
06-11-22	18:30:00	2.46	25.20			
06-11-22	18:40:00	1.98	25.18			
06-11-22	18:50:00	2.00	25.16			
06-11-22	19:00:00	1.66	25.16			
06-11-22	19:10:00	2.33	25.14			
06-11-22	19:20:00	1.81	25.12			
06-11-22	19:30:00	1.94	25.10			
06-11-22	19:40:00	1.67	25.10			
06-11-22	19:50:00	1.54	25.08			
06-11-22	20:00:00	1.54	25.06			
06-11-22	20:10:00	1.25	25.06			
06-11-22	20:20:00	1.36	25.04			
06-11-22	20:30:00	1.22	25.02			
06-11-22	20:40:00	1.24	25.00			
06-11-22	20:50:00	1.12	25.00			
06-11-22	21:00:00	1.15	24.98			
06-11-22	21:10:00	1.57	24.96			
06-11-22	21:20:00	1.51	24.96			
06-11-22	21:30:00	1.16	24.94			
06-11-22	21:40:00	1.36	24.92			
06-11-22	21:50:00	1.43	24.92			
06-11-22	22:00:00	2.07	24.90			
06-11-22	22:10:00	1.45	24.88			
06-11-22	22:20:00	1.69	24.88			
06-11-22	22:30:00	1.18	24.86			
06-11-22	22:40:00	1.53	24.84			
06-11-22	22:50:00	1.34	24.82			
06-11-22	23:00:00	1.42	24.82			
06-11-22	23:10:00	1.08	24.80			
06-11-22	23:20:00	0.98	24.78			
06-11-22	23:30:00	0.97	24.78			
06-11-22	23:40:00	0.92	24.76			
06-11-22	23:50:00	0.92	24.76			
07-11-22	00:00:00	1.01	24.76			
07-11-22	00:10:00	0.93	24.76			
07-11-22	00:20:00	0.99	24.74			
07-11-22	00:30:00	0.59	24.72			
07-11-22	00:40:00	0.54	24.72			
07-11-22	00:50:00	0.52	24.70			
07-11-22	01:00:00	0.77	24.68			
07-11-22	01:10:00	0.70	24.66			
07-11-22	01:20:00	0.56	24.66			
07-11-22	01:30:00	0.48	24.66			
07-11-22	01:40:00	0.58	24.64			
07-11-22	01:50:00	0.65	24.62			
07-11-22	02:00:00	0.57	24.62			
07-11-22	02:10:00	0.34	24.62			
07-11-22	02:20:00	0.32	24.60			
07-11-22	02:30:00	0.26	24.60			
07-11-22	02:40:00	0.18	24.58			
07-11-22	02:50:00	0.23	24.56			
07-11-22	03:00:00	0.15	24.54			
07-11-22	03:10:00	0.18	24.54			
07-11-22	03:20:00	0.15	24.52			
07-11-22	03:30:00	0.10	24.54			
07-11-22	03:40:00	0.05	24.54			
07-11-22	03:50:00	0.04	24.52			
07-11-22	04:00:00	0.05	24.52			
07-11-22	04:10:00	0.03	24.52			
07-11-22	04:20:00	0.29	24.50			
07-11-22	04:30:00	0.03	24.50			
07-11-22	04:40:00	0.07	24.50			
07-11-22	04:50:00	0.03	24.50			
07-11-22	05:00:00	0.00	24.48			
07-11-22	05:10:00	0.04	24.48			
07-11-22	05:20:00	0.01	24.46			
07-11-22	05:30:00	0.02	24.46			
07-11-22	05:40:00	0.02	24.44			
07-11-22	05:50:00	0.02	24.44			
07-11-22	06:00:00	0.02	24.42			
07-11-22	06:10:00	0.03	24.40			
07-11-22	06:20:00	0.01	24.40			
07-11-22	06:30:00	0.00	24.38			
07-11-22	06:40:00	-0.02	24.36			
07-11-22	06:50:00	-0.02	24.36			
07-11-22	07:00:00	0.00	24.36			
07-11-22	07:10:00	-0.02	24.36			
07-11-22	07:20:00	0.02	24.36			
07-11-22	07:30:00	0.49	24.36			
07-11-22	07:40:00	0.58	24.34			
07-11-22	07:50:00	0.46	24.34			
07-11-22	08:00:00	0.67	24.34			
07-11-22	08:10:00	0.52	24.36			
07-11-22	08:20:00	0.75	24.36			
07-11-22	08:30:00	1.15	24.38			
07-11-22	08:40:00	1.78	24.40			
07-11-22	08:50:00	2.41	24.42			
07-11-22	09:00:00	2.45	24.44			
07-11-22	09:10:00	3.41	24.48			
07-11-22	09:20:00	3.23	24.52			
07-11-22	09:30:00	4.31	24.54			
07-11-22	09:40:00	4.41	24.62			
