"Plot Title: 21446085"
"#","Date Time, GMT-10:00","DO conc, mg/L (LGR S/N: 21446085, SEN S/N: 21446085)","Temp, °C (LGR S/N: 21446085, SEN S/N: 21446085)","Expired Sensor Cap (LGR S/N: 21446085)","Coupler Attached (LGR S/N: 21446085)","Host Connected (LGR S/N: 21446085)","Coupler Detached (LGR S/N: 21446085)","Stopped (LGR S/N: 21446085)","End Of File (LGR S/N: 21446085)"
5731,06/06/23 15:40:00,-888.88,-888.88,,,,,,
5732,06/06/23 15:50:00,-888.88,-888.88,,,,,,
5733,06/06/23 16:00:00,-888.88,-888.88,,,,,,
5734,06/06/23 16:10:00,-888.88,-888.88,,,,,,
5735,06/06/23 16:20:00,-888.88,-888.88,,,,,,
5736,06/06/23 16:30:00,-888.88,-888.88,,,,,,
5737,06/06/23 16:40:00,-888.88,-888.88,,,,,,
5738,06/06/23 16:50:00,-888.88,-888.88,,,,,,
5739,06/06/23 17:00:00,-888.88,-888.88,,,,,,
5740,06/06/23 17:10:00,-888.88,-888.88,,,,,,
5741,06/06/23 17:20:00,-888.88,-888.88,,,,,,
5742,06/06/23 17:30:00,-888.88,-888.88,,,,,,
5743,06/06/23 17:40:00,-888.88,-888.88,,,,,,
5744,06/06/23 17:50:00,-888.88,-888.88,,,,,,
5745,06/06/23 18:00:00,-888.88,-888.88,,,,,,
5746,06/06/23 18:10:00,-888.88,-888.88,,,,,,
5747,06/06/23 18:20:00,-888.88,-888.88,,,,,,
5748,06/06/23 18:30:00,-888.88,-888.88,,,,,,
5749,06/06/23 18:40:00,-888.88,-888.88,,,,,,
5750,06/06/23 18:50:00,-888.88,-888.88,,,,,,
5751,06/06/23 19:00:00,-888.88,-888.88,,,,,,
5752,06/06/23 19:10:00,-888.88,-888.88,,,,,,
5753,06/06/23 19:20:00,-888.88,-888.88,,,,,,
5754,06/06/23 19:30:00,-888.88,-888.88,,,,,,
5755,06/06/23 19:40:00,-888.88,-888.88,,,,,,
5756,06/06/23 19:50:00,-888.88,-888.88,,,,,,
5757,06/06/23 20:00:00,-888.88,-888.88,,,,,,
5758,06/06/23 20:10:00,-888.88,-888.88,,,,,,
5759,06/06/23 20:20:00,-888.88,-888.88,,,,,,
5760,06/06/23 20:30:00,-888.88,-888.88,,,,,,
5761,06/06/23 20:40:00,-888.88,-888.88,,,,,,
5762,06/06/23 20:50:00,-888.88,-888.88,,,,,,
5763,06/06/23 21:00:00,-888.88,-888.88,,,,,,
5764,06/06/23 21:10:00,-888.88,-888.88,,,,,,
5765,06/06/23 21:20:00,-888.88,-888.88,,,,,,
5766,06/06/23 21:30:00,-888.88,-888.88,,,,,,
5767,06/06/23 21:40:00,-888.88,-888.88,,,,,,
5768,06/06/23 21:50:00,-888.88,-888.88,,,,,,
5769,06/06/23 22:00:00,-888.88,-888.88,,,,,,
5770,06/06/23 22:10:00,-888.88,-888.88,,,,,,
5771,06/06/23 22:20:00,-888.88,-888.88,,,,,,
5772,06/06/23 22:30:00,-888.88,-888.88,,,,,,
5773,06/06/23 22:40:00,-888.88,-888.88,,,,,,
5774,06/06/23 22:50:00,-888.88,-888.88,,,,,,
5775,06/06/23 23:00:00,-888.88,-888.88,,,,,,
5776,06/06/23 23:10:00,-888.88,-888.88,,,,,,
5777,06/06/23 23:20:00,-888.88,-888.88,,,,,,
5778,06/06/23 23:30:00,-888.88,-888.88,,,,,,
5779,06/06/23 23:40:00,-888.88,-888.88,,,,,,
5780,06/06/23 23:50:00,-888.88,-888.88,,,,,,
5781,06/07/23 00:00:00,-888.88,-888.88,,,,,,
5782,06/07/23 00:10:00,-888.88,-888.88,,,,,,
5783,06/07/23 00:20:00,-888.88,-888.88,,,,,,
5784,06/07/23 00:30:00,-888.88,-888.88,,,,,,
5785,06/07/23 00:40:00,-888.88,-888.88,,,,,,
5786,06/07/23 00:50:00,-888.88,-888.88,,,,,,
5787,06/07/23 01:00:00,-888.88,-888.88,,,,,,
5788,06/07/23 01:10:00,-888.88,-888.88,,,,,,
5789,06/07/23 01:20:00,-888.88,-888.88,,,,,,
5790,06/07/23 01:30:00,-888.88,-888.88,,,,,,
5791,06/07/23 01:40:00,-888.88,-888.88,,,,,,
5792,06/07/23 01:50:00,-888.88,-888.88,,,,,,
5793,06/07/23 02:00:00,-888.88,-888.88,,,,,,
5794,06/07/23 02:10:00,-888.88,-888.88,,,,,,
5795,06/07/23 02:20:00,-888.88,-888.88,,,,,,
5796,06/07/23 02:30:00,-888.88,-888.88,,,,,,
5797,06/07/23 02:40:00,-888.88,-888.88,,,,,,
5798,06/07/23 02:50:00,-888.88,-888.88,,,,,,
5799,06/07/23 03:00:00,-888.88,-888.88,,,,,,
5800,06/07/23 03:10:00,-888.88,-888.88,,,,,,
5801,06/07/23 03:20:00,-888.88,-888.88,,,,,,
5802,06/07/23 03:30:00,-888.88,-888.88,,,,,,
5803,06/07/23 03:40:00,-888.88,-888.88,,,,,,
5804,06/07/23 03:50:00,-888.88,-888.88,,,,,,
5805,06/07/23 04:00:00,-888.88,-888.88,,,,,,
5806,06/07/23 04:10:00,-888.88,-888.88,,,,,,
5807,06/07/23 04:20:00,-888.88,-888.88,,,,,,
5808,06/07/23 04:30:00,-888.88,-888.88,,,,,,
5809,06/07/23 04:40:00,-888.88,-888.88,,,,,,
5810,06/07/23 04:50:00,-888.88,-888.88,,,,,,
5811,06/07/23 05:00:00,-888.88,-888.88,,,,,,
5812,06/07/23 05:10:00,-888.88,-888.88,,,,,,
5813,06/07/23 05:20:00,-888.88,-888.88,,,,,,
5814,06/07/23 05:30:00,-888.88,-888.88,,,,,,
5815,06/07/23 05:40:00,-888.88,-888.88,,,,,,
5816,06/07/23 05:50:00,-888.88,-888.88,,,,,,
5817,06/07/23 06:00:00,-888.88,-888.88,,,,,,
5818,06/07/23 06:10:00,-888.88,-888.88,,,,,,
5819,06/07/23 06:20:00,-888.88,-888.88,,,,,,
5820,06/07/23 06:30:00,-888.88,-888.88,,,,,,
5821,06/07/23 06:40:00,-888.88,-888.88,,,,,,
5822,06/07/23 06:50:00,-888.88,-888.88,,,,,,
5823,06/07/23 07:00:00,-888.88,-888.88,,,,,,
5824,06/07/23 07:10:00,-888.88,-888.88,,,,,,
5825,06/07/23 07:20:00,-888.88,-888.88,,,,,,
5826,06/07/23 07:30:00,-888.88,-888.88,,,,,,
5827,06/07/23 07:40:00,-888.88,-888.88,,,,,,
5828,06/07/23 07:50:00,-888.88,-888.88,,,,,,
5829,06/07/23 08:00:00,-888.88,-888.88,,,,,,
5830,06/07/23 08:10:00,-888.88,-888.88,,,,,,
5831,06/07/23 08:20:00,-888.88,-888.88,,,,,,
5832,06/07/23 08:30:00,-888.88,-888.88,,,,,,
5833,06/07/23 08:40:00,-888.88,-888.88,,,,,,
5834,06/07/23 08:50:00,-888.88,-888.88,,,,,,
5835,06/07/23 09:00:00,-888.88,-888.88,,,,,,
5836,06/07/23 09:10:00,-888.88,-888.88,,,,,,
5837,06/07/23 09:20:00,-888.88,-888.88,,,,,,
5838,06/07/23 09:30:00,-888.88,-888.88,,,,,,
5839,06/07/23 09:40:00,-888.88,-888.88,,,,,,
5840,06/07/23 09:50:00,-888.88,-888.88,,,,,,
5841,06/07/23 10:00:00,-888.88,-888.88,,,,,,
5842,06/07/23 10:10:00,-888.88,-888.88,,,,,,
5843,06/07/23 10:20:00,-888.88,-888.88,,,,,,
5844,06/07/23 10:30:00,-888.88,-888.88,,,,,,
5845,06/07/23 10:40:00,-888.88,-888.88,,,,,,
5846,06/07/23 10:50:00,-888.88,-888.88,,,,,,
5847,06/07/23 11:00:00,-888.88,-888.88,,,,,,
5848,06/07/23 11:10:00,-888.88,-888.88,,,,,,
5849,06/07/23 11:20:00,-888.88,-888.88,,,,,,
5850,06/07/23 11:30:00,-888.88,-888.88,,,,,,
5851,06/07/23 11:40:00,-888.88,-888.88,,,,,,
5852,06/07/23 11:50:00,-888.88,-888.88,,,,,,
5853,06/07/23 12:00:00,-888.88,-888.88,,,,,,
5854,06/07/23 12:10:00,-888.88,-888.88,,,,,,
5855,06/07/23 12:20:00,-888.88,-888.88,,,,,,
5856,06/07/23 12:30:00,-888.88,-888.88,,,,,,
5857,06/07/23 12:40:00,-888.88,-888.88,,,,,,
5858,06/07/23 12:50:00,-888.88,-888.88,,,,,,
5859,06/07/23 13:00:00,-888.88,-888.88,,,,,,
5860,06/07/23 13:10:00,-888.88,-888.88,,,,,,
5861,06/07/23 13:20:00,-888.88,-888.88,,,,,,
5862,06/07/23 13:30:00,-888.88,-888.88,,,,,,
5863,06/07/23 13:40:00,-888.88,-888.88,,,,,,
5864,06/07/23 13:50:00,-888.88,-888.88,,,,,,
5865,06/07/23 14:00:00,-888.88,-888.88,,,,,,
5866,06/07/23 14:10:00,-888.88,-888.88,,,,,,
5867,06/07/23 14:20:00,-888.88,-888.88,,,,,,
5868,06/07/23 14:30:00,-888.88,-888.88,,,,,,
5869,06/07/23 14:40:00,-888.88,-888.88,,,,,,
5870,06/07/23 14:50:00,-888.88,-888.88,,,,,,
5871,06/07/23 15:00:00,-888.88,-888.88,,,,,,
5872,06/07/23 15:10:00,-888.88,-888.88,,,,,,
5873,06/07/23 15:20:00,-888.88,-888.88,,,,,,
5874,06/07/23 15:30:00,-888.88,-888.88,,,,,,
5875,06/07/23 15:40:00,-888.88,-888.88,,,,,,
5876,06/07/23 15:50:00,-888.88,-888.88,,,,,,
5877,06/07/23 16:00:00,-888.88,-888.88,,,,,,
5878,06/07/23 16:10:00,-888.88,-888.88,,,,,,
5879,06/07/23 16:20:00,-888.88,-888.88,,,,,,
5880,06/07/23 16:30:00,-888.88,-888.88,,,,,,
5881,06/07/23 16:40:00,-888.88,-888.88,,,,,,
5882,06/07/23 16:50:00,-888.88,-888.88,,,,,,
5883,06/07/23 17:00:00,-888.88,-888.88,,,,,,
5884,06/07/23 17:10:00,-888.88,-888.88,,,,,,
5885,06/07/23 17:20:00,-888.88,-888.88,,,,,,
5886,06/07/23 17:30:00,-888.88,-888.88,,,,,,
5887,06/07/23 17:40:00,-888.88,-888.88,,,,,,
5888,06/07/23 17:50:00,-888.88,-888.88,,,,,,
5889,06/07/23 18:00:00,-888.88,-888.88,,,,,,
5890,06/07/23 18:10:00,-888.88,-888.88,,,,,,
5891,06/07/23 18:20:00,-888.88,-888.88,,,,,,
5892,06/07/23 18:30:00,-888.88,-888.88,,,,,,
5893,06/07/23 18:40:00,-888.88,-888.88,,,,,,
5894,06/07/23 18:50:00,-888.88,-888.88,,,,,,
5895,06/07/23 19:00:00,-888.88,-888.88,,,,,,
5896,06/07/23 19:10:00,-888.88,-888.88,,,,,,
5897,06/07/23 19:20:00,-888.88,-888.88,,,,,,
5898,06/07/23 19:30:00,-888.88,-888.88,,,,,,
5899,06/07/23 19:40:00,-888.88,-888.88,,,,,,
5900,06/07/23 19:50:00,-888.88,-888.88,,,,,,
5901,06/07/23 20:00:00,-888.88,-888.88,,,,,,
5902,06/07/23 20:10:00,-888.88,-888.88,,,,,,
5903,06/07/23 20:20:00,-888.88,-888.88,,,,,,
5904,06/07/23 20:30:00,-888.88,-888.88,,,,,,
5905,06/07/23 20:40:00,-888.88,-888.88,,,,,,
5906,06/07/23 20:50:00,-888.88,-888.88,,,,,,
5907,06/07/23 21:00:00,-888.88,-888.88,,,,,,
5908,06/07/23 21:10:00,-888.88,-888.88,,,,,,
5909,06/07/23 21:20:00,-888.88,-888.88,,,,,,
5910,06/07/23 21:30:00,-888.88,-888.88,,,,,,
5911,06/07/23 21:40:00,-888.88,-888.88,,,,,,
5912,06/07/23 21:50:00,-888.88,-888.88,,,,,,
5913,06/07/23 22:00:00,-888.88,-888.88,,,,,,
5914,06/07/23 22:10:00,-888.88,-888.88,,,,,,
5915,06/07/23 22:20:00,-888.88,-888.88,,,,,,
5916,06/07/23 22:30:00,-888.88,-888.88,,,,,,
5917,06/07/23 22:40:00,-888.88,-888.88,,,,,,
5918,06/07/23 22:50:00,-888.88,-888.88,,,,,,
5919,06/07/23 23:00:00,-888.88,-888.88,,,,,,
5920,06/07/23 23:10:00,-888.88,-888.88,,,,,,
5921,06/07/23 23:20:00,-888.88,-888.88,,,,,,
5922,06/07/23 23:30:00,-888.88,-888.88,,,,,,
5923,06/07/23 23:40:00,-888.88,-888.88,,,,,,
5924,06/07/23 23:50:00,-888.88,-888.88,,,,,,
5925,06/08/23 00:00:00,-888.88,-888.88,,,,,,
5926,06/08/23 00:10:00,-888.88,-888.88,,,,,,
5927,06/08/23 00:20:00,-888.88,-888.88,,,,,,
5928,06/08/23 00:30:00,-888.88,-888.88,,,,,,
5929,06/08/23 00:40:00,-888.88,-888.88,,,,,,
5930,06/08/23 00:50:00,-888.88,-888.88,,,,,,
5931,06/08/23 01:00:00,-888.88,-888.88,,,,,,
5932,06/08/23 01:10:00,-888.88,-888.88,,,,,,
5933,06/08/23 01:20:00,-888.88,-888.88,,,,,,
5934,06/08/23 01:30:00,-888.88,-888.88,,,,,,
5935,06/08/23 01:40:00,-888.88,-888.88,,,,,,
5936,06/08/23 01:50:00,-888.88,-888.88,,,,,,
5937,06/08/23 02:00:00,-888.88,-888.88,,,,,,
5938,06/08/23 02:10:00,-888.88,-888.88,,,,,,
5939,06/08/23 02:20:00,-888.88,-888.88,,,,,,
5940,06/08/23 02:30:00,-888.88,-888.88,,,,,,
5941,06/08/23 02:40:00,-888.88,-888.88,,,,,,
5942,06/08/23 02:50:00,-888.88,-888.88,,,,,,
5943,06/08/23 03:00:00,-888.88,-888.88,,,,,,
5944,06/08/23 03:10:00,-888.88,-888.88,,,,,,
5945,06/08/23 03:20:00,-888.88,-888.88,,,,,,
5946,06/08/23 03:30:00,-888.88,-888.88,,,,,,
5947,06/08/23 03:40:00,-888.88,-888.88,,,,,,
5948,06/08/23 03:50:00,-888.88,-888.88,,,,,,
5949,06/08/23 04:00:00,-888.88,-888.88,,,,,,
5950,06/08/23 04:10:00,-888.88,-888.88,,,,,,
5951,06/08/23 04:20:00,-888.88,-888.88,,,,,,
5952,06/08/23 04:30:00,-888.88,-888.88,,,,,,
5953,06/08/23 04:40:00,-888.88,-888.88,,,,,,
5954,06/08/23 04:50:00,-888.88,-888.88,,,,,,
5955,06/08/23 05:00:00,-888.88,-888.88,,,,,,
5956,06/08/23 05:10:00,-888.88,-888.88,,,,,,
5957,06/08/23 05:20:00,-888.88,-888.88,,,,,,
5958,06/08/23 05:30:00,-888.88,-888.88,,,,,,
5959,06/08/23 05:40:00,-888.88,-888.88,,,,,,
5960,06/08/23 05:50:00,-888.88,-888.88,,,,,,
5961,06/08/23 06:00:00,-888.88,-888.88,,,,,,
5962,06/08/23 06:10:00,-888.88,-888.88,,,,,,
5963,06/08/23 06:20:00,-888.88,-888.88,,,,,,
5964,06/08/23 06:30:00,-888.88,-888.88,,,,,,
5965,06/08/23 06:40:00,-888.88,-888.88,,,,,,
5966,06/08/23 06:50:00,-888.88,-888.88,,,,,,
5967,06/08/23 07:00:00,-888.88,-888.88,,,,,,
5968,06/08/23 07:10:00,-888.88,-888.88,,,,,,
5969,06/08/23 07:20:00,-888.88,-888.88,,,,,,
5970,06/08/23 07:30:00,-888.88,-888.88,,,,,,
5971,06/08/23 07:40:00,-888.88,-888.88,,,,,,
5972,06/08/23 07:50:00,-888.88,-888.88,,,,,,
5973,06/08/23 08:00:00,-888.88,-888.88,,,,,,
5974,06/08/23 08:10:00,-888.88,-888.88,,,,,,
5975,06/08/23 08:20:00,-888.88,-888.88,,,,,,
5976,06/08/23 08:30:00,-888.88,-888.88,,,,,,
5977,06/08/23 08:40:00,-888.88,-888.88,,,,,,
5978,06/08/23 08:50:00,-888.88,-888.88,,,,,,
5979,06/08/23 09:00:00,-888.88,-888.88,,,,,,
5980,06/08/23 09:10:00,-888.88,-888.88,,,,,,
5981,06/08/23 09:20:00,-888.88,-888.88,,,,,,
5982,06/08/23 09:30:00,-888.88,-888.88,,,,,,
5983,06/08/23 09:40:00,-888.88,-888.88,,,,,,
5984,06/08/23 09:50:00,-888.88,-888.88,,,,,,
5985,06/08/23 10:00:00,-888.88,-888.88,,,,,,
5986,06/08/23 10:10:00,-888.88,-888.88,,,,,,
5987,06/08/23 10:20:00,-888.88,-888.88,,,,,,
5988,06/08/23 10:30:00,-888.88,-888.88,,,,,,
5989,06/08/23 10:40:00,-888.88,-888.88,,,,,,
5990,06/08/23 10:50:00,-888.88,-888.88,,,,,,
5991,06/08/23 11:00:00,-888.88,-888.88,,,,,,
5992,06/08/23 11:10:00,-888.88,-888.88,,,,,,
5993,06/08/23 11:20:00,-888.88,-888.88,,,,,,
5994,06/08/23 11:30:00,-888.88,-888.88,,,,,,
5995,06/08/23 11:40:00,-888.88,-888.88,,,,,,
5996,06/08/23 11:50:00,-888.88,-888.88,,,,,,
5997,06/08/23 12:00:00,-888.88,-888.88,,,,,,
5998,06/08/23 12:10:00,-888.88,-888.88,,,,,,
5999,06/08/23 12:20:00,-888.88,-888.88,,,,,,
6000,06/08/23 12:30:00,-888.88,-888.88,,,,,,
6001,06/08/23 12:40:00,-888.88,-888.88,,,,,,
6002,06/08/23 12:50:00,-888.88,-888.88,,,,,,
6003,06/08/23 13:00:00,-888.88,-888.88,,,,,,
6004,06/08/23 13:10:00,-888.88,-888.88,,,,,,
6005,06/08/23 13:20:00,-888.88,-888.88,,,,,,
6006,06/08/23 13:30:00,-888.88,-888.88,,,,,,
6007,06/08/23 13:40:00,-888.88,-888.88,,,,,,
6008,06/08/23 13:50:00,-888.88,-888.88,,,,,,
6009,06/08/23 14:00:00,-888.88,-888.88,,,,,,
6010,06/08/23 14:10:00,-888.88,-888.88,,,,,,
6011,06/08/23 14:20:00,-888.88,-888.88,,,,,,
6012,06/08/23 14:30:00,-888.88,-888.88,,,,,,
6013,06/08/23 14:40:00,-888.88,-888.88,,,,,,
6014,06/08/23 14:50:00,-888.88,-888.88,,,,,,
6015,06/08/23 15:00:00,-888.88,-888.88,,,,,,
6016,06/08/23 15:10:00,-888.88,-888.88,,,,,,
6017,06/08/23 15:20:00,-888.88,-888.88,,,,,,
6018,06/08/23 15:30:00,-888.88,-888.88,,,,,,
6019,06/08/23 15:40:00,-888.88,-888.88,,,,,,
6020,06/08/23 15:50:00,-888.88,-888.88,,,,,,
6021,06/08/23 16:00:00,-888.88,-888.88,,,,,,
6022,06/08/23 16:10:00,-888.88,-888.88,,,,,,
6023,06/08/23 16:20:00,-888.88,-888.88,,,,,,
6024,06/08/23 16:30:00,-888.88,-888.88,,,,,,
6025,06/08/23 16:40:00,-888.88,-888.88,,,,,,
6026,06/08/23 16:50:00,-888.88,-888.88,,,,,,
6027,06/08/23 17:00:00,-888.88,-888.88,,,,,,
6028,06/08/23 17:10:00,-888.88,-888.88,,,,,,
6029,06/08/23 17:20:00,-888.88,-888.88,,,,,,
6030,06/08/23 17:30:00,-888.88,-888.88,,,,,,
6031,06/08/23 17:40:00,-888.88,-888.88,,,,,,
6032,06/08/23 17:50:00,-888.88,-888.88,,,,,,
6033,06/08/23 18:00:00,-888.88,-888.88,,,,,,
6034,06/08/23 18:10:00,-888.88,-888.88,,,,,,
6035,06/08/23 18:20:00,-888.88,-888.88,,,,,,
6036,06/08/23 18:30:00,-888.88,-888.88,,,,,,
6037,06/08/23 18:40:00,-888.88,-888.88,,,,,,
6038,06/08/23 18:50:00,-888.88,-888.88,,,,,,
6039,06/08/23 19:00:00,-888.88,-888.88,,,,,,
6040,06/08/23 19:10:00,-888.88,-888.88,,,,,,
6041,06/08/23 19:20:00,-888.88,-888.88,,,,,,
6042,06/08/23 19:30:00,-888.88,-888.88,,,,,,
6043,06/08/23 19:40:00,-888.88,-888.88,,,,,,
6044,06/08/23 19:50:00,-888.88,-888.88,,,,,,
6045,06/08/23 20:00:00,-888.88,-888.88,,,,,,
6046,06/08/23 20:10:00,-888.88,-888.88,,,,,,
6047,06/08/23 20:20:00,-888.88,-888.88,,,,,,
6048,06/08/23 20:30:00,-888.88,-888.88,,,,,,
6049,06/08/23 20:40:00,-888.88,-888.88,,,,,,
6050,06/08/23 20:50:00,-888.88,-888.88,,,,,,
6051,06/08/23 21:00:00,-888.88,-888.88,,,,,,
6052,06/08/23 21:10:00,-888.88,-888.88,,,,,,
6053,06/08/23 21:20:00,-888.88,-888.88,,,,,,
6054,06/08/23 21:30:00,-888.88,-888.88,,,,,,
6055,06/08/23 21:40:00,-888.88,-888.88,,,,,,
6056,06/08/23 21:50:00,-888.88,-888.88,,,,,,
6057,06/08/23 22:00:00,-888.88,-888.88,,,,,,
6058,06/08/23 22:10:00,-888.88,-888.88,,,,,,
6059,06/08/23 22:20:00,-888.88,-888.88,,,,,,
6060,06/08/23 22:30:00,-888.88,-888.88,,,,,,
6061,06/08/23 22:40:00,-888.88,-888.88,,,,,,
6062,06/08/23 22:50:00,-888.88,-888.88,,,,,,
6063,06/08/23 23:00:00,-888.88,-888.88,,,,,,
6064,06/08/23 23:10:00,-888.88,-888.88,,,,,,
6065,06/08/23 23:20:00,-888.88,-888.88,,,,,,
6066,06/08/23 23:30:00,-888.88,-888.88,,,,,,
6067,06/08/23 23:40:00,-888.88,-888.88,,,,,,
6068,06/08/23 23:50:00,-888.88,-888.88,,,,,,
6069,06/09/23 00:00:00,-888.88,-888.88,,,,,,
6070,06/09/23 00:10:00,-888.88,-888.88,,,,,,
6071,06/09/23 00:20:00,-888.88,-888.88,,,,,,
6072,06/09/23 00:30:00,-888.88,-888.88,,,,,,
6073,06/09/23 00:40:00,-888.88,-888.88,,,,,,
6074,06/09/23 00:50:00,-888.88,-888.88,,,,,,
6075,06/09/23 01:00:00,-888.88,-888.88,,,,,,
6076,06/09/23 01:10:00,-888.88,-888.88,,,,,,
6077,06/09/23 01:20:00,-888.88,-888.88,,,,,,
6078,06/09/23 01:30:00,-888.88,-888.88,,,,,,
6079,06/09/23 01:40:00,-888.88,-888.88,,,,,,
6080,06/09/23 01:50:00,-888.88,-888.88,,,,,,
6081,06/09/23 02:00:00,-888.88,-888.88,,,,,,
6082,06/09/23 02:10:00,-888.88,-888.88,,,,,,
6083,06/09/23 02:20:00,-888.88,-888.88,,,,,,
6084,06/09/23 02:30:00,-888.88,-888.88,,,,,,
6085,06/09/23 02:40:00,-888.88,-888.88,,,,,,
6086,06/09/23 02:50:00,-888.88,-888.88,,,,,,
6087,06/09/23 03:00:00,-888.88,-888.88,,,,,,
6088,06/09/23 03:10:00,-888.88,-888.88,,,,,,
6089,06/09/23 03:20:00,-888.88,-888.88,,,,,,
6090,06/09/23 03:30:00,-888.88,-888.88,,,,,,
6091,06/09/23 03:40:00,-888.88,-888.88,,,,,,
6092,06/09/23 03:50:00,-888.88,-888.88,,,,,,
6093,06/09/23 04:00:00,-888.88,-888.88,,,,,,
6094,06/09/23 04:10:00,-888.88,-888.88,,,,,,
6095,06/09/23 04:20:00,-888.88,-888.88,,,,,,
6096,06/09/23 04:30:00,-888.88,-888.88,,,,,,
6097,06/09/23 04:40:00,-888.88,-888.88,,,,,,
6098,06/09/23 04:50:00,-888.88,-888.88,,,,,,
6099,06/09/23 05:00:00,-888.88,-888.88,,,,,,
6100,06/09/23 05:10:00,-888.88,-888.88,,,,,,
6101,06/09/23 05:20:00,-888.88,-888.88,,,,,,
6102,06/09/23 05:30:00,-888.88,-888.88,,,,,,
6103,06/09/23 05:40:00,-888.88,-888.88,,,,,,
6104,06/09/23 05:50:00,-888.88,-888.88,,,,,,
6105,06/09/23 06:00:00,-888.88,-888.88,,,,,,
6106,06/09/23 06:10:00,-888.88,-888.88,,,,,,
6107,06/09/23 06:20:00,-888.88,-888.88,,,,,,
6108,06/09/23 06:30:00,-888.88,-888.88,,,,,,
6109,06/09/23 06:40:00,-888.88,-888.88,,,,,,
6110,06/09/23 06:50:00,-888.88,-888.88,,,,,,
6111,06/09/23 07:00:00,-888.88,-888.88,,,,,,
6112,06/09/23 07:10:00,-888.88,-888.88,,,,,,
6113,06/09/23 07:20:00,-888.88,-888.88,,,,,,
6114,06/09/23 07:30:00,-888.88,-888.88,,,,,,
6115,06/09/23 07:40:00,-888.88,-888.88,,,,,,
6116,06/09/23 07:50:00,-888.88,-888.88,,,,,,
6117,06/09/23 08:00:00,-888.88,-888.88,,,,,,
6118,06/09/23 08:10:00,-888.88,-888.88,,,,,,
6119,06/09/23 08:20:00,-888.88,-888.88,,,,,,
6120,06/09/23 08:30:00,-888.88,-888.88,,,,,,
6121,06/09/23 08:40:00,-888.88,-888.88,,,,,,
6122,06/09/23 08:50:00,-888.88,-888.88,,,,,,
6123,06/09/23 09:00:00,-888.88,-888.88,,,,,,
6124,06/09/23 09:10:00,-888.88,-888.88,,,,,,
6125,06/09/23 09:20:00,-888.88,-888.88,,,,,,
6126,06/09/23 09:30:00,-888.88,-888.88,,,,,,
6127,06/09/23 09:40:00,-888.88,-888.88,,,,,,
6128,06/09/23 09:50:00,-888.88,-888.88,,,,,,
6129,06/09/23 10:00:00,-888.88,-888.88,,,,,,
6130,06/09/23 10:10:00,-888.88,-888.88,,,,,,
6131,06/09/23 10:20:00,-888.88,-888.88,,,,,,
6132,06/09/23 10:30:00,-888.88,-888.88,,,,,,
6133,06/09/23 10:40:00,-888.88,-888.88,,,,,,
6134,06/09/23 10:50:00,-888.88,-888.88,,,,,,
6135,06/09/23 11:00:00,-888.88,-888.88,,,,,,
6136,06/09/23 11:10:00,-888.88,-888.88,,,,,,
6137,06/09/23 11:20:00,-888.88,-888.88,,,,,,
6138,06/09/23 11:30:00,-888.88,-888.88,,,,,,
6139,06/09/23 11:40:00,-888.88,-888.88,,,,,,
6140,06/09/23 11:50:00,-888.88,-888.88,,,,,,
6141,06/09/23 12:00:00,-888.88,-888.88,,,,,,
6142,06/09/23 12:10:00,-888.88,-888.88,,,,,,
6143,06/09/23 12:20:00,-888.88,-888.88,,,,,,
6144,06/09/23 12:30:00,-888.88,-888.88,,,,,,
6145,06/09/23 12:40:00,-888.88,-888.88,,,,,,
6146,06/09/23 12:50:00,-888.88,-888.88,,,,,,
6147,06/09/23 13:00:00,-888.88,-888.88,,,,,,
6148,06/09/23 13:10:00,-888.88,-888.88,,,,,,
6149,06/09/23 13:20:00,-888.88,-888.88,,,,,,
6150,06/09/23 13:30:00,-888.88,-888.88,,,,,,
6151,06/09/23 13:40:00,-888.88,-888.88,,,,,,
6152,06/09/23 13:50:00,-888.88,-888.88,,,,,,
6153,06/09/23 14:00:00,-888.88,-888.88,,,,,,
6154,06/09/23 14:10:00,-888.88,-888.88,,,,,,
6155,06/09/23 14:20:00,-888.88,-888.88,,,,,,
6156,06/09/23 14:30:00,-888.88,-888.88,,,,,,
6157,06/09/23 14:40:00,-888.88,-888.88,,,,,,
6158,06/09/23 14:50:00,-888.88,-888.88,,,,,,
6159,06/09/23 15:00:00,-888.88,-888.88,,,,,,
6160,06/09/23 15:10:00,-888.88,-888.88,,,,,,
6161,06/09/23 15:20:00,-888.88,-888.88,,,,,,
6162,06/09/23 15:30:00,-888.88,-888.88,,,,,,
6163,06/09/23 15:40:00,-888.88,-888.88,,,,,,
6164,06/09/23 15:50:00,-888.88,-888.88,,,,,,
6165,06/09/23 16:00:00,-888.88,-888.88,,,,,,
6166,06/09/23 16:10:00,-888.88,-888.88,,,,,,
6167,06/09/23 16:20:00,-888.88,-888.88,,,,,,
6168,06/09/23 16:30:00,-888.88,-888.88,,,,,,
6169,06/09/23 16:40:00,-888.88,-888.88,,,,,,
6170,06/09/23 16:50:00,-888.88,-888.88,,,,,,
6171,06/09/23 17:00:00,-888.88,-888.88,,,,,,
6172,06/09/23 17:10:00,-888.88,-888.88,,,,,,
6173,06/09/23 17:20:00,-888.88,-888.88,,,,,,
6174,06/09/23 17:30:00,-888.88,-888.88,,,,,,
