"Plot Title: 21446085"
"#","Date Time, GMT-10:00","DO conc, mg/L (LGR S/N: 21446085, SEN S/N: 21446085)","Temp, °C (LGR S/N: 21446085, SEN S/N: 21446085)","Expired Sensor Cap (LGR S/N: 21446085)","Coupler Attached (LGR S/N: 21446085)","Host Connected (LGR S/N: 21446085)","Stopped (LGR S/N: 21446085)","End Of File (LGR S/N: 21446085)"
5723,09/14/25 06:40:00 PM,6.72,23.94,,,,,
5724,09/14/25 06:50:00 PM,6.67,23.92,,,,,
5725,09/14/25 07:00:00 PM,6.62,23.88,,,,,
5726,09/14/25 07:10:00 PM,6.53,23.86,,,,,
5727,09/14/25 07:20:00 PM,6.50,23.86,,,,,
5728,09/14/25 07:30:00 PM,6.44,23.84,,,,,
5729,09/14/25 07:40:00 PM,6.46,23.82,,,,,
5730,09/14/25 07:50:00 PM,6.45,23.80,,,,,
5731,09/14/25 08:00:00 PM,6.40,23.78,,,,,
5732,09/14/25 08:10:00 PM,6.43,23.76,,,,,
5733,09/14/25 08:20:00 PM,6.41,23.74,,,,,
5734,09/14/25 08:30:00 PM,6.42,23.74,,,,,
5735,09/14/25 08:40:00 PM,6.45,23.72,,,,,
5736,09/14/25 08:50:00 PM,6.38,23.70,,,,,
5737,09/14/25 09:00:00 PM,6.42,23.70,,,,,
5738,09/14/25 09:10:00 PM,6.43,23.68,,,,,
5739,09/14/25 09:20:00 PM,6.47,23.66,,,,,
5740,09/14/25 09:30:00 PM,6.44,23.64,,,,,
5741,09/14/25 09:40:00 PM,6.42,23.64,,,,,
5742,09/14/25 09:50:00 PM,6.46,23.62,,,,,
5743,09/14/25 10:00:00 PM,6.43,23.60,,,,,
5744,09/14/25 10:10:00 PM,6.44,23.60,,,,,
5745,09/14/25 10:20:00 PM,6.46,23.58,,,,,
5746,09/14/25 10:30:00 PM,6.52,23.56,,,,,
5747,09/14/25 10:40:00 PM,6.50,23.56,,,,,
5748,09/14/25 10:50:00 PM,6.50,23.54,,,,,
5749,09/14/25 11:00:00 PM,6.49,23.54,,,,,
5750,09/14/25 11:10:00 PM,6.57,23.52,,,,,
5751,09/14/25 11:20:00 PM,6.46,23.52,,,,,
5752,09/14/25 11:30:00 PM,6.51,23.50,,,,,
5753,09/14/25 11:40:00 PM,6.54,23.50,,,,,
5754,09/14/25 11:50:00 PM,6.57,23.48,,,,,
5755,09/15/25 12:00:00 AM,6.53,23.48,,,,,
5756,09/15/25 12:10:00 AM,6.65,23.48,,,,,
5757,09/15/25 12:20:00 AM,6.63,23.46,,,,,
5758,09/15/25 12:30:00 AM,6.62,23.46,,,,,
5759,09/15/25 12:40:00 AM,6.64,23.44,,,,,
5760,09/15/25 12:50:00 AM,6.61,23.44,,,,,
5761,09/15/25 01:00:00 AM,6.62,23.44,,,,,
5762,09/15/25 01:10:00 AM,6.63,23.42,,,,,
5763,09/15/25 01:20:00 AM,6.68,23.40,,,,,
5764,09/15/25 01:30:00 AM,6.67,23.40,,,,,
5765,09/15/25 01:40:00 AM,6.65,23.40,,,,,
5766,09/15/25 01:50:00 AM,6.70,23.38,,,,,
5767,09/15/25 02:00:00 AM,6.69,23.38,,,,,
5768,09/15/25 02:10:00 AM,6.66,23.38,,,,,
5769,09/15/25 02:20:00 AM,6.66,23.36,,,,,
5770,09/15/25 02:30:00 AM,6.67,23.36,,,,,
5771,09/15/25 02:40:00 AM,6.72,23.36,,,,,
5772,09/15/25 02:50:00 AM,6.72,23.34,,,,,
5773,09/15/25 03:00:00 AM,6.66,23.34,,,,,
5774,09/15/25 03:10:00 AM,6.64,23.34,,,,,
5775,09/15/25 03:20:00 AM,6.71,23.32,,,,,
5776,09/15/25 03:30:00 AM,6.66,23.32,,,,,
5777,09/15/25 03:40:00 AM,6.62,23.32,,,,,
5778,09/15/25 03:50:00 AM,6.69,23.30,,,,,
5779,09/15/25 04:00:00 AM,6.74,23.30,,,,,
5780,09/15/25 04:10:00 AM,6.68,23.30,,,,,
5781,09/15/25 04:20:00 AM,6.69,23.30,,,,,
5782,09/15/25 04:30:00 AM,6.70,23.28,,,,,
5783,09/15/25 04:40:00 AM,6.69,23.28,,,,,
5784,09/15/25 04:50:00 AM,6.72,23.28,,,,,
5785,09/15/25 05:00:00 AM,6.74,23.28,,,,,
5786,09/15/25 05:10:00 AM,6.70,23.26,,,,,
5787,09/15/25 05:20:00 AM,6.82,23.26,,,,,
5788,09/15/25 05:30:00 AM,6.75,23.26,,,,,
5789,09/15/25 05:40:00 AM,6.67,23.26,,,,,
5790,09/15/25 05:50:00 AM,6.79,23.26,,,,,
5791,09/15/25 06:00:00 AM,6.70,23.26,,,,,
5792,09/15/25 06:10:00 AM,6.55,23.26,,,,,
5793,09/15/25 06:20:00 AM,6.47,23.26,,,,,
5794,09/15/25 06:30:00 AM,6.42,23.26,,,,,
5795,09/15/25 06:40:00 AM,6.54,23.26,,,,,
5796,09/15/25 06:50:00 AM,6.72,23.26,,,,,
5797,09/15/25 07:00:00 AM,6.53,23.26,,,,,
5798,09/15/25 07:10:00 AM,6.59,23.26,,,,,
5799,09/15/25 07:20:00 AM,6.63,23.28,,,,,
5800,09/15/25 07:30:00 AM,6.90,23.28,,,,,
5801,09/15/25 07:40:00 AM,7.03,23.30,,,,,
5802,09/15/25 07:50:00 AM,7.20,23.32,,,,,
5803,09/15/25 08:00:00 AM,7.12,23.30,,,,,
5804,09/15/25 08:10:00 AM,7.25,23.30,,,,,
5805,09/15/25 08:20:00 AM,7.35,23.30,,,,,
5806,09/15/25 08:30:00 AM,7.42,23.30,,,,,
5807,09/15/25 08:40:00 AM,7.49,23.32,,,,,
5808,09/15/25 08:50:00 AM,7.52,23.32,,,,,
5809,09/15/25 09:00:00 AM,7.60,23.34,,,,,
5810,09/15/25 09:10:00 AM,7.68,23.34,,,,,
5811,09/15/25 09:20:00 AM,7.77,23.36,,,,,
5812,09/15/25 09:30:00 AM,7.88,23.38,,,,,
5813,09/15/25 09:40:00 AM,7.97,23.38,,,,,
5814,09/15/25 09:50:00 AM,8.04,23.38,,,,,
5815,09/15/25 10:00:00 AM,8.03,23.40,,,,,
5816,09/15/25 10:10:00 AM,8.10,23.42,,,,,
5817,09/15/25 10:20:00 AM,7.95,23.42,,,,,
5818,09/15/25 10:30:00 AM,8.05,23.44,,,,,
5819,09/15/25 10:40:00 AM,7.85,23.48,,,,,
5820,09/15/25 10:50:00 AM,7.99,23.50,,,,,
5821,09/15/25 11:00:00 AM,7.72,23.56,,,,,
5822,09/15/25 11:10:00 AM,7.95,24.18,,,,,
5823,09/15/25 11:20:00 AM,8.04,25.06,,,,,
5824,09/15/25 11:30:00 AM,8.02,25.42,,,,,
5825,09/15/25 11:40:00 AM,8.19,25.72,,,,,
5826,09/15/25 11:50:00 AM,8.33,26.06,,,,,
5827,09/15/25 12:00:00 PM,8.32,26.16,,,,,
5828,09/15/25 12:10:00 PM,8.31,26.26,,,,,
5829,09/15/25 12:20:00 PM,8.45,26.38,,,,,
5830,09/15/25 12:30:00 PM,8.67,26.52,,,,,
5831,09/15/25 12:40:00 PM,8.57,26.62,,,,,
5832,09/15/25 12:50:00 PM,8.55,26.68,,,,,
5833,09/15/25 01:00:00 PM,8.63,26.82,,,,,
5834,09/15/25 01:10:00 PM,8.74,26.94,,,,,
5835,09/15/25 01:20:00 PM,8.84,26.96,,,,,
5836,09/15/25 01:30:00 PM,8.99,26.98,,,,,
5837,09/15/25 01:40:00 PM,9.14,27.06,,,,,
5838,09/15/25 01:50:00 PM,9.10,27.00,,,,,
5839,09/15/25 02:00:00 PM,9.04,26.86,,,,,
5840,09/15/25 02:10:00 PM,9.78,26.88,,,,,
5841,09/15/25 02:20:00 PM,10.01,26.84,,,,,
5842,09/15/25 02:30:00 PM,9.99,26.70,,,,,
5843,09/15/25 02:40:00 PM,9.27,26.58,,,,,
5844,09/15/25 02:50:00 PM,9.46,26.40,,,,,
5845,09/15/25 03:00:00 PM,9.39,26.24,,,,,
5846,09/15/25 03:10:00 PM,9.54,26.08,,,,,
5847,09/15/25 03:20:00 PM,9.21,25.92,,,,,
5848,09/15/25 03:30:00 PM,9.28,25.84,,,,,
5849,09/15/25 03:40:00 PM,9.01,25.72,,,,,
5850,09/15/25 03:50:00 PM,8.76,25.58,,,,,
5851,09/15/25 04:00:00 PM,8.82,25.34,,,,,
5852,09/15/25 04:10:00 PM,8.69,25.24,,,,,
5853,09/15/25 04:20:00 PM,8.53,25.16,,,,,
5854,09/15/25 04:30:00 PM,8.15,25.12,,,,,
5855,09/15/25 04:40:00 PM,8.00,25.04,,,,,
5856,09/15/25 04:50:00 PM,8.14,25.04,,,,,
5857,09/15/25 05:00:00 PM,7.47,24.90,,,,,
5858,09/15/25 05:10:00 PM,7.30,24.80,,,,,
5859,09/15/25 05:20:00 PM,7.25,24.76,,,,,
5860,09/15/25 05:30:00 PM,7.27,24.72,,,,,
5861,09/15/25 05:40:00 PM,7.17,24.66,,,,,
5862,09/15/25 05:50:00 PM,7.10,24.62,,,,,
5863,09/15/25 06:00:00 PM,7.12,24.58,,,,,
5864,09/15/25 06:10:00 PM,6.95,24.56,,,,,
5865,09/15/25 06:20:00 PM,6.76,24.52,,,,,
5866,09/15/25 06:30:00 PM,6.89,24.46,,,,,
5867,09/15/25 06:40:00 PM,6.94,24.42,,,,,
5868,09/15/25 06:50:00 PM,6.83,24.40,,,,,
5869,09/15/25 07:00:00 PM,6.85,24.34,,,,,
5870,09/15/25 07:10:00 PM,6.79,24.32,,,,,
5871,09/15/25 07:20:00 PM,6.65,24.28,,,,,
5872,09/15/25 07:30:00 PM,6.66,24.24,,,,,
5873,09/15/25 07:40:00 PM,6.63,24.22,,,,,
5874,09/15/25 07:50:00 PM,6.63,24.18,,,,,
5875,09/15/25 08:00:00 PM,6.62,24.16,,,,,
5876,09/15/25 08:10:00 PM,6.58,24.14,,,,,
5877,09/15/25 08:20:00 PM,6.54,24.10,,,,,
5878,09/15/25 08:30:00 PM,6.55,24.08,,,,,
5879,09/15/25 08:40:00 PM,6.54,24.06,,,,,
5880,09/15/25 08:50:00 PM,6.55,24.02,,,,,
5881,09/15/25 09:00:00 PM,6.53,24.00,,,,,
5882,09/15/25 09:10:00 PM,6.52,23.96,,,,,
5883,09/15/25 09:20:00 PM,6.53,23.94,,,,,
5884,09/15/25 09:30:00 PM,6.53,23.92,,,,,
5885,09/15/25 09:40:00 PM,6.57,23.90,,,,,
5886,09/15/25 09:50:00 PM,6.51,23.88,,,,,
5887,09/15/25 10:00:00 PM,6.55,23.86,,,,,
5888,09/15/25 10:10:00 PM,6.53,23.84,,,,,
5889,09/15/25 10:20:00 PM,6.61,23.82,,,,,
5890,09/15/25 10:30:00 PM,6.64,23.78,,,,,
5891,09/15/25 10:40:00 PM,6.66,23.76,,,,,
5892,09/15/25 10:50:00 PM,6.72,23.74,,,,,
5893,09/15/25 11:00:00 PM,6.62,23.74,,,,,
5894,09/15/25 11:10:00 PM,6.64,23.72,,,,,
5895,09/15/25 11:20:00 PM,6.71,23.70,,,,,
5896,09/15/25 11:30:00 PM,6.73,23.68,,,,,
5897,09/15/25 11:40:00 PM,6.73,23.66,,,,,
5898,09/15/25 11:50:00 PM,6.75,23.64,,,,,
5899,09/16/25 12:00:00 AM,6.71,23.64,,,,,
5900,09/16/25 12:10:00 AM,6.74,23.62,,,,,
5901,09/16/25 12:20:00 AM,6.78,23.60,,,,,
5902,09/16/25 12:30:00 AM,6.75,23.60,,,,,
5903,09/16/25 12:40:00 AM,6.72,23.60,,,,,
5904,09/16/25 12:50:00 AM,6.76,23.58,,,,,
5905,09/16/25 01:00:00 AM,6.71,23.56,,,,,
5906,09/16/25 01:10:00 AM,6.77,23.56,,,,,
5907,09/16/25 01:20:00 AM,6.74,23.56,,,,,
5908,09/16/25 01:30:00 AM,6.78,23.54,,,,,
5909,09/16/25 01:40:00 AM,6.75,23.54,,,,,
5910,09/16/25 01:50:00 AM,6.72,23.52,,,,,
5911,09/16/25 02:00:00 AM,6.72,23.52,,,,,
5912,09/16/25 02:10:00 AM,6.70,23.52,,,,,
5913,09/16/25 02:20:00 AM,6.76,23.52,,,,,
5914,09/16/25 02:30:00 AM,6.74,23.50,,,,,
5915,09/16/25 02:40:00 AM,6.73,23.50,,,,,
5916,09/16/25 02:50:00 AM,6.71,23.50,,,,,
5917,09/16/25 03:00:00 AM,6.73,23.48,,,,,
5918,09/16/25 03:10:00 AM,6.72,23.48,,,,,
5919,09/16/25 03:20:00 AM,6.63,23.48,,,,,
5920,09/16/25 03:30:00 AM,6.61,23.46,,,,,
5921,09/16/25 03:40:00 AM,6.70,23.46,,,,,
5922,09/16/25 03:50:00 AM,6.73,23.44,,,,,
5923,09/16/25 04:00:00 AM,6.76,23.44,,,,,
5924,09/16/25 04:10:00 AM,6.68,23.42,,,,,
5925,09/16/25 04:20:00 AM,6.67,23.42,,,,,
5926,09/16/25 04:30:00 AM,6.75,23.42,,,,,
5927,09/16/25 04:40:00 AM,6.74,23.40,,,,,
5928,09/16/25 04:50:00 AM,6.75,23.40,,,,,
5929,09/16/25 05:00:00 AM,6.72,23.40,,,,,
5930,09/16/25 05:10:00 AM,6.65,23.38,,,,,
5931,09/16/25 05:20:00 AM,6.63,23.38,,,,,
5932,09/16/25 05:30:00 AM,6.76,23.36,,,,,
5933,09/16/25 05:40:00 AM,6.70,23.36,,,,,
5934,09/16/25 05:50:00 AM,6.69,23.36,,,,,
5935,09/16/25 06:00:00 AM,6.52,23.34,,,,,
5936,09/16/25 06:10:00 AM,6.55,23.36,,,,,
5937,09/16/25 06:20:00 AM,6.44,23.34,,,,,
5938,09/16/25 06:30:00 AM,6.54,23.34,,,,,
5939,09/16/25 06:40:00 AM,6.54,23.34,,,,,
5940,09/16/25 06:50:00 AM,6.53,23.34,,,,,
5941,09/16/25 07:00:00 AM,6.59,23.34,,,,,
5942,09/16/25 07:10:00 AM,6.67,23.32,,,,,
5943,09/16/25 07:20:00 AM,6.72,23.32,,,,,
5944,09/16/25 07:30:00 AM,6.74,23.32,,,,,
5945,09/16/25 07:40:00 AM,6.85,23.32,,,,,
5946,09/16/25 07:50:00 AM,6.76,23.34,,,,,
5947,09/16/25 08:00:00 AM,6.61,23.34,,,,,
5948,09/16/25 08:10:00 AM,6.60,23.36,,,,,
5949,09/16/25 08:20:00 AM,6.92,23.36,,,,,
5950,09/16/25 08:30:00 AM,7.05,23.36,,,,,
5951,09/16/25 08:40:00 AM,7.12,23.36,,,,,
5952,09/16/25 08:50:00 AM,7.31,23.38,,,,,
5953,09/16/25 09:00:00 AM,7.44,23.36,,,,,
5954,09/16/25 09:10:00 AM,7.57,23.38,,,,,
5955,09/16/25 09:20:00 AM,7.74,23.40,,,,,
5956,09/16/25 09:30:00 AM,7.84,23.42,,,,,
5957,09/16/25 09:40:00 AM,8.04,23.46,,,,,
5958,09/16/25 09:50:00 AM,8.12,23.46,,,,,
5959,09/16/25 10:00:00 AM,8.27,23.46,,,,,
5960,09/16/25 10:10:00 AM,8.23,23.48,,,,,
5961,09/16/25 10:20:00 AM,8.34,23.50,,,,,
5962,09/16/25 10:30:00 AM,8.56,23.48,,,,,
5963,09/16/25 10:40:00 AM,8.59,23.52,,,,,
5964,09/16/25 10:50:00 AM,8.47,23.52,,,,,
5965,09/16/25 11:00:00 AM,8.57,23.52,,,,,
5966,09/16/25 11:10:00 AM,8.57,23.56,,,,,
5967,09/16/25 11:20:00 AM,8.34,23.56,,,,,
5968,09/16/25 11:30:00 AM,8.68,23.60,,,,,
5969,09/16/25 11:40:00 AM,8.21,23.74,,,,,
5970,09/16/25 11:50:00 AM,8.64,24.38,,,,,
5971,09/16/25 12:00:00 PM,8.67,25.14,,,,,
5972,09/16/25 12:10:00 PM,8.73,25.52,,,,,
5973,09/16/25 12:20:00 PM,8.82,25.84,,,,,
5974,09/16/25 12:30:00 PM,8.94,26.14,,,,,
5975,09/16/25 12:40:00 PM,9.00,26.34,,,,,
5976,09/16/25 12:50:00 PM,8.91,26.40,,,,,
5977,09/16/25 01:00:00 PM,9.13,26.56,,,,,
5978,09/16/25 01:10:00 PM,9.22,26.66,,,,,
5979,09/16/25 01:20:00 PM,9.31,26.74,,,,,
5980,09/16/25 01:30:00 PM,9.15,26.80,,,,,
5981,09/16/25 01:40:00 PM,9.04,26.86,,,,,
5982,09/16/25 01:50:00 PM,9.29,27.00,,,,,
5983,09/16/25 02:00:00 PM,9.41,27.08,,,,,
5984,09/16/25 02:10:00 PM,9.41,27.14,,,,,
5985,09/16/25 02:20:00 PM,9.41,27.26,,,,,
5986,09/16/25 02:30:00 PM,9.50,27.36,,,,,
5987,09/16/25 02:40:00 PM,9.69,27.44,,,,,
5988,09/16/25 02:50:00 PM,9.57,27.46,,,,,
5989,09/16/25 03:00:00 PM,9.54,27.46,,,,,
5990,09/16/25 03:10:00 PM,9.87,27.40,,,,,
5991,09/16/25 03:20:00 PM,9.88,27.34,,,,,
5992,09/16/25 03:30:00 PM,10.47,27.30,,,,,
5993,09/16/25 03:40:00 PM,10.08,27.14,,,,,
5994,09/16/25 03:50:00 PM,9.64,26.94,,,,,
5995,09/16/25 04:00:00 PM,9.60,26.62,,,,,
5996,09/16/25 04:10:00 PM,9.23,26.44,,,,,
5997,09/16/25 04:20:00 PM,9.25,26.28,,,,,
5998,09/16/25 04:30:00 PM,8.96,26.14,,,,,
5999,09/16/25 04:40:00 PM,8.76,25.96,,,,,
6000,09/16/25 04:50:00 PM,8.77,25.86,,,,,
6001,09/16/25 05:00:00 PM,8.49,25.68,,,,,
6002,09/16/25 05:10:00 PM,8.27,25.52,,,,,
6003,09/16/25 05:20:00 PM,8.06,25.42,,,,,
6004,09/16/25 05:30:00 PM,8.00,25.32,,,,,
6005,09/16/25 05:40:00 PM,7.92,25.24,,,,,
6006,09/16/25 05:50:00 PM,7.83,25.16,,,,,
6007,09/16/25 06:00:00 PM,7.75,25.10,,,,,
6008,09/16/25 06:10:00 PM,7.63,25.04,,,,,
6009,09/16/25 06:20:00 PM,7.55,24.96,,,,,
6010,09/16/25 06:30:00 PM,7.40,24.90,,,,,
6011,09/16/25 06:40:00 PM,7.35,24.84,,,,,
6012,09/16/25 06:50:00 PM,7.27,24.78,,,,,
6013,09/16/25 07:00:00 PM,7.21,24.74,,,,,
6014,09/16/25 07:10:00 PM,7.21,24.68,,,,,
6015,09/16/25 07:20:00 PM,7.14,24.64,,,,,
6016,09/16/25 07:30:00 PM,7.16,24.60,,,,,
6017,09/16/25 07:40:00 PM,7.04,24.56,,,,,
6018,09/16/25 07:50:00 PM,7.03,24.50,,,,,
6019,09/16/25 08:00:00 PM,6.99,24.46,,,,,
6020,09/16/25 08:10:00 PM,6.99,24.42,,,,,
6021,09/16/25 08:20:00 PM,6.95,24.38,,,,,
6022,09/16/25 08:30:00 PM,6.94,24.34,,,,,
6023,09/16/25 08:40:00 PM,6.90,24.32,,,,,
6024,09/16/25 08:50:00 PM,6.87,24.28,,,,,
6025,09/16/25 09:00:00 PM,6.87,24.24,,,,,
6026,09/16/25 09:10:00 PM,6.82,24.20,,,,,
6027,09/16/25 09:20:00 PM,6.84,24.18,,,,,
6028,09/16/25 09:30:00 PM,6.80,24.14,,,,,
6029,09/16/25 09:40:00 PM,6.76,24.12,,,,,
6030,09/16/25 09:50:00 PM,6.75,24.08,,,,,
6031,09/16/25 10:00:00 PM,6.77,24.06,,,,,
6032,09/16/25 10:10:00 PM,6.76,24.04,,,,,
6033,09/16/25 10:20:00 PM,6.75,24.00,,,,,
6034,09/16/25 10:30:00 PM,6.77,23.98,,,,,
6035,09/16/25 10:40:00 PM,6.76,23.96,,,,,
6036,09/16/25 10:50:00 PM,6.78,23.94,,,,,
6037,09/16/25 11:00:00 PM,6.75,23.92,,,,,
6038,09/16/25 11:10:00 PM,6.76,23.88,,,,,
6039,09/16/25 11:20:00 PM,6.80,23.86,,,,,
6040,09/16/25 11:30:00 PM,6.75,23.84,,,,,
6041,09/16/25 11:40:00 PM,6.77,23.84,,,,,
6042,09/16/25 11:50:00 PM,6.77,23.82,,,,,
6043,09/17/25 12:00:00 AM,6.79,23.80,,,,,
6044,09/17/25 12:10:00 AM,6.80,23.78,,,,,
6045,09/17/25 12:20:00 AM,6.79,23.76,,,,,
6046,09/17/25 12:30:00 AM,6.84,23.74,,,,,
6047,09/17/25 12:40:00 AM,6.81,23.72,,,,,
6048,09/17/25 12:50:00 AM,6.86,23.70,,,,,
6049,09/17/25 01:00:00 AM,6.87,23.70,,,,,
6050,09/17/25 01:10:00 AM,6.83,23.68,,,,,
6051,09/17/25 01:20:00 AM,6.92,23.66,,,,,
6052,09/17/25 01:30:00 AM,6.88,23.66,,,,,
6053,09/17/25 01:40:00 AM,6.90,23.64,,,,,
6054,09/17/25 01:50:00 AM,6.75,23.62,,,,,
6055,09/17/25 02:00:00 AM,6.87,23.62,,,,,
6056,09/17/25 02:10:00 AM,6.91,23.60,,,,,
6057,09/17/25 02:20:00 AM,6.91,23.60,,,,,
6058,09/17/25 02:30:00 AM,6.87,23.58,,,,,
6059,09/17/25 02:40:00 AM,6.88,23.58,,,,,
6060,09/17/25 02:50:00 AM,6.91,23.58,,,,,
6061,09/17/25 03:00:00 AM,6.81,23.56,,,,,
6062,09/17/25 03:10:00 AM,6.85,23.56,,,,,
6063,09/17/25 03:20:00 AM,6.87,23.56,,,,,
6064,09/17/25 03:30:00 AM,6.84,23.54,,,,,
6065,09/17/25 03:40:00 AM,6.89,23.54,,,,,
6066,09/17/25 03:50:00 AM,6.85,23.54,,,,,
6067,09/17/25 04:00:00 AM,6.80,23.54,,,,,
6068,09/17/25 04:10:00 AM,6.87,23.52,,,,,
6069,09/17/25 04:20:00 AM,6.86,23.52,,,,,
6070,09/17/25 04:30:00 AM,6.88,23.50,,,,,
6071,09/17/25 04:40:00 AM,6.92,23.50,,,,,
6072,09/17/25 04:50:00 AM,6.82,23.48,,,,,
6073,09/17/25 05:00:00 AM,6.80,23.48,,,,,
6074,09/17/25 05:10:00 AM,6.82,23.48,,,,,
6075,09/17/25 05:20:00 AM,6.85,23.46,,,,,
6076,09/17/25 05:30:00 AM,6.81,23.46,,,,,
6077,09/17/25 05:40:00 AM,6.76,23.46,,,,,
6078,09/17/25 05:50:00 AM,6.77,23.44,,,,,
6079,09/17/25 06:00:00 AM,6.78,23.44,,,,,
6080,09/17/25 06:10:00 AM,6.77,23.44,,,,,
6081,09/17/25 06:20:00 AM,6.69,23.42,,,,,
6082,09/17/25 06:30:00 AM,6.79,23.42,,,,,
6083,09/17/25 06:40:00 AM,6.81,23.40,,,,,
6084,09/17/25 06:50:00 AM,6.77,23.40,,,,,
6085,09/17/25 07:00:00 AM,6.83,23.40,,,,,
6086,09/17/25 07:10:00 AM,6.77,23.40,,,,,
6087,09/17/25 07:20:00 AM,6.75,23.40,,,,,
6088,09/17/25 07:30:00 AM,6.64,23.42,,,,,
6089,09/17/25 07:40:00 AM,6.72,23.42,,,,,
6090,09/17/25 07:50:00 AM,6.76,23.42,,,,,
6091,09/17/25 08:00:00 AM,6.87,23.42,,,,,
6092,09/17/25 08:10:00 AM,6.94,23.46,,,,,
6093,09/17/25 08:20:00 AM,7.01,23.46,,,,,
6094,09/17/25 08:30:00 AM,6.88,23.44,,,,,
6095,09/17/25 08:40:00 AM,6.83,23.44,,,,,
6096,09/17/25 08:50:00 AM,6.71,23.46,,,,,
6097,09/17/25 09:00:00 AM,6.73,23.48,,,,,
6098,09/17/25 09:10:00 AM,6.65,23.52,,,,,
6099,09/17/25 09:20:00 AM,6.62,23.50,,,,,
6100,09/17/25 09:30:00 AM,6.68,23.46,,,,,
6101,09/17/25 09:40:00 AM,6.69,23.44,,,,,
6102,09/17/25 09:50:00 AM,6.75,23.42,,,,,
6103,09/17/25 10:00:00 AM,6.92,23.44,,,,,
6104,09/17/25 10:10:00 AM,6.98,23.44,,,,,
6105,09/17/25 10:20:00 AM,6.92,23.44,,,,,
6106,09/17/25 10:30:00 AM,7.41,23.42,,,,,
6107,09/17/25 10:40:00 AM,7.61,23.40,,,,,
6108,09/17/25 10:50:00 AM,7.77,23.42,,,,,
6109,09/17/25 11:00:00 AM,7.67,23.46,,,,,
6110,09/17/25 11:10:00 AM,7.68,23.50,,,,,
6111,09/17/25 11:20:00 AM,7.69,23.54,,,,,
6112,09/17/25 11:30:00 AM,7.67,23.56,,,,,
6113,09/17/25 11:40:00 AM,7.52,23.58,,,,,
6114,09/17/25 11:50:00 AM,7.51,23.60,,,,,
6115,09/17/25 12:00:00 PM,7.58,23.62,,,,,
6116,09/17/25 12:10:00 PM,7.66,23.72,,,,,
6117,09/17/25 12:20:00 PM,7.89,23.76,,,,,
6118,09/17/25 12:30:00 PM,7.56,23.74,,,,,
6119,09/17/25 12:40:00 PM,8.14,23.88,,,,,
6120,09/17/25 12:50:00 PM,8.84,24.86,,,,,
6121,09/17/25 01:00:00 PM,8.99,25.82,,,,,
6122,09/17/25 01:10:00 PM,9.10,26.24,,,,,
6123,09/17/25 01:20:00 PM,9.25,26.56,,,,,
6124,09/17/25 01:30:00 PM,9.35,26.78,,,,,
6125,09/17/25 01:40:00 PM,9.36,26.88,,,,,
6126,09/17/25 01:50:00 PM,9.75,27.10,,,,,
6127,09/17/25 02:00:00 PM,9.80,27.24,,,,,
6128,09/17/25 02:10:00 PM,9.70,27.34,,,,,
6129,09/17/25 02:20:00 PM,10.08,27.48,,,,,
6130,09/17/25 02:30:00 PM,10.08,27.60,,,,,
6131,09/17/25 02:40:00 PM,10.01,27.66,,,,,
6132,09/17/25 02:50:00 PM,9.96,27.68,,,,,
6133,09/17/25 03:00:00 PM,9.95,27.76,,,,,
6134,09/17/25 03:10:00 PM,9.69,27.76,,,,,
6135,09/17/25 03:20:00 PM,9.86,27.76,,,,,
6136,09/17/25 03:30:00 PM,9.91,27.76,,,,,
6137,09/17/25 03:40:00 PM,9.81,27.68,,,,,
6138,09/17/25 03:50:00 PM,9.83,27.58,,,,,
6139,09/17/25 04:00:00 PM,9.95,27.40,,,,,
6140,09/17/25 04:10:00 PM,9.66,27.24,,,,,
6141,09/17/25 04:20:00 PM,9.87,27.10,,,,,
6142,09/17/25 04:30:00 PM,9.67,27.04,,,,,
6143,09/17/25 04:40:00 PM,9.50,26.78,,,,,
6144,09/17/25 04:50:00 PM,9.39,26.60,,,,,
6145,09/17/25 05:00:00 PM,8.76,26.36,,,,,
6146,09/17/25 05:10:00 PM,8.53,26.12,,,,,
6147,09/17/25 05:20:00 PM,8.39,25.94,,,,,
6148,09/17/25 05:30:00 PM,8.30,25.80,,,,,
6149,09/17/25 05:40:00 PM,8.23,25.68,,,,,
6150,09/17/25 05:50:00 PM,8.10,25.56,,,,,
6151,09/17/25 06:00:00 PM,7.99,25.46,,,,,
6152,09/17/25 06:10:00 PM,7.87,25.36,,,,,
6153,09/17/25 06:20:00 PM,7.78,25.26,,,,,
6154,09/17/25 06:30:00 PM,7.61,25.20,,,,,
6155,09/17/25 06:40:00 PM,7.57,25.12,,,,,
6156,09/17/25 06:50:00 PM,7.50,25.06,,,,,
6157,09/17/25 07:00:00 PM,7.44,25.02,,,,,
6158,09/17/25 07:10:00 PM,7.40,24.96,,,,,
6159,09/17/25 07:20:00 PM,7.33,24.88,,,,,
6160,09/17/25 07:30:00 PM,7.31,24.82,,,,,
6161,09/17/25 07:40:00 PM,7.21,24.78,,,,,
6162,09/17/25 07:50:00 PM,7.19,24.74,,,,,
6163,09/17/25 08:00:00 PM,7.18,24.68,,,,,
6164,09/17/25 08:10:00 PM,7.12,24.64,,,,,
6165,09/17/25 08:20:00 PM,7.09,24.58,,,,,
6166,09/17/25 08:30:00 PM,7.07,24.56,,,,,
6167,09/17/25 08:40:00 PM,6.96,24.52,,,,,
